season,receiver_player_id,receiver_full_name,receiver_position,posteam,receptions,yac,yac_exp,yac_oe_total,yac_oe_per_rec
2025,00-0036963,Amon-Ra St. Brown,WR,DET,117,570,535.3193996399641,34.680600360035896,0.2964153876926145
2025,00-0036970,Kyle Pitts,TE,ATL,88,400,407.35520616173744,-7.355206161737442,-0.08358188820156166
2025,00-0036973,Travis Etienne,RB,JAX,36,339,302.58405792713165,36.41594207286835,1.0115539464685643
2025,00-0036997,Javonte Williams,RB,DAL,35,206,313.1599450111389,-107.15994501113892,-3.061712714603969
2025,00-0037005,Tommy Tremble,TE,CAR,27,164,131.22048430889845,32.77951569110155,1.2140561367074645
2025,00-0037112,Jake Tonges,TE,SF,34,143,158.8818431198597,-15.881843119859695,-0.46711303293704987
2025,00-0037228,Jaylen Warren,RB,PIT,40,439,362.8440419435501,76.15595805644989,1.903898951411247
2025,00-0037238,Drake London,WR,ATL,68,229,241.7727868631482,-12.772786863148212,-0.18783510092864977
2025,00-0037239,Chris Olave,WR,NO,100,289,381.7104208022356,-92.7104208022356,-0.9271042080223556
2025,00-0037240,Jameson Williams,WR,DET,65,433,315.8657555580139,117.13424444198608,1.8020652991074786
2025,00-0037247,George Pickens,WR,DAL,93,479,347.3706153035164,131.6293846964836,1.415369727919179
2025,00-0037248,James Cook,RB,BUF,33,272,253.09545302391052,18.904546976089478,0.5728650598814992
2025,00-0037252,Greg Dulcich,TE,MIA,26,199,138.16445771604776,60.835542283952236,2.339828549382778
2025,00-0037256,Rachaad White,RB,TB,40,329,369.79181480407715,-40.79181480407715,-1.0197953701019291
2025,00-0037261,Khalil Shakir,WR,BUF,72,508,429.94892007112503,78.05107992887497,1.084042776789931
2025,00-0037267,Jerome Ford,RB,CLE,26,154,206.91909265518188,-52.919092655181885,-2.0353497175069952
2025,00-0037291,Jalen Nailor,WR,MIN,29,112,100.40002423524857,11.599975764751434,0.3999991643017737
2025,00-0037545,Rashid Shaheed,WR,NO,44,144,170.5122760385275,-26.51227603852749,-0.602551728148352
2025,00-0037614,John Metchie III,WR,NYJ,29,128,123.04955875873566,4.950441241264343,0.17070487038842566
2025,00-0037664,Alec Pierce,WR,IND,47,174,164.55385065753944,9.446149342460558,0.20098190090341736
2025,00-0037740,Garrett Wilson,WR,NYJ,36,100,127.89170813560486,-27.89170813560486,-0.7747696704334686
2025,00-0037744,Trey McBride,TE,ARI,126,583,588.4789451155812,-5.478945115581155,-0.043483691393501396
2025,00-0037801,KaVontae Turpin,WR,DAL,26,214,137.75983250141144,76.24016749858856,2.9323141345610995
2025,00-0037809,Chig Okonkwo,TE,TEN,56,342,297.03158473968506,44.96841526031494,0.8030074153627667
2025,00-0037816,Romeo Doubs,WR,GB,55,163,196.81208601221442,-33.81208601221442,-0.6147652002220801
2025,00-0037837,Calvin Austin III,WR,PIT,31,128,122.64338532835245,5.356614671647549,0.17279402166604996
2025,00-0037838,Isaiah Likely,TE,BAL,27,117,113.76005175709724,3.2399482429027557,0.11999808307047252
2025,00-0037840,Kyren Williams,RB,LA,36,155,204.25500631332397,-49.255006313323975,-1.3681946198145547
2025,00-0038041,Jake Ferguson,TE,DAL,82,307,454.34797913581133,-147.34797913581133,-1.7969265748269667
2025,00-0038117,Wan'Dale Robinson,WR,NYG,92,386,436.0903655141592,-50.0903655141592,-0.5444604947191218
2025,00-0038120,Breece Hall,RB,NYJ,36,321,249.05110716819763,71.94889283180237,1.998580356438955
2025,00-0038124,Christian Watson,WR,GB,35,118,127.37202516198158,-9.372025161981583,-0.2677721474851878
2025,00-0038129,Cade Otton,TE,TB,59,309,288.5437526702881,20.456247329711914,0.34671605643579495
2025,00-0038134,Kenneth Walker III,RB,SEA,31,339,281.9691343307495,57.03086566925049,1.8397053441693705
2025,00-0038393,Dontayvion Wicks,WR,GB,30,67,116.29107016324997,-49.29107016324997,-1.6430356721083321
2025,00-0038542,Bijan Robinson,RB,ATL,79,857,651.5009258687496,205.49907413125038,2.6012541029272196
2025,00-0038543,Jaxon Smith-Njigba,WR,SEA,119,528,525.8416921794415,2.158307820558548,0.018137040508894194
2025,00-0038544,Quentin Johnston,WR,LAC,51,221,210.00161775108427,10.998382248915732,0.2156545539003091
2025,00-0038558,Darnell Washington,TE,PIT,31,229,150.75772693753242,78.24227306246758,2.5239442923376636
2025,00-0038559,Michael Wilson,WR,ARI,78,273,287.48548397421837,-14.485483974218369,-0.18571133300279935
2025,00-0038563,Tre Tucker,WR,LV,57,291,262.21451748907566,28.78548251092434,0.5050084651039359
2025,00-0038597,Chase Brown,RB,CIN,69,427,522.1975935101509,-95.19759351015091,-1.3796752682630564
2025,00-0038606,Parker Washington,WR,JAX,58,265,221.2852593101561,43.71474068984389,0.7537024256869626
2025,00-0038608,Kayshon Boutte,WR,NE,33,38,108.51250767707825,-70.51250767707825,-2.136742656881159
2025,00-0038618,Xavier Hutchinson,WR,HOU,35,146,129.02804219722748,16.971957802772522,0.48491308007921435
2025,00-0038619,Andrei Iosivas,WR,CIN,33,103,135.22943471372128,-32.229434713721275,-0.9766495367794326
2025,00-0038621,DeMario Douglas,WR,NE,31,214,161.80941161513329,52.190588384866714,1.6835673672537648
2025,00-0038933,Dalton Kincaid,TE,BUF,39,259,198.27330806851387,60.72669193148613,1.5570946649099007
2025,00-0038935,Brenton Strange,TE,JAX,46,247,211.25475206971169,35.745247930288315,0.7770706071801807
2025,00-0038976,Marvin Mims Jr.,WR,DEN,37,231,236.65378154814243,-5.653781548142433,-0.15280490670655197
2025,00-0038994,Jordan Addison,WR,MIN,42,139,140.31868597865105,-1.3186859786510468,-0.031397285205977954
2025,00-0038996,Tucker Kraft,TE,GB,32,344,167.54663325846195,176.45336674153805,5.514167710673064
2025,00-0038997,Josh Downs,WR,IND,58,137,215.34481379389763,-78.34481379389763,-1.3507726516189245
2025,00-0039032,Tyjae Spears,RB,TEN,45,361,372.38665866851807,-11.386658668518066,-0.25303685930040165
2025,00-0039040,De'Von Achane,RB,MIA,67,545,560.9367356300354,-15.9367356300354,-0.23786172582142362
2025,00-0039041,Elijah Higgins,TE,ARI,30,209,170.32955694198608,38.670443058013916,1.2890147686004638
2025,00-0039064,Zay Flowers,WR,BAL,86,458,426.321395739913,31.678604260087013,0.36835586348938365
2025,00-0039065,Sam LaPorta,TE,DET,40,274,216.5262296050787,57.4737703949213,1.4368442598730327
2025,00-0039066,Michael Mayer,TE,LV,35,196,171.61720895767212,24.38279104232788,0.6966511726379394
2025,00-0039067,Rashee Rice,WR,KC,53,414,308.3089774623513,105.69102253764868,1.9941702365594078
2025,00-0039075,Puka Nacua,WR,LA,129,666,588.7711892426014,77.2288107573986,0.5986729516077425
2025,00-0039139,Jahmyr Gibbs,RB,DET,77,612,618.9031621217728,-6.903162121772766,-0.08965145612691978
2025,00-0039338,Brock Bowers,TE,LV,64,305,248.0563094392419,56.943690560758114,0.8897451650118455
2025,00-0039342,Xavier Legette,WR,CAR,35,75,140.26739314198494,-65.26739314198494,-1.8647826611995697
2025,00-0039356,Ja'Tavion Sanders,TE,CAR,29,86,129.31503861770034,-43.31503861770034,-1.4936220213000115
2025,00-0039361,Bucky Irving,RB,TB,30,360,287.1943392753601,72.80566072463989,2.4268553574879976
2025,00-0039384,Tyrone Tracy Jr.,RB,NYG,36,314,300.4709078669548,13.529092133045197,0.3758081148068112
2025,00-0039410,Ryan Flournoy,WR,DAL,40,204,186.07046815752983,17.92953184247017,0.44823829606175414
2025,00-0039424,Devaughn Vele,WR,NO,25,34,81.655611351132393,-47.65561135113239,-1.9062244540452957
2025,00-0039451,Isaiah Williams,WR,NYJ,26,119,136.81125831604004,-17.81125831604004,-0.6850483967707706
2025,00-0039491,Jalen Coker,WR,CAR,33,102,134.06772768497467,-32.06772768497467,-0.971749323787111
2025,00-0039793,AJ Barner,TE,SEA,52,271,254.63106107711792,16.36893892288208,0.3147872869785016
2025,00-0039847,Theo Johnson,TE,NYG,45,187,218.6448354125023,-31.64483541250229,-0.7032185647222726
2025,00-0039849,Marvin Harrison Jr.,WR,ARI,41,119,150.5687755867839,-31.568775586783886,-0.7699701362630218
2025,00-0039868,Troy Franklin,WR,DEN,65,282,305.2170078009367,-23.2170078009367,-0.357184735399026
2025,00-0039880,Malik Washington,WR,MIA,46,253,260.1089581650449,-7.108958165044896,-0.15454256880532372
2025,00-0039893,Brian Thomas Jr.,WR,JAX,48,159,189.53906859457493,-30.53906859457493,-0.6362305957203108
2025,00-0039894,Xavier Worthy,WR,KC,42,193,210.17869985103607,-17.178699851036072,-0.40901666311990614
2025,00-0039901,Keon Coleman,WR,BUF,38,88,146.7723748832941,-58.772374883294106,-1.5466414442972127
2025,00-0039915,Ladd McConkey,WR,LAC,66,310,274.3726157601923,35.627384239807725,0.5398088521182993
2025,00-0039916,Ricky Pearsall,WR,SF,36,74,159.64966368675232,-85.64966368675232,-2.3791573246320086
2025,00-0039919,Rome Odunze,WR,CHI,44,214,155.91765596717596,58.08234403282404,1.3200532734732735
2025,00-0040078,Brashard Smith,RB,KC,25,232,218.92882657051086,13.071173429489136,0.5228469371795654
2025,00-0040122,Ashton Jeanty,RB,LV,55,452,475.00910741090775,-23.009107410907745,-0.4183474074710502
2025,00-0040124,Tetairoa McMillan,WR,CAR,70,268,238.76698519289494,29.233014807105064,0.41761449724435806
2025,00-0040126,Colston Loveland,TE,CHI,58,250,236.5564414211549,13.443558578845114,0.23178549273870885
2025,00-0040128,Tyler Warren,TE,IND,76,474,409.3633426129818,64.6366573870182,0.8504823340397141
2025,00-0040129,Emeka Egbuka,WR,TB,63,335,291.26565966010094,43.73434033989906,0.6941958784110959
2025,00-0040130,Jayden Higgins,WR,HOU,41,123,133.32680452242494,-10.326804522424936,-0.2518732810347547
2025,00-0040134,Pat Bryant,WR,DEN,31,147,122.39694990217686,24.603050097823143,0.7936467773491336
2025,00-0040138,Jaylin Noel,WR,HOU,26,99,137.00352478027344,-38.00352478027344,-1.4616740300105167
2025,00-0040162,Dylan Sampson,RB,CLE,33,318,267.9219776839018,50.07802231609821,1.5175158277605523
2025,00-0040170,Elic Ayomanor,WR,TEN,41,115,131.19983254373074,-16.199832543730736,-0.3951178669202619
2025,00-0040189,Oronde Gadsden II,TE,LAC,49,221,205.22724333032966,15.772756669670343,0.32189299325857795
2025,00-0040237,Tez Johnson,WR,TB,28,110,143.55935236811638,-33.55935236811638,-1.1985482988612994
2025,00-0040584,Gunnar Helm,TE,TEN,44,159,206.80770018696785,-47.80770018696785,-1.0865386406129054
2025,00-0040663,Harold Fannin Jr.,TE,CLE,72,352,317.6973901093006,34.30260989069939,0.4764251373708248
2025,00-0040666,Omarion Hampton,RB,LAC,32,245,277.38760924339294,-32.387609243392944,-1.0121127888560295
2025,00-0040667,Matthew Golden,WR,GB,29,101,153.08379292488098,-52.08379292488098,-1.7959928594786545
2025,00-0040705,Chimere Dike,WR,TEN,48,220,257.89781203120947,-37.89781203120947,-0.7895377506501973
2025,00-0040718,Travis Hunter,WR,JAX,28,140,159.22869753837585,-19.228697538375854,-0.6867391977991376
2025,00-0040727,Tre Harris,WR,LAC,30,139,150.05163478851318,-11.051634788513184,-0.3683878262837731
2025,00-0040730,RJ Harvey,RB,DEN,47,360,354.00991582870483,5.990084171295166,0.12744859938925926
2025,00-0040734,TreVeyon Henderson,RB,NE,35,244,283.48325940966606,-39.48325940966606,-1.128093125990459
2025,00-0040735,Luther Burden III,WR,CHI,47,334,260.86306381225586,73.13693618774414,1.5561050252711526
2025,00-0040736,Mason Taylor,TE,NYJ,44,133,170.68355864286423,-37.68355864286423,-0.8564445146105503
2025,00-0040784,Quinshon Judkins,RB,CLE,26,194,200.64699697494507,-6.646996974945068,-0.25565372980557904
