"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","route_participation_proxy","team_rec_yds_exp","receiving_market_share"
"2020",2,"00-0030506","Travis Kelce","TE","KC",9,8.85,14,117,90,102.41,1,0.35,24,21.19,2.81,0.65,8.85,102.41,1
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0033090","Hunter Henry","TE","LAC",6,5.46,8,76,83,71.02,0,0.13,14.3,13.33,0.970000000000001,-0.13,5.46,71.02,1
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0033110","Tyler Higbee","TE","LA",5,3.29,5,44,54,31.06,3,1.44,28.4,15.01,13.39,1.56,3.29,31.06,1
"2020",2,"00-0030061","Zach Ertz","TE","PHI",5,5.07,7,58,42,63.12,0,0.03,9.2,11.56,-2.36,-0.03,5.07,123.54,0.510927634774162
"2020",2,"00-0034351","Dallas Goedert","TE","PHI",4,5.15,8,64,30,60.42,0,0.13,7,11.96,-4.96,-0.13,5.15,123.54,0.489072365225838
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0034970","Irv Smith","TE","MIN",1,3.11,4,22,3,33.99,0,0.01,1.3,6.55,-5.25,-0.01,3.11,46.24,0.73507785467128
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0033217","Mo Alie-Cox","TE","IND",5,3.78,6,77,111,61.42,0,0.37,16.1,12.12,3.98,-0.37,3.78,61.42,1
"2020",2,"00-0027981","Kyle Rudolph","TE","MIN",0,0.42,1,25,0,12.25,0,0,0,1.65,-1.65,0,0.42,46.24,0.26492214532872
"2020",2,"00-0034159","Will Dissly","TE","SEA",1,0.81,1,5,9,8.71,0,0,1.9,1.7,0.2,0,0.81,16.11,0.540657976412166
"2020",2,"00-0025418","Greg Olsen","TE","SEA",0,0.79,1,5,0,7.4,0,0,0,1.54,-1.54,0,0.79,16.11,0.459342023587834
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0034439","Ryan Izzo","TE","NE",2,1.53,2,13,19,17.66,0,0.04,3.9,3.52,0.38,-0.04,1.53,17.66,1
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0027061","Jared Cook","TE","NO",2,3.41,5,52,13,46.32,1,0.47,9.3,10.85,-1.55,0.53,3.41,76.18,0.608033604620635
"2020",2,"00-0031610","Darren Waller","TE","LV",12,11.99,16,105,105,132.13,1,0.82,28.5,30.12,-1.62,0.18,11.99,154.32,0.85620787973043
"2020",2,"00-0022127","Jason Witten","TE","LV",1,0.79,1,3,3,7.17,0,0,1.3,1.52,-0.22,0,0.79,154.32,0.0464618973561431
"2020",2,"00-0036422","Adam Trautman","TE","NO",1,0.59,1,16,17,11.15,0,0.08,2.7,2.2,0.5,-0.08,0.59,76.18,0.146363875032817
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0034981","Foster Moreau","TE","LV",1,0.6,1,20,31,15.02,0,0.05,4.1,2.4,1.7,-0.05,0.6,154.32,0.0973302229134266
"2020",2,"00-0030216","Josh Hill","TE","NO",1,1.56,2,10,16,18.71,0,0.01,2.6,3.48,-0.88,-0.01,1.56,76.18,0.245602520346548
"2020",2,"00-0027696","Jimmy Graham","TE","CHI",1,0.56,1,15,18,11.21,0,0,2.8,1.7,1.1,0,0.56,37.31,0.300455641919057
"2020",2,"00-0033881","Evan Engram","TE","NYG",6,5.93,8,45,65,56.06,0,0.14,12.5,12.4,0.0999999999999996,-0.14,5.93,68.53,0.818035896687582
"2020",2,"00-0036290","Cole Kmet","TE","CHI",1,0.7,1,12,12,12.15,0,0.01,2.2,1.97,0.23,-0.01,0.7,37.31,0.325649959796301
"2020",2,"00-0034988","Kaden Smith","TE","NYG",2,2.05,3,7,-1,12.47,0,0.4,1.9,5.7,-3.8,-0.4,2.05,68.53,0.181964103312418
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0030155","Demetrius Harris","TE","CHI",0,0.42,1,28,0,13.95,0,0.02,0,1.91,-1.91,-0.02,0.42,37.31,0.373894398284642
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0030472","Jordan Reed","TE","SF",7,5.49,8,27,50,41,2,0.96,24,15.33,8.67,1.04,5.49,45.34,0.904278782531981
"2020",2,"00-0034766","Christopher Herndon","TE","NYJ",1,2.27,4,16,5,19.55,0,0.35,1.5,6.34,-4.84,-0.35,2.27,19.55,1
"2020",2,"00-0034073","Ross Dwelley","TE","SF",1,0.57,1,2,5,4.34,0,0,1.5,1.02,0.48,0,0.57,45.34,0.0957212174680194
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0031260","Logan Thomas","TE","WAS",4,5.95,9,62,26,58.81,0,0.51,6.6,14.89,-8.29,-0.51,5.95,63.13,0.931569776651354
,,,,,,,,,,,,,,,,,,,,
"2020",2,"00-0034169","Marcus Baugh","TE","WAS",1,0.79,1,0,2,4.32,0,0.03,1.2,1.42,-0.22,-0.03,0.79,63.13,0.0684302233486457
"2020",2,"00-0034011","Dan Arnold","TE","ARI",2,2.67,4,54,26,46.92,0,0.07,4.6,7.77,-3.17,-0.07,2.67,59.71,0.785798023781611
"2020",2,"00-0033258","Darrell Daniels","TE","ARI",0,0.71,1,12,0,12.79,0,0.01,0,2.05,-2.05,-0.01,0.71,59.71,0.214201976218389
"2020",3,"00-0034365","Ian Thomas","TE","CAR",1,1.58,2,5,9,12.16,0,0.01,1.9,2.84,-0.94,-0.01,1.58,12.16,1
"2020",3,"00-0033090","Hunter Henry","TE","LAC",5,4.92,7,52,50,54.65,0,0.01,10,10.45,-0.449999999999999,-0.01,4.92,66.34,0.823786554115164
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0028142","Virgil Green","TE","LAC",0,0.46,1,22,0,11.69,0,0.01,0,1.69,-1.69,-0.01,0.46,66.34,0.176213445884836
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0030155","Demetrius Harris","TE","CHI",3,2.32,3,7,15,16.98,0,0.01,4.5,4.08,0.42,-0.01,2.32,65.45,0.259434682964095
"2020",3,"00-0027696","Jimmy Graham","TE","CHI",6,5.95,10,63,60,48.47,2,1.72,24,21.1,2.9,0.28,5.95,65.45,0.740565317035905
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0034830","Hayden Hurst","TE","ATL",1,2.06,3,11,1,16.16,1,0.67,7.1,7.68,-0.58,0.33,2.06,23.19,0.696852091418715
"2020",3,"00-0028042","Luke Stocker","TE","ATL",1,0.83,1,2,6,7.03,0,0.02,1.6,1.64,-0.0399999999999998,-0.02,0.83,23.19,0.303147908581285
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0036290","Cole Kmet","TE","CHI",0,0,0,0,0,0,0,0,0,1.02,-1.02,0,0,65.45,0
"2020",3,"00-0030061","Zach Ertz","TE","PHI",7,6.54,10,111,70,95.22,0,0.23,14,17.44,-3.44,-0.23,6.54,115.48,0.824558365084863
"2020",3,"00-0034351","Dallas Goedert","TE","PHI",1,0.83,1,1,7,6.81,0,0,1.7,1.53,0.17,0,0.83,115.48,0.0589712504329754
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0031384","Richard Rodgers","TE","PHI",2,1.69,2,3,15,13.45,0,0,3.5,3.06,0.44,0,1.69,115.48,0.116470384482161
"2020",3,"00-0035631","Drew Sample","TE","CIN",1,0.88,1,-1,1,5.83,0,0,1.1,1.49,-0.39,0,0.88,9.78,0.596114519427403
"2020",3,"00-0033338","Cethan Carter","TE","CIN",1,0.79,1,0,1,3.95,0,0.2,1.1,2.36,-1.26,-0.2,0.79,9.78,0.403885480572597
"2020",3,"00-0034383","Dalton Schultz","TE","DAL",4,4.2,6,51,48,50.59,0,0.22,8.8,10.58,-1.78,-0.22,4.2,57.8,0.875259515570934
"2020",3,"00-0025418","Greg Olsen","TE","SEA",5,4.29,6,53,61,53.27,0,0.3,11.1,11.4,-0.300000000000001,-0.3,4.29,87.56,0.608382823206944
"2020",3,"00-0033387","Jacob Hollister","TE","SEA",1,1.27,2,21,1,16.18,1,0.67,9.1,8.22,0.879999999999999,0.33,1.27,87.56,0.18478757423481
"2020",3,"00-0034159","Will Dissly","TE","SEA",2,1.74,2,3,5,18.11,0,0.01,2.5,3.6,-1.1,-0.01,1.74,87.56,0.206829602558246
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0032062","Blake Bell","TE","DAL",0,0.87,1,-1,0,7.21,0,0.01,0,1.63,-1.63,-0.01,0.87,57.8,0.124740484429066
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0035229","T.J. Hockenson","TE","DET",4,4.65,7,67,53,61.62,0,0.5,9.3,13.82,-4.52,-0.5,4.65,82.31,0.748633215891143
"2020",3,"00-0034011","Dan Arnold","TE","ARI",1,1.22,2,28,11,20.92,0,0.06,2.1,3.66,-1.56,-0.06,1.22,33.26,0.628983764281419
"2020",3,"00-0033258","Darrell Daniels","TE","ARI",2,1.63,2,4,24,12.34,0,0.01,4.4,2.93,1.47,-0.01,1.63,33.26,0.371016235718581
"2020",3,"00-0032135","Jesse James","TE","DET",3,2.66,4,15,28,20.69,1,0.97,11.8,10.58,1.22,0.03,2.66,82.31,0.251366784108857
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0033757","Robert Tonyan","TE","GB",5,3.79,5,12,50,28.33,1,0.69,16,10.74,5.26,0.31,3.79,65.8,0.430547112462006
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0036422","Adam Trautman","TE","NO",2,1.49,2,14,17,15.87,0,0.01,3.7,3.13,0.57,-0.01,1.49,41.79,0.37975592246949
"2020",3,"00-0027061","Jared Cook","TE","NO",2,1.87,3,31,21,25.92,0,0.43,4.1,7.04,-2.94,-0.43,1.87,41.79,0.62024407753051
"2020",3,"00-0024243","Marcedes Lewis","TE","GB",1,1.23,2,16,18,11.12,1,1.02,8.8,8.47,0.33,-0.02,1.23,65.8,0.168996960486322
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0035671","Jace Sternberger","TE","GB",3,2.27,3,18,36,26.35,0,0.02,6.6,5.02,1.58,-0.02,2.27,65.8,0.400455927051672
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0034364","Jordan Akins","TE","HOU",2,2.11,3,18,28,21.52,0,0.01,4.8,4.3,0.5,-0.01,2.11,32.45,0.663174114021572
"2020",3,"00-0031387","Eric Ebron","TE","PIT",5,4.7,7,58,52,56.51,1,0.36,16.2,12.5,3.7,0.64,4.7,75.71,0.746400739664509
"2020",3,"00-0030470","Vance McDonald","TE","PIT",3,2.39,3,9,35,19.2,0,0.04,6.5,4.57,1.93,-0.04,2.39,75.71,0.253599260335491
"2020",3,"00-0029738","Darren Fells","TE","HOU",0,1.15,2,16,0,10.93,0,0.4,0,4.62,-4.62,-0.4,1.15,32.45,0.336825885978428
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0030506","Travis Kelce","TE","KC",6,5.49,7,44,87,62.09,0,0.02,14.7,11.84,2.86,-0.02,5.49,72.92,0.85148107515085
"2020",3,"00-0034753","Mark Andrews","TE","BAL",3,5.22,8,107,22,81.11,0,0.32,5.2,15.26,-10.06,-0.32,5.22,83.6,0.970215311004785
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0031598","Nick Boyle","TE","BAL",1,0.5,1,5,5,2.49,1,0.5,7.5,3.73,3.77,0.5,0.5,83.6,0.0297846889952153
"2020",3,"00-0034192","Nick Keizer","TE","KC",0,0.77,1,8,0,10.83,0,0.05,0,2.16,-2.16,-0.05,0.77,72.92,0.14851892484915
"2020",3,"00-0028097","Lee Smith","TE","BUF",1,0.63,1,1,1,1.13,1,0.63,7.1,4.51,2.59,0.37,0.63,31.37,0.0360216767612368
"2020",3,"00-0033895","Gerald Everett","TE","LA",2,1.3,2,21,34,17.64,0,0.03,5.4,3.22,2.18,-0.03,1.3,36.44,0.484083424807903
"2020",3,"00-0032214","Tyler Kroft","TE","BUF",4,3.04,5,50,24,30.24,2,1.39,18.4,14.38,4.02,0.61,3.04,31.37,0.963978323238763
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0033110","Tyler Higbee","TE","LA",2,1.31,2,21,40,18.8,0,0.02,8,4.35,3.65,-0.02,1.31,36.44,0.515916575192097
"2020",3,"00-0034439","Ryan Izzo","TE","NE",0,0.51,1,5,0,2.55,0,0.51,0,3.83,-3.83,-0.51,0.51,2.55,1
"2020",3,"00-0034981","Foster Moreau","TE","LV",2,1.12,2,21,25,15.12,1,0.53,10.5,5.81,4.69,0.47,1.12,40.5,0.373333333333333
"2020",3,"00-0031610","Darren Waller","TE","LV",2,2.52,4,29,9,25.38,0,0.49,2.9,8,-5.1,-0.49,2.52,40.5,0.626666666666667
"2020",3,"00-0034798","Durham Smythe","TE","MIA",1,0.8,1,2,7,5.44,0,0,1.7,1.35,0.35,0,0.8,32.82,0.165752589884217
"2020",3,"00-0034829","Mike Gesicki","TE","MIA",1,1.57,3,44,15,27.38,1,0.37,8.5,6.54,1.96,0.63,1.57,32.82,0.834247410115783
"2020",3,"00-0031951","James O'Shaughnessy","TE","JAX",3,3,4,23,29,29.15,0,0.02,5.9,6,-0.0999999999999996,-0.02,3,49.87,0.584519751353519
"2020",3,"00-0030549","Tyler Eifert","TE","JAX",2,2.26,3,18,11,20.72,0,0.14,3.1,5.2,-2.1,-0.14,2.26,49.87,0.415480248646481
"2020",3,"00-0030108","Ryan Griffin","TE","NYJ",0,1.21,2,24,0,19.47,0,0.01,0,3.21,-3.21,-0.01,1.21,52.68,0.369589977220957
"2020",3,"00-0034766","Christopher Herndon","TE","NYJ",3,3.71,5,24,21,33.21,0,0.01,5.1,7.1,-2,-0.01,3.71,52.68,0.630410022779043
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0033217","Mo Alie-Cox","TE","IND",3,2.14,3,21,50,22.64,1,0.66,14,8.36,5.64,0.34,2.14,29.4,0.770068027210884
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0036005","Noah Togiai","TE","IND",0,0.81,1,3,0,6.76,0,0,0,1.49,-1.49,0,0.81,29.4,0.229931972789116
"2020",3,"00-0033881","Evan Engram","TE","NYG",3,3.68,5,32,22,39.65,0,0.05,5.2,7.93,-2.73,-0.05,3.68,53.37,0.742926737867716
"2020",3,"00-0030472","Jordan Reed","TE","SF",2,3.53,6,56,23,45.73,0,0.5,4.3,11.09,-6.79,-0.5,3.53,69.87,0.654501216545012
"2020",3,"00-0034073","Ross Dwelley","TE","SF",4,2.61,4,19,49,24.14,0,0.37,8.9,7.27,1.63,-0.37,2.61,69.87,0.345498783454988
"2020",3,"00-0034988","Kaden Smith","TE","NYG",1,1.61,2,8,13,13.72,0,0,2.3,3,-0.7,0,1.61,53.37,0.257073262132284
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0035644","Noah Fant","TE","DEN",5,6.79,10,76,46,72.44,0,0.08,9.6,14.53,-4.93,-0.08,6.79,78.1,0.92752880921895
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0033879","O.J. Howard","TE","TB",3,2.68,4,52,49,45.36,0,0.04,7.9,7.46,0.44,-0.04,2.68,87.87,0.516217138955275
"2020",3,"00-0027656","Rob Gronkowski","TE","TB",6,4.82,7,41,48,42.51,0,0.55,10.8,12.36,-1.56,-0.55,4.82,87.87,0.483782861044725
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0033564","Jake Butt","TE","DEN",1,0.79,1,4,5,5.66,0,0,1.5,1.35,0.15,0,0.79,78.1,0.0724711907810499
"2020",3,"00-0033858","Jonnu Smith","TE","TEN",5,5.5,8,86,61,82.01,0,0.41,11.1,17.43,-6.33,-0.41,5.5,95.84,0.855696994991653
"2020",3,"00-0027981","Kyle Rudolph","TE","MIN",2,2.17,3,6,11,16.57,1,0.48,9.1,6.69,2.41,0.52,2.17,16.57,1
"2020",3,"00-0031585","MyCole Pruitt","TE","TEN",2,1.37,2,11,16,13.83,0,0,3.6,2.77,0.83,0,1.37,95.84,0.144303005008347
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0032392","Austin Hooper","TE","CLE",3,2.81,4,6,25,22.83,0,0.03,5.5,5.25,0.25,-0.03,2.81,29.7,0.768686868686869
,,,,,,,,,,,,,,,,,,,,
"2020",3,"00-0031260","Logan Thomas","TE","WAS",4,4.66,7,56,31,50,0,0.3,7.1,11.45,-4.35,-0.3,4.66,50,1
"2020",3,"00-0036232","Harrison Bryant","TE","CLE",1,1.16,2,8,3,6.87,1,0.49,7.3,4.82,2.48,0.51,1.16,29.7,0.231313131313131
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0031484","Chris Manhertz","TE","CAR",1,0.81,1,3,17,6.39,0,0,2.7,1.45,1.25,0,0.81,43.44,0.147099447513812
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034365","Ian Thomas","TE","CAR",2,3.42,5,38,5,37.05,1,0.67,8.5,11.12,-2.62,0.33,3.42,43.44,0.852900552486188
"2020",4,"00-0034011","Dan Arnold","TE","ARI",4,3.06,4,26,39,32.89,0,0.05,7.9,6.66,1.24,-0.05,3.06,34.33,0.958054180017477
"2020",4,"00-0034420","Jordan Thomas","TE","ARI",1,0.49,1,3,3,1.44,1,0.49,7.3,3.56,3.74,0.51,0.49,34.33,0.0419458199825226
"2020",4,"00-0033757","Robert Tonyan","TE","GB",6,3.76,6,63,98,50.5,3,1.06,33.8,15.16,18.64,1.94,3.76,50.5,1
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034830","Hayden Hurst","TE","ATL",4,4.13,6,89,51,73.03,0,0.15,9.1,12.31,-3.21,-0.15,4.13,73.03,1
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034753","Mark Andrews","TE","BAL",3,1.41,3,52,57,25.47,2,0.41,20.7,6.41,14.29,1.59,1.41,34.23,0.744084136722174
"2020",4,"00-0031260","Logan Thomas","TE","WAS",1,2.6,4,22,8,27.92,0,0.02,1.8,5.5,-3.7,-0.02,2.6,27.92,1
"2020",4,"00-0031598","Nick Boyle","TE","BAL",1,0.79,1,6,9,8.76,0,0,1.9,1.69,0.21,0,0.79,34.23,0.255915863277827
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0031610","Darren Waller","TE","LV",9,8.15,11,57,88,77.01,0,0.28,15.8,17.52,-1.72,-0.28,8.15,96.12,0.801186017478152
"2020",4,"00-0032214","Tyler Kroft","TE","BUF",1,2.36,3,17,12,24.22,0,0.02,2.2,4.92,-2.72,-0.02,2.36,39.36,0.615345528455285
"2020",4,"00-0022127","Jason Witten","TE","LV",2,1.12,2,18,18,13.35,1,0.52,9.8,5.55,4.25,0.48,1.12,96.12,0.138888888888889
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0035689","Dawson Knox","TE","BUF",2,2.61,3,-3,16,15.14,0,0.26,3.6,5.7,-2.1,-0.26,2.61,39.36,0.384654471544715
"2020",4,"00-0034981","Foster Moreau","TE","LV",1,0.79,1,4,8,5.76,0,0.01,1.8,1.4,0.4,-0.01,0.79,96.12,0.0599250936329588
"2020",4,"00-0032392","Austin Hooper","TE","CLE",5,5.24,7,37,34,51.14,1,0.77,14.4,15,-0.6,0.23,5.24,84.83,0.602852764352234
"2020",4,"00-0034383","Dalton Schultz","TE","DAL",4,5.45,8,95,72,81.14,1,0.42,17.2,16.09,1.11,0.58,5.45,99.32,0.816955296012888
"2020",4,"00-0036232","Harrison Bryant","TE","CLE",4,3.24,4,19,37,33.69,0,0.02,7.7,6.71,0.99,-0.02,3.24,84.83,0.397147235647766
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0032062","Blake Bell","TE","DAL",2,1.54,2,16,24,18.18,0,0.01,4.4,3.39,1.01,-0.01,1.54,99.32,0.183044703987112
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0035644","Noah Fant","TE","DEN",5,4.22,6,14,35,30.03,0,0.05,8.5,7.54,0.96,-0.05,4.22,50.49,0.594771241830065
"2020",4,"00-0030108","Ryan Griffin","TE","NYJ",3,2.33,3,3,10,14.2,0,0.01,4,3.83,0.17,-0.01,2.33,35.3,0.402266288951841
"2020",4,"00-0032394","Nick Vannett","TE","DEN",1,1.51,2,12,7,15.13,0,0,1.7,3.04,-1.34,0,1.51,50.49,0.2996632996633
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034766","Christopher Herndon","TE","NYJ",1,2.3,3,16,11,21.1,0,0.01,2.1,5.55,-3.45,-0.01,2.3,35.3,0.597733711048159
"2020",4,"00-0033564","Jake Butt","TE","DEN",0,0.8,1,0,0,5.33,0,0,0,1.35,-1.35,0,0.8,50.49,0.105565458506635
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0030710","Trey Burton","TE","IND",2,3.61,5,29,16,36.34,0,0.03,3.6,7.43,-3.83,-0.03,3.61,49.56,0.733252623083131
"2020",4,"00-0033217","Mo Alie-Cox","TE","IND",1,1.24,2,7,13,6.48,1,0.57,8.3,5.3,3,0.43,1.24,49.56,0.130750605326876
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0027696","Jimmy Graham","TE","CHI",4,3.7,5,26,33,33.04,0,0.01,7.3,7.05,0.25,-0.01,3.7,50.11,0.659349431251247
"2020",4,"00-0030155","Demetrius Harris","TE","CHI",1,1.47,2,5,6,10.12,0,0.16,1.6,3.42,-1.82,-0.16,1.47,50.11,0.201955697465576
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0030181","Jack Doyle","TE","IND",1,0.52,1,11,12,6.74,0,0.1,2.2,1.82,0.38,-0.1,0.52,49.56,0.135996771589992
"2020",4,"00-0036290","Cole Kmet","TE","CHI",0,0.48,1,11,0,6.95,0,0.02,0,1.3,-1.3,-0.02,0.48,50.11,0.138694871283177
"2020",4,"00-0030549","Tyler Eifert","TE","JAX",2,4.14,6,34,22,36.86,0,0.2,4.2,9.03,-4.83,-0.2,4.14,59.4,0.62053872053872
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0035631","Drew Sample","TE","CIN",3,3.22,5,28,47,28.56,0,1.03,7.7,12.23,-4.53,-1.03,3.22,44.09,0.647765933318213
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0031951","James O'Shaughnessy","TE","JAX",1,1.42,2,25,26,22.54,0,0.01,3.6,3.71,-0.11,-0.01,1.42,59.4,0.379461279461279
"2020",4,"00-0033338","Cethan Carter","TE","CIN",1,0.63,1,19,24,15.53,0,0.01,3.4,2.26,1.14,-0.01,0.63,44.09,0.352234066681787
"2020",4,"00-0031273","Cameron Brate","TE","TB",1,0.51,1,3,3,1.47,1,0.51,7.3,3.73,3.57,0.49,0.51,76.97,0.019098350006496
"2020",4,"00-0033090","Hunter Henry","TE","LAC",2,2.78,4,23,39,31.44,0,0.06,5.9,6.27,-0.369999999999999,-0.06,2.78,38.21,0.822821250981418
"2020",4,"00-0033879","O.J. Howard","TE","TB",3,3.3,6,76,50,46.91,1,0.27,14,9.64,4.36,0.73,3.3,76.97,0.609458230479408
"2020",4,"00-0035329","Donald Parham","TE","LAC",1,0.35,1,19,19,6.77,1,0.35,8.9,3.16,5.74,0.65,0.35,38.21,0.177178749018582
"2020",4,"00-0027656","Rob Gronkowski","TE","TB",1,1.22,3,70,29,28.59,0,0.54,3.9,7.32,-3.42,-0.54,1.22,76.97,0.371443419514096
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034364","Jordan Akins","TE","HOU",3,2.19,3,26,46,26.01,0,0.02,7.6,4.91,2.69,-0.02,2.19,45.37,0.573286312541327
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034970","Irv Smith","TE","MIN",0,0.35,1,20,0,7.3,0,0.35,0,3.16,-3.16,-0.35,0.35,26.09,0.279800689919509
"2020",4,"00-0027981","Kyle Rudolph","TE","MIN",2,1.37,2,18,27,18.79,0,0.02,4.7,3.38,1.32,-0.02,1.37,26.09,0.72019931008049
"2020",4,"00-0029738","Darren Fells","TE","HOU",2,1.56,2,16,21,19.36,0,0,4.1,3.51,0.59,0,1.56,45.37,0.426713687458673
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0030506","Travis Kelce","TE","KC",3,4.65,7,67,70,64.37,0,0.93,10,16.68,-6.68,-0.93,4.65,71.65,0.898394975575715
"2020",4,"00-0034439","Ryan Izzo","TE","NE",0,1.82,3,55,0,42,0,0.01,0,6.09,-6.09,-0.01,1.82,42,1
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034319","Deon Yelder","TE","KC",1,0.79,1,5,5,7.28,0,0,1.5,1.53,-0.03,0,0.79,71.65,0.101605024424285
"2020",4,"00-0035229","T.J. Hockenson","TE","DET",2,2.46,4,30,9,24.69,1,1.02,10.9,12.2,-1.3,-0.02,2.46,46.42,0.531882809133994
"2020",4,"00-0032135","Jesse James","TE","DET",1,0.8,2,45,31,21.73,0,0.35,4.1,5.1,-1,-0.35,0.8,46.42,0.468117190866006
"2020",4,"00-0030216","Josh Hill","TE","NO",1,0.84,1,3,7,7.54,0,0,1.7,1.62,0.0799999999999998,0,0.84,7.54,1
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0033881","Evan Engram","TE","NYG",6,7.33,10,24,35,54.32,0,0.08,9.5,13.27,-3.77,-0.08,7.33,65.31,0.831725616291533
"2020",4,"00-0033110","Tyler Higbee","TE","LA",3,3.19,4,16,20,28.77,0,0.09,5,6.62,-1.62,-0.09,3.19,44.44,0.647389738973897
"2020",4,"00-0033895","Gerald Everett","TE","LA",1,0.85,1,4,10,9.18,0,0,6.2,6.09,0.11,0.3,0.85,44.44,0.206570657065707
"2020",4,"00-0033246","Johnny Mundt","TE","LA",1,0.83,1,1,5,6.49,0,0,1.5,1.49,0.01,0,0.83,44.44,0.146039603960396
"2020",4,"00-0034988","Kaden Smith","TE","NYG",1,0.76,1,8,10,10.99,0,0.01,2,1.95,0.05,-0.01,0.76,65.31,0.168274383708467
"2020",4,"00-0033288","George Kittle","TE","SF",15,9.75,15,109,183,108.08,1,0.72,40.1,26.65,13.45,0.27,9.75,108.08,1
"2020",4,"00-0030061","Zach Ertz","TE","PHI",4,3.73,5,5,9,29.86,0,0.02,6.9,7.91,-1.01,-0.02,3.73,62.83,0.475250676428458
"2020",4,"00-0031384","Richard Rodgers","TE","PHI",3,2.72,4,37,35,32.97,0,0.04,6.5,6.27,0.23,-0.04,2.72,62.83,0.524749323571542
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0025418","Greg Olsen","TE","SEA",5,4.25,7,57,35,47.34,0,0.96,8.5,14.76,-6.26,-0.96,4.25,64.4,0.735093167701863
,,,,,,,,,,,,,,,,,,,,
"2020",4,"00-0034798","Durham Smythe","TE","MIA",2,1.56,2,11,30,16.37,0,0,5,3.21,1.79,0,1.56,54.67,0.299432961404792
"2020",4,"00-0034829","Mike Gesicki","TE","MIA",1,1.76,3,43,15,30.94,0,0.45,2.5,7.58,-5.08,-0.45,1.76,54.67,0.565941101152369
"2020",4,"00-0034159","Will Dissly","TE","SEA",2,1.66,2,7,15,17.06,0,0.01,3.5,3.4,0.1,-0.01,1.66,64.4,0.264906832298137
