season,week,posteam,implied_total,total_line,vegas_wp
2025,7,NO,19.5,43.5,0.14232953740473914
2025,7,NYG,16,39.5,0.6183450765865994
2025,7,NYJ,19,39.5,0.3285163984530502
2025,7,PHI,23,43.5,0.7758069349371869
2025,7,PIT,25.5,45.5,0.5770423191565055
2025,7,SEA,19.25,41.5,0.8690608620643616
2025,7,SF,22.5,46.5,0.6942815230442928
2025,7,TB,24.25,54.5,0.0895701103501746
2025,7,TEN,23.5,40.5,0.20113664465758987
2025,7,WAS,26.5,54.5,0.19475226573184315
2025,8,ATL,18.75,44.5,0.24152990289250437
2025,8,BAL,21.5,45.5,0.7262301011043684
2025,8,BUF,27.25,47.5,0.9281629920005798
2025,8,CAR,27.25,47.5,0.08546012461157752
2025,8,CHI,21.5,45.5,0.3033751338075266
2025,8,CIN,19,43.5,0.8092224169195744
2025,8,CLE,16.75,40.5,0.18514003951529653
2025,8,DAL,24,51.5,0.14708174565836968
2025,8,DEN,24,51.5,0.8650807030709653
2025,8,GB,24.75,46.5,0.638291445935145
2025,8,HOU,19.5,41.5,0.8016033633550008
2025,8,IND,16,47.5,0.9531137882446756
2025,8,KC,19,48.5,0.8883004663512111
2025,8,LAC,21.25,45.5,0.8784049512708888
2025,8,MIA,18.75,44.5,0.6866055084392428
2025,8,MIN,21.25,45.5,0.10967522801933058
2025,8,NE,16.75,40.5,0.7973284741579475
2025,8,NO,25.5,46.5,0.11702944816473364
2025,8,NYG,18.25,43.5,0.099975900197104145
2025,8,NYJ,19,43.5,0.14643701719058055
2025,8,PHI,18.25,43.5,0.8829369398782838
2025,8,PIT,24.75,46.5,0.3790005357145331
2025,8,SF,19.5,41.5,0.12239678117463926
2025,8,TB,25.5,46.5,0.8372141898802992
2025,8,TEN,16,47.5,0.033407186306162434
2025,8,WAS,19,48.5,0.13236482861946572
2025,9,ARI,25,53.5,0.7375769247611363
2025,9,ATL,20,45.5,0.18444478090079328
2025,9,BAL,29.5,51.5,0.9342593749364216
2025,9,BUF,28,53.5,0.6669666684064708
2025,9,CAR,15.5,43.5,0.36168626836448353
2025,9,CHI,27.25,51.5,0.6278975400337949
2025,9,CIN,27.25,51.5,0.2235866515948955
2025,9,DAL,25,53.5,0.24964754056806368
2025,9,DEN,19.5,40.5,0.4297738086620315
2025,9,DET,19,47.5,0.5068138690109838
2025,9,GB,15.5,43.5,0.6519600489447195
2025,9,HOU,19.5,40.5,0.6450265637215447
2025,9,IND,27.5,51.5,0.38980868004559394
2025,9,JAX,23,43.5,0.607555439827449
2025,9,KC,28,53.5,0.3318744845823808
2025,9,LA,15.25,44.5,0.9700606028238933
2025,9,LAC,27.25,44.5,0.82055708816496
2025,9,LV,23,43.5,0.490200451551538
2025,9,MIA,29.5,51.5,0.0930883546681192
2025,9,MIN,19,47.5,0.5130761850763251
2025,9,NE,20,45.5,0.8368458180658279
2025,9,NO,15.25,44.5,0.02794528139873784
2025,9,NYG,25,47.5,0.18260140850476023
2025,9,PIT,27.5,51.5,0.6168601667058877
2025,9,SEA,25,47.5,0.8860212862491608
2025,9,SF,25,47.5,0.7931369481578707
2025,9,TEN,27.25,44.5,0.2038480594754219
2025,9,WAS,25,47.5,0.08105455150137549
2025,10,ARI,18.75,44.5,0.01314702546253313
2025,10,ATL,21,48.5,0.4049062141804506
2025,10,BAL,26.5,48.5,0.711471819439169
2025,10,BUF,29.5,50.5,0.2790613713208881
2025,10,CAR,16.5,38.5,0.56795881750683
2025,10,CHI,20.5,45.5,0.48690788412932307
2025,10,CLE,19.5,37.5,0.43779381457716227
2025,10,DEN,16.5,42.5,0.7527932958169417
2025,10,DET,29,49.5,0.9519857036716798
2025,10,GB,22,45.5,0.40681380695766867
2025,10,HOU,19.5,37.5,0.1609138743233468
2025,10,IND,21,48.5,0.6582260351235197
2025,10,JAX,19.5,37.5,0.8560545992321955
2025,10,LA,27.5,49.5,0.9188633705630447
2025,10,LAC,21.25,45.5,0.7791061676107347
2025,10,LV,16.5,42.5,0.3203127865607922
2025,10,MIA,29.5,50.5,0.6065864588292141
2025,10,MIN,26.5,48.5,0.26171620894504377
2025,10,NE,23,48.5,0.561317055389799
2025,10,NO,16.5,38.5,0.5788952783896372
2025,10,NYG,20.5,45.5,0.5493188778107816
2025,10,NYJ,19.5,37.5,0.6518159312280741
2025,10,PHI,22,45.5,0.6160609563191731
2025,10,PIT,21.25,45.5,0.23942005074430664
2025,10,SEA,18.75,44.5,0.9617696640820339
2025,10,SF,27.5,49.5,0.053418296812926654
2025,10,TB,23,48.5,0.3995706678047777
2025,10,WAS,29,49.5,0.040327562714379046
2025,11,ARI,26,48.5,0.08296039025965371
2025,11,ATL,19,42.5,0.6948804534762969
2025,11,BAL,22.5,37.5,0.6399025835774161
2025,11,BUF,20.25,46.5,0.7083062251526172
2025,11,CAR,19,42.5,0.3447688754102434
2025,11,CHI,22.25,47.5,0.6628610584097849
2025,11,CIN,21.5,48.5,0.22129039618041038
2025,11,CLE,22.5,37.5,0.3867120253396969
2025,11,DAL,26,48.5,0.8356449883431196
2025,11,DEN,24,44.5,0.4695681325965009
2025,11,DET,22,46.5,0.28068401166719614
2025,11,GB,24.5,41.5,0.733144515690133
2025,11,HOU,21.5,37.5,0.6906689507886767
2025,11,JAX,23.25,43.5,0.7530061580996583
2025,11,KC,24,44.5,0.5787124426688178
2025,11,LA,23.25,49.5,0.7496239638328552
2025,11,LAC,23.25,43.5,0.33603174621852566
2025,11,LV,26,48.5,0.16550997942357323
2025,11,MIA,22.5,47.5,0.5809621470763495
2025,11,MIN,22.25,47.5,0.4011757773933587
2025,11,NE,15.5,43.5,0.8989080503338673
2025,11,NYG,24.5,41.5,0.20355680729471035
2025,11,NYJ,15.5,43.5,0.09984648977829651
2025,11,PHI,22,46.5,0.7602616688784432
2025,11,PIT,21.5,48.5,0.7611852227631262
2025,11,SEA,23.25,49.5,0.2526776571817036
2025,11,SF,26,48.5,0.9255221044284213
2025,11,TB,20.25,46.5,0.310349887001976
2025,11,TEN,21.5,37.5,0.3212920465955028
2025,11,WAS,22.5,47.5,0.5267489411929933
2025,12,ARI,25,47.5,0.40656831993588377
2025,12,ATL,20,41.5,0.7249000173958968
2025,12,BAL,15.25,44.5,0.8533610450594049
2025,12,BUF,24.5,43.5,0.5608506035701982
2025,12,CAR,20.5,48.5,0.12718895817392095
2025,12,CHI,21.75,46.5,0.5649876246849697
2025,12,CIN,29,50.5,0.24171286522120725
2025,12,CLE,16.25,35.5,0.8004024016096236
2025,12,DAL,25.25,47.5,0.2533814169244091
2025,12,DET,18.25,50.5,0.6294483002725868
2025,12,GB,17.5,41.5,0.8856894467025995
2025,12,HOU,24.5,43.5,0.4082135459674257
2025,12,IND,23.5,50.5,0.657205142187886
2025,12,JAX,25,47.5,0.6576298385455096
2025,12,KC,23.5,50.5,0.4032048535009063
2025,12,LA,21.25,49.5,0.9563984363167374
2025,12,LV,16.25,35.5,0.2311586950249665
2025,12,MIN,17.5,41.5,0.1712382901430082
2025,12,NE,29,50.5,0.7885637789061576
2025,12,NO,20,41.5,0.2616402839158171
2025,12,NYG,18.25,50.5,0.47054095880977054
2025,12,NYJ,15.25,44.5,0.1459073190031901
2025,12,PHI,25.25,47.5,0.8290986554664478
2025,12,PIT,21.75,46.5,0.3379104479924956
2025,12,SEA,27,41.5,0.9472634235154027
2025,12,SF,20.5,48.5,0.8774709880352021
2025,12,TB,21.25,49.5,0.055961099199146075
2025,12,TEN,27,41.5,0.0736412146143266
2025,13,ARI,20,44.5,0.21282968089237053
2025,13,ATL,20.75,38.5,0.5794476050596971
2025,13,BAL,22.75,52.5,0.4351931404774034
2025,13,BUF,23.75,44.5,0.7206404386339961
2025,13,CAR,27.25,44.5,0.34221173586944736
2025,13,CHI,18.25,43.5,0.557041301066617
2025,13,CIN,22.75,52.5,0.5384794652839251
2025,13,CLE,20.5,35.5,0.18142957703720436
2025,13,DAL,28.5,53.5,0.4644144690953769
2025,13,DEN,25,43.5,0.7596855013475493
2025,13,DET,23,48.5,0.31040771789195243
2025,13,GB,23,48.5,0.6583467269937198
2025,13,HOU,20.75,44.5,0.627894547538481
2025,13,IND,20.75,44.5,0.43255971431732176
2025,13,JAX,24.25,42.5,0.9062301472381309
2025,13,KC,28.5,53.5,0.530032753944397
2025,13,LA,27.25,44.5,0.7013847396081807
2025,13,LAC,15.25,40.5,0.9186101602390409
2025,13,LV,15.25,40.5,0.07865841776113416
2025,13,MIA,18,41.5,0.8904039534655485
2025,13,MIN,15,42.5,0.07269384500496609
2025,13,NE,19.75,46.5,0.938719841837883
2025,13,NO,18,41.5,0.12480697969313878
2025,13,NYG,19.75,46.5,0.06003549944058893
2025,13,NYJ,20.75,38.5,0.43469342833659685
2025,13,PHI,18.25,43.5,0.3621305096865847
2025,13,PIT,23.75,44.5,0.30072724131206907
2025,13,SEA,15,42.5,0.9379899717610458
2025,13,SF,20.5,35.5,0.844955636284627
2025,13,TB,20,44.5,0.7767852761528709
2025,13,TEN,24.25,42.5,0.10081467475048646
2025,13,WAS,25,43.5,0.30695417250196144
2025,14,ARI,29.5,49.5,0.08659129745479607
2025,14,ATL,25.75,44.5,0.1800700234555093
2025,14,BAL,19,43.5,0.371785051325957
2025,14,BUF,24.25,54.5,0.5315269110636979
2025,14,CHI,19,44.5,0.17529594846771043
2025,14,CIN,24.25,54.5,0.4840603319140417
2025,14,CLE,14.5,33.5,0.4508704504305497
2025,14,DAL,26,55.5,0.1792524008685723
2025,14,DEN,24.5,40.5,0.897535793159319
2025,14,DET,26,55.5,0.8104965378131185
2025,14,GB,19,44.5,0.7827699675279505
2025,14,HOU,18.5,41.5,0.6230647727366416
2025,14,IND,23.5,44.5,0.24498433463690836
2025,14,JAX,23.5,44.5,0.7957319565235623
2025,14,KC,18.5,41.5,0.43072195592591717
2025,14,LA,29.5,49.5,0.9054334537306828
2025,14,LAC,21.5,41.5,0.5376861054974142
2025,14,LV,24.5,40.5,0.08945506920545913
2025,14,MIA,22,41.5,0.9261784409323046
2025,14,MIN,22.5,43.5,0.8079487561133869
2025,14,NO,17,41.5,0.4332175544248178
2025,14,NYJ,22,41.5,0.06647413033715566
2025,14,PHI,21.5,41.5,0.5165333925773247
2025,14,PIT,19,43.5,0.6311710985267863
2025,14,SEA,25.75,44.5,0.8637405995811734
2025,14,TB,17,41.5,0.6663946921842686
2025,14,TEN,14.5,33.5,0.545132957753681
2025,14,WAS,22.5,43.5,0.24403111508094152
2025,15,ARI,16,42.5,0.026453527473519752
2025,15,ATL,18.75,43.5,0.2482127515557987
2025,15,BAL,27,51.5,0.7990669326649772
2025,15,BUF,26,49.5,0.43672893047332767
2025,15,CAR,22,41.5,0.72961129586805
2025,15,CHI,15.5,38.5,0.9384660994420286
2025,15,CIN,27,51.5,0.18661833640640807
2025,15,CLE,15.5,38.5,0.04476330434294604
2025,15,DAL,21,47.5,0.6180159140711845
2025,15,DEN,22,42.5,0.46814645844765695
2025,15,DET,24.5,54.5,0.2666254630770351
2025,15,GB,22,42.5,0.5497666167095303
2025,15,HOU,16,42.5,0.9694217549216363
2025,15,IND,14,41.5,0.2903669915701214
2025,15,JAX,13.5,40.5,0.9653826022552232
2025,15,KC,18,41.5,0.6568233105871413
2025,15,LA,24.5,54.5,0.6488774752438957
2025,15,LAC,18,41.5,0.3825464112491442
2025,15,LV,12.5,37.5,0.050156865690532376
2025,15,MIA,19.75,42.5,0.19567188328864943
2025,15,MIN,21,47.5,0.43189776774782407
2025,15,NE,26,49.5,0.6170673953990142
2025,15,NO,22,41.5,0.26408623942527276
2025,15,NYG,22,46.5,0.23637027496641327
2025,15,NYJ,13.5,40.5,0.02116358016077216
2025,15,PHI,12.5,37.5,0.9590766090613145
2025,15,PIT,19.75,42.5,0.762047556497283
2025,15,SEA,14,41.5,0.6623835728086275
2025,15,SF,16,44.5,0.9550133549115237
2025,15,TB,18.75,43.5,0.7382807474312487
2025,15,TEN,16,44.5,0.05030051933314025
2025,15,WAS,22,46.5,0.7314900585583277
2025,16,ARI,25.5,48.5,0.4008464896016651
2025,16,ATL,25.5,48.5,0.6505351083146202
2025,16,BAL,22.5,48.5,0.6586351619576508
2025,16,BUF,26,41.5,0.8948062832156817
2025,16,CAR,23.75,44.5,0.38853705502473385
2025,16,CHI,22,45.5,0.3460174955350036
2025,16,CIN,26,48.5,0.7698142558841383
2025,16,CLE,26,41.5,0.13401402105562021
2025,16,DAL,24.5,50.5,0.4116659654150928
2025,16,DEN,21.5,46.5,0.32434448994126797
2025,16,DET,22.5,52.5,0.4734015884160092
2025,16,GB,22,45.5,0.6456644191742218
2025,16,HOU,12.5,39.5,0.887379777236063
2025,16,IND,25.5,46.5,0.14091455269512415
2025,16,JAX,21.5,46.5,0.6295309241801974
2025,16,KC,20.5,37.5,0.4607433126284144
2025,16,LA,20.5,42.5,0.5718242523580557
2025,16,LAC,24.5,50.5,0.6664894396258939
2025,16,LV,12.5,39.5,0.11577395096421243
2025,16,MIA,26,48.5,0.19448497425838498
2025,16,MIN,22,41.5,0.7011478670217373
2025,16,NE,22.5,48.5,0.3952107341654264
2025,16,NO,16.5,39.5,0.7687576834360759
2025,16,NYG,22,41.5,0.3635208953258603
2025,16,NYJ,16.5,39.5,0.20629030011639934
2025,16,PHI,25.25,43.5,0.7709994539596686
2025,16,PIT,22.5,52.5,0.46455089835559626
2025,16,SEA,20.5,42.5,0.4350970682249885
2025,16,SF,25.5,46.5,0.8492957601180444
2025,16,TB,23.75,44.5,0.6259908933760756
2025,16,TEN,20.5,37.5,0.6635834478280124
2025,16,WAS,25.25,43.5,0.23762779620942656
2025,17,ARI,22.75,52.5,0.04398120595466025
2025,17,ATL,28,48.5,0.5776366982257591
2025,17,BAL,18,38.5,0.7010223816518915
2025,17,BUF,21.25,45.5,0.25692756184633225
2025,17,CAR,24.5,42.5,0.16294666499998126
2025,17,CHI,24,51.5,0.3461943690199405
2025,17,CIN,22.75,52.5,0.9133192678572426
2025,17,CLE,20,35.5,0.5734819608430068
2025,17,DAL,29.5,50.5,0.9052335774457013
2025,17,DEN,25.5,37.5,0.7807935042040689
2025,17,DET,26.25,45.5,0.4976119530481934
2025,17,GB,18,38.5,0.20538359554900257
2025,17,HOU,19.5,40.5,0.8054533894023588
2025,17,IND,26,48.5,0.4359152726829052
2025,17,JAX,26,48.5,0.5891971032727847
2025,17,KC,25.5,37.5,0.20198066877882653
2025,17,LA,28,48.5,0.37989973752149214
2025,17,LAC,19.5,40.5,0.20236885602827426
2025,17,LV,21.75,40.5,0.1826566957090108
2025,17,MIA,25,44.5,0.6352309309519255
2025,17,MIN,26.25,45.5,0.5029620081186295
2025,17,NE,27.5,42.5,0.9754687322944892
2025,17,NO,20.5,39.5,0.41448607176542285
2025,17,NYG,21.75,40.5,0.8571847657688327
2025,17,NYJ,27.5,42.5,0.008393283816582378
2025,17,PHI,21.25,45.5,0.7069936096668243
2025,17,PIT,20,35.5,0.4299861565232277
2025,17,SEA,24.5,42.5,0.8325426370378525
2025,17,SF,24,51.5,0.6074195677664742
2025,17,TB,25,44.5,0.4406327508855611
2025,17,TEN,20.5,39.5,0.4820819334537887
2025,17,WAS,29.5,50.5,0.08686851394864228
2025,18,ARI,17.5,49.5,0.10214472981293667
2025,18,ATL,19.5,43.5,0.7720475907911334
2025,18,BAL,23,41.5,0.6690773381127252
2025,18,BUF,13.5,39.5,0.9591505032497591
2025,18,CAR,20.25,43.5,0.21954505540886704
2025,18,CHI,24,51.5,0.28410428672073024
2025,18,CIN,19,47.5,0.5915445716431507
2025,18,CLE,19,47.5,0.49625248623930884
2025,18,DAL,26.75,50.5,0.41722368251551717
2025,18,DEN,11.5,37.5,0.9550611718937203
2025,18,DET,24,51.5,0.6633367041746776
2025,18,GB,12.5,37.5,0.06977987039388846
2025,18,HOU,14,37.5,0.7480496065691113
2025,18,IND,14,37.5,0.3002146940146174
2025,18,JAX,17,46.5,0.926335551909038
2025,18,KC,20,36.5,0.5530661027188655
2025,18,LA,17.5,49.5,0.895773602203584
2025,18,LAC,11.5,37.5,0.03888416246381195
2025,18,LV,20,36.5,0.48057492231500565
2025,18,MIA,15.25,44.5,0.061112402138060136
2025,18,MIN,12.5,37.5,0.9156443197881022
2025,18,NE,15.25,44.5,0.9561649944101062
2025,18,NO,19.5,43.5,0.23744295787860134
2025,18,NYG,26.75,50.5,0.6115093164965509
2025,18,NYJ,13.5,39.5,0.024250860671659408
2025,18,PHI,17.75,38.5,0.5531066030232331
2025,18,PIT,23,41.5,0.293764170416644
2025,18,SEA,25,47.5,0.8297954788574806
2025,18,SF,25,47.5,0.20425516296512422
2025,18,TB,20.25,43.5,0.7848464036360383
2025,18,TEN,17,46.5,0.07133383643816579
2025,18,WAS,17.75,38.5,0.4984340372066649
