"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rush_attempt","rec_attempt","rush_yards_gained","rush_yards_gained_exp","rush_touchdown","rush_touchdown_exp","rec_touchdown","rec_touchdown_exp","rec_yards_gained","rec_yards_gained_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","expected_td_equity","team_rush_att","backfield_command","target_volume"
"2024",16,"00-0039021","Roschon Johnson","RB","CHI",0,0,1,0,3,6.14,0,0.02,0,0,0,0,0.3,0.72,-0.42,-0.02,0.02,10,0.1,0
"2024",16,"00-0037258","Dameon Pierce","RB","HOU",0,0,1,0,4,4.69,0,0,0,0,0,0,0.4,0.48,-0.08,0,0,15,0.0666666666666667,0
"2024",16,"00-0039738","Blake Corum","RB","LA",0,0,5,0,14,22.35,0,0.02,0,0,0,0,1.4,2.37,-0.97,-0.02,0.02,28,0.178571428571429,0
"2024",16,"00-0039798","Isaiah Davis","RB","NYJ",0,0,3,0,12,13.65,0,0.02,0,0,0,0,1.2,1.5,-0.3,-0.02,0.02,19,0.157894736842105,0
"2024",16,"00-0036414","Cam Akers","RB","MIN",0,0,1,0,3,4.32,0,0,0,0,0,0,0.3,0.44,-0.14,0,0,19,0.0526315789473684,0
"2024",16,"00-0033948","Jamaal Williams","RB","NO",0,0,3,0,8,12.56,0,0.01,0,0,0,0,0.8,1.29,-0.49,-0.01,0.01,15,0.2,0
"2024",16,"00-0035250","Devin Singletary","RB","NYG",0,0,4,0,12,16.84,0,0.01,0,0,0,0,1.2,1.73,-0.53,-0.01,0.01,11,0.363636363636364,0
"2024",16,"00-0038611","Chris Rodriguez Jr.","RB","WAS",0,0,3,0,5,12.97,0,0.02,0,0,0,0,0.5,1.39,-0.89,-0.02,0.02,15,0.2,0
"2024",16,"00-0039796","Rasheen Ali","RB","BAL",0,0,1,0,2,3.12,0,0.05,0,0,0,0,0.2,0.59,-0.39,-0.05,0.05,27,0.037037037037037,0
"2024",16,"00-0034115","Jeff Wilson","RB","MIA",0,0,2,0,12,9.12,0,0.01,0,0,0,0,1.2,0.97,0.23,-0.01,0.01,28,0.0714285714285714,0
"2024",16,"00-0035125","Alec Ingold","RB","MIA",0,0,1,0,4,3.47,0,0,0,0,0,0,0.4,0.36,0.04,0,0,28,0.0357142857142857,0
"2024",16,"00-0033045","Ezekiel Elliott","RB","DAL",0,0,1,0,1,0.24,1,0.53,0,0,0,0,6.1,3.18,2.92,0.47,0.53,14,0.0714285714285714,0
"2024",16,"00-0036223","Jonathan Taylor","RB","IND",0,0,29,0,218,120.42,3,1.13,0,0,0,0,39.8,18.83,20.97,1.87,1.13,41,0.707317073170732,0
"2024",16,"00-0036984","Trey Sermon","RB","IND",0,0,8,0,25,40.3,0,0.08,0,0,0,0,2.5,4.49,-1.99,-0.08,0.08,41,0.195121951219512,0
"2024",16,"00-0037120","Tyler Goodson","RB","IND",0,0,4,0,22,17.92,0,0.03,0,0,0,0,2.2,1.96,0.24,-0.03,0.03,41,0.0975609756097561,0
"2024",17,"00-0039738","Blake Corum","RB","LA",0,0,3,0,-4,15.29,0,0.01,0,0,0,0,-0.4,1.59,-1.99,-0.01,0.01,16,0.1875,0
"2024",17,"00-0037263","Tyler Allgeier","RB","ATL",0,0,3,0,19,12.76,0,0.01,0,0,0,0,1.9,1.33,0.57,-0.01,0.01,20,0.15,0
"2024",17,"00-0039796","Rasheen Ali","RB","BAL",0,0,1,0,-3,4.67,0,0.01,0,0,0,0,-0.3,0.52,-0.82,-0.01,0.01,39,0.0256410256410256,0
"2024",17,"00-0037258","Dameon Pierce","RB","HOU",0,0,5,0,13,22.9,0,0.01,0,0,0,0,1.3,2.35,-1.05,-0.01,0.01,16,0.3125,0
"2024",17,"00-0037429","Raheem Blackshear","RB","CAR",0,0,8,0,20,37.65,0,0.04,0,0,0,0,2,4.03,-2.03,-0.04,0.04,11,0.727272727272727,0
"2024",17,"00-0037745","Velus Jones Jr.","RB","CAR",0,0,1,0,0,4.87,0,0,0,0,0,0,0,0.5,-0.5,0,0,11,0.0909090909090909,0
"2024",17,"00-0033045","Ezekiel Elliott","RB","DAL",0,0,3,0,2,11.14,0,0.18,0,0,0,0,0.2,2.21,-2.01,-0.18,0.18,26,0.115384615384615,0
"2024",17,"00-0037827","Tyrion Davis-Price","RB","PHI",0,0,3,0,7,13.49,0,0.02,0,0,0,0,0.7,1.47,-0.77,-0.02,0.02,37,0.0810810810810811,0
"2024",17,"00-0036906","Khalil Herbert","RB","CIN",0,0,4,0,23,16.64,0,0.04,0,0,0,0,2.3,1.93,0.37,-0.04,0.04,24,0.166666666666667,0
"2024",17,"00-0036670","Jermar Jefferson","RB","DET",0,0,3,0,9,6.69,0,0.89,0,0,0,0,0.9,6,-5.1,-0.89,0.89,28,0.107142857142857,0
"2024",17,"00-0035700","Josh Jacobs","RB","GB",0,0,17,0,69,66.98,1,0.8,0,0,0,0,10.9,11.49,-0.59,0.2,0.8,23,0.739130434782609,0
"2024",17,"00-0038797","Emanuel Wilson","RB","GB",0,0,6,0,29,22.46,1,0.86,0,0,0,0,8.9,7.41,1.49,0.14,0.86,23,0.260869565217391,0
"2024",17,"00-0037276","Ty Chandler","RB","MIN",0,0,5,0,7,22.62,0,0.19,0,0,0,0,0.7,3.41,-2.71,-0.19,0.19,23,0.217391304347826,0
"2024",17,"00-0037197","Isiah Pacheco","RB","KC",0,0,6,0,18,27.7,0,0.05,0,0,0,0,1.8,3.05,-1.25,-0.05,0.05,17,0.352941176470588,0
"2024",17,"00-0033923","Kareem Hunt","RB","KC",0,0,9,0,20,34.62,1,0.58,0,0,0,0,8,6.95,1.05,0.42,0.58,17,0.529411764705882,0
"2024",17,"00-0030578","Cordarrelle Patterson","RB","PIT",0,0,1,0,2,5.98,0,0,0,0,0,0,0.2,0.62,-0.42,0,0,25,0.04,0
"2024",17,"00-0039244","Chris Collier","RB","LV",0,0,3,0,6,11.43,0,0.01,0,0,0,0,0.6,1.23,-0.63,-0.01,0.01,33,0.0909090909090909,0
"2024",17,"00-0037267","Jerome Ford","RB","CLE",0,0,6,0,22,24.41,0,0.32,0,0,0,0,2.2,4.38,-2.18,-0.32,0.32,24,0.25,0
"2024",17,"00-0034115","Jeff Wilson","RB","MIA",0,0,3,0,5,11.92,0,0.15,0,0,0,0,0.5,2.08,-1.58,-0.15,0.15,19,0.157894736842105,0
"2024",17,"00-0037248","James Cook","RB","BUF",0,0,15,0,53,66.95,1,1.09,0,0,0,0,11.3,13.26,-1.96,-0.0900000000000001,1.09,27,0.555555555555556,0
"2024",17,"00-0039794","Braelon Allen","RB","NYJ",0,0,6,0,26,24.66,0,0.01,0,0,0,0,2.6,2.55,0.0500000000000003,-0.01,0.01,19,0.31578947368421,0
"2024",17,"00-0036187","Reggie Gilliam","RB","BUF",0,0,2,0,3,7.96,0,0.01,0,0,0,0,0.3,0.85,-0.55,-0.01,0.01,27,0.0740740740740741,0
"2024",17,"00-0038636","Kenny McIntosh","RB","SEA",0,0,7,0,46,31.24,0,0.06,0,0,0,0,4.6,3.5,1.1,-0.06,0.06,22,0.318181818181818,0
"2024",17,"00-0039021","Roschon Johnson","RB","CHI",0,0,4,0,5,16.05,0,0.01,0,0,0,0,0.5,1.65,-1.15,-0.01,0.01,16,0.25,0
"2024",18,"00-0037248","James Cook","RB","BUF",0,0,10,0,28,28.26,1,1.89,0,0,0,0,8.8,14.18,-5.38,-0.89,1.89,28,0.357142857142857,0
"2024",18,"00-0036187","Reggie Gilliam","RB","BUF",0,0,1,0,4,1.98,0,0.17,0,0,0,0,0.4,1.21,-0.81,-0.17,0.17,28,0.0357142857142857,0
"2024",18,"00-0037429","Raheem Blackshear","RB","CAR",0,0,4,0,47,16.68,0,0.01,0,0,0,0,4.7,1.71,2.99,-0.01,0.01,25,0.16,0
"2024",18,"00-0030578","Cordarrelle Patterson","RB","PIT",0,0,1,0,1,4.64,0,0.01,0,0,0,0,0.1,0.5,-0.4,-0.01,0.01,19,0.0526315789473684,0
"2024",18,"00-0038454","Keaton Mitchell","RB","BAL",0,0,4,0,10,17.67,0,0.03,0,0,0,0,1,1.95,-0.95,-0.03,0.03,24,0.166666666666667,0
"2024",18,"00-0035261","Tony Pollard","RB","TEN",0,0,22,0,62,105.7,0,0.21,0,0,0,0,6.2,11.81,-5.61,-0.21,0.21,25,0.88,0
"2024",18,"00-0037594","Julius Chestnut","RB","TEN",0,0,2,0,11,7.33,0,0,0,0,0,0,1.1,0.75,0.35,0,0,25,0.08,0
"2024",18,"00-0036370","Joshua Kelley","RB","TEN",0,0,1,0,2,5.36,0,0,0,0,0,0,0.2,0.56,-0.36,0,0,25,0.04,0
"2024",18,"00-0039373","Audric Estimé","RB","DEN",0,0,12,0,34,49.95,1,0.64,0,0,0,0,9.4,8.82,0.58,0.36,0.64,34,0.352941176470588,0
"2024",18,"00-0031595","Michael Burton","RB","DEN",0,0,1,0,3,1.91,0,0.27,0,0,0,0,0.3,1.81,-1.51,-0.27,0.27,34,0.0294117647058824,0
"2024",18,"00-0037617","Hassan Haskins","RB","LAC",0,0,12,0,33,35.02,1,1.83,0,0,0,0,9.3,14.48,-5.18,-0.83,1.83,30,0.4,0
"2024",18,"00-0039040","De'Von Achane","RB","MIA",0,0,11,0,121,48.45,1,0.45,0,0,0,0,18.1,7.57,10.53,0.55,0.45,19,0.578947368421053,0
"2024",18,"00-0039874","Jaylen Wright","RB","MIA",0,0,6,0,-4,28.97,0,0.03,0,0,0,0,-0.4,3.07,-3.47,-0.03,0.03,19,0.31578947368421,0
"2024",18,"00-0039798","Isaiah Davis","RB","NYJ",0,0,4,0,41,23,0,0.03,0,0,0,0,4.1,2.46,1.64,-0.03,0.03,20,0.2,0
"2024",18,"00-0034115","Jeff Wilson","RB","MIA",0,0,2,0,-4,6.66,0,0.12,0,0,0,0,-0.4,1.41,-1.81,-0.12,0.12,19,0.105263157894737,0
"2024",18,"00-0038951","Sean Tucker","RB","TB",0,0,2,0,16,10.06,0,0.01,0,0,0,0,1.6,1.09,0.51,-0.01,0.01,21,0.0952380952380952,0
"2024",18,"00-0039165","Zach Charbonnet","RB","SEA",0,0,14,0,59,59.67,0,0.61,0,0,0,0,5.9,9.6,-3.7,-0.61,0.61,21,0.666666666666667,0
"2024",18,"00-0039363","Isaac Guerendo","RB","SF",0,0,2,0,5,8.71,0,0.01,0,0,0,0,0.5,0.95,-0.45,-0.01,0.01,19,0.105263157894737,0
"2024",18,"00-0035860","Tony Jones","RB","ARI",0,0,4,0,55,16.74,1,0.03,0,0,0,0,11.5,1.83,9.67,0.97,0.03,22,0.181818181818182,0
"2024",18,"00-0038738","Hunter Luepke","RB","DAL",0,0,3,0,15,6.62,0,0.52,0,0,0,0,1.5,3.76,-2.26,-0.52,0.52,31,0.0967741935483871,0
"2024",18,"00-0038622","Deuce Vaughn","RB","DAL",0,0,6,0,37,22.81,0,0.24,0,0,0,0,3.7,3.7,0,-0.24,0.24,31,0.193548387096774,0
"2024",19,"00-0037248","James Cook","RB","BUF",0,0,23,0,120,98.59,1,0.88,0,0,0,0,18,15.16,2.84,0.12,0.88,33,0.696969696969697,0
"2024",19,"00-0037085","Tyler Badie","RB","DEN",0,0,2,0,8,8.92,0,0,0,0,0,0,0.8,0.91,-0.11,0,0,11,0.181818181818182,0
"2024",19,"00-0039875","Ray Davis","RB","BUF",0,0,1,0,3,4.63,0,0,0,0,0,0,0.3,0.48,-0.18,0,0,33,0.0303030303030303,0
"2024",19,"00-0036919","Kenneth Gainwell","RB","PHI",0,0,3,0,14,13.4,0,0.07,0,0,0,0,1.4,1.78,-0.38,-0.07,0.07,28,0.107142857142857,0
"2024",19,"00-0034184","Gus Edwards","RB","LAC",0,0,7,0,22,33.1,0,0.08,0,0,0,0,2.2,3.77,-1.57,-0.08,0.08,17,0.411764705882353,0
"2024",19,"00-0033854","Dare Ogunbowale","RB","HOU",0,0,1,0,5,7.31,0,0.01,0,0,0,0,0.5,0.8,-0.3,-0.01,0.01,28,0.0357142857142857,0
"2024",19,"00-0037258","Dameon Pierce","RB","HOU",0,0,2,0,15,7.24,0,0.01,0,0,0,0,1.5,0.76,0.74,-0.01,0.01,28,0.0714285714285714,0
"2024",19,"00-0036414","Cam Akers","RB","MIN",0,0,5,0,39,22.68,0,0.01,0,0,0,0,3.9,2.34,1.56,-0.01,0.01,18,0.277777777777778,0
"2024",19,"00-0037557","Ronnie Rivers","RB","LA",0,0,3,0,8,12.52,0,0.03,0,0,0,0,0.8,1.42,-0.62,-0.03,0.03,19,0.157894736842105,0
"2024",19,"00-0032764","Derrick Henry","RB","BAL",0,0,26,0,186,125.45,2,0.34,0,0,0,0,30.6,14.56,16.04,1.66,0.34,32,0.8125,0
"2024",19,"00-0033955","Jeremy McNichols","RB","WAS",0,0,1,0,1,4.27,0,0,0,0,0,0,0.1,0.44,-0.34,0,0,19,0.0526315789473684,0
"2024",20,"00-0039875","Ray Davis","RB","BUF",0,0,4,0,29,14.33,1,0.65,0,0,0,0,8.9,5.33,3.57,0.35,0.65,26,0.153846153846154,0
"2024",20,"00-0033955","Jeremy McNichols","RB","WAS",0,0,4,0,8,13.41,1,0.63,0,0,0,0,6.8,5.1,1.7,0.37,0.63,25,0.16,0
"2024",20,"00-0037746","Brian Robinson","RB","WAS",0,0,15,0,77,50.47,2,2,0,0,0,0,19.7,17.07,2.63,0,2,25,0.6,0
"2024",21,"00-0039875","Ray Davis","RB","BUF",0,0,2,0,4,8.09,0,0.01,0,0,0,0,0.4,0.85,-0.45,-0.01,0.01,21,0.0952380952380952,0
"2024",21,"00-0037746","Brian Robinson","RB","WAS",0,0,11,0,36,47.6,0,0.09,0,0,0,0,3.6,5.32,-1.72,-0.09,0.09,19,0.578947368421053,0
"2024",21,"00-0039746","Will Shipley","RB","PHI",0,0,4,0,77,12.24,1,0.57,0,0,0,0,13.7,4.64,9.06,0.43,0.57,22,0.181818181818182,0
"2024",22,"00-0036919","Kenneth Gainwell","RB","PHI",0,0,6,0,10,26.35,0,0.03,0,0,0,0,1,2.81,-1.81,-0.03,0.03,31,0.193548387096774,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0033906","Alvin Kamara","RB","NO",2,1.65,11,2,45,46.32,1,0.35,0,0.04,12,10.24,13.7,9.64,4.06,0.61,0.39,18,0.611111111111111,1.825
"2025",1,"00-0039921","Trey Benson","RB","ARI",1,0.87,8,1,69,38,0,0.17,0,0,6,5.99,8.5,6.32,2.18,-0.17,0.17,20,0.4,0.935
"2025",1,"00-0033553","James Conner","RB","ARI",4,3.48,12,4,39,52.33,0,0.71,1,0.6,5,22.51,14.4,18.83,-4.43,-0.31,1.31,20,0.6,3.74
"2025",1,"00-0039875","Ray Davis","RB","BUF",1,0.86,1,1,2,4.91,0,0,0,0.08,-1,3.73,1.1,2.24,-1.14,-0.08,0.08,16,0.0625,0.93
"2025",1,"00-0034975","Justice Hill","RB","BAL",1,1.69,2,2,-14,8.4,0,0.03,0,0,3,13.12,-0.0999999999999999,4.07,-4.17,-0.03,0.03,21,0.0952380952380952,1.345
"2025",1,"00-0032764","Derrick Henry","RB","BAL",1,0.73,18,1,169,82.65,2,0.08,0,0.01,13,8.02,29.2,10.32,18.88,1.91,0.09,21,0.857142857142857,0.865
"2025",1,"00-0035537","Ty Johnson","RB","BUF",0,1.24,2,2,24,9.65,0,0.02,0,0.27,0,10.13,2.4,4.94,-2.54,-0.29,0.29,16,0.125,0.62
"2025",1,"00-0037248","James Cook","RB","BUF",5,4.09,13,5,44,45.55,1,0.98,0,0.02,58,30.1,21.2,17.63,3.57,0,1,16,0.8125,4.545
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0040238","LeQuint Allen Jr.","RB","JAX",1,0.84,1,1,7,4.4,0,0.01,0,0.04,4,5.14,2.1,2.1,-4.44089209850063e-16,-0.05,0.05,25,0.04,0.92
"2025",1,"00-0036555","Chuba Hubbard","RB","CAR",3,3.92,16,5,57,64.12,0,0.36,1,0.03,32,22.75,17.9,14.92,2.98,0.61,0.39,20,0.8,3.46
"2025",1,"00-0036973","Travis Etienne","RB","JAX",3,2.58,16,3,143,67.05,0,0.24,0,0.01,13,19.53,18.6,12.71,5.89,-0.25,0.25,25,0.64,2.79
"2025",1,"00-0036139","Rico Dowdle","RB","CAR",2,2.48,3,3,12,12.86,0,0.01,0,0.02,4,18.13,3.6,5.73,-2.13,-0.03,0.03,20,0.15,2.24
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0038597","Chase Brown","RB","CIN",2,2.36,21,3,43,89.72,1,0.69,0,0.06,8,16.12,13.1,17.45,-4.35,0.25,0.75,21,1,2.18
"2025",1,"00-0040162","Dylan Sampson","RB","CLE",8,6.72,12,8,29,51.77,0,0.2,0,0.14,64,42.14,17.3,18.14,-0.84,-0.34,0.34,21,0.571428571428571,7.36
"2025",1,"00-0033526","Samaje Perine","RB","CIN",2,1.38,0,2,0,0,0,0,0,0.04,6,10.56,2.6,2.67,-0.0699999999999998,-0.04,0.04,21,0,1.69
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0037267","Jerome Ford","RB","CLE",1,0.87,6,1,8,21.1,0,0.73,0,0.01,-3,4.98,1.5,7.87,-6.37,-0.74,0.74,21,0.285714285714286,0.935
"2025",1,"00-0035243","Miles Sanders","RB","DAL",1,0.87,4,1,53,16,0,0.08,0,0.01,-3,4.8,4,3.45,0.55,-0.09,0.09,19,0.210526315789474,0.935
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0034844","Saquon Barkley","RB","PHI",4,3.91,18,5,60,77.05,1,0.79,0,0.12,24,26.47,18.4,19.72,-1.32,0.09,0.91,24,0.75,3.955
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0036997","Javonte Williams","RB","DAL",2,2.4,15,3,54,55.75,2,1.22,0,0.02,10,18.33,20.4,17.26,3.14,0.76,1.24,19,0.789473684210526,2.2
"2025",1,"00-0039139","Jahmyr Gibbs","RB","DET",10,8.05,9,10,19,37.45,0,0.16,0,0.14,31,59.4,15,19.54,-4.54,-0.3,0.3,20,0.45,9.025
"2025",1,"00-0038685","Chris Brooks","RB","GB",1,0.78,1,1,1,4.36,0,0,0,0.05,2,5.47,1.3,2.09,-0.79,-0.05,0.05,21,0.0476190476190476,0.89
"2025",1,"00-0035685","David Montgomery","RB","DET",4,2.99,11,4,25,48.38,0,0.04,0,0.05,18,25.83,8.3,10.91,-2.61,-0.09,0.09,20,0.55,3.495
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0035700","Josh Jacobs","RB","GB",1,0.81,19,1,66,79.41,1,0.69,0,0,4,7.32,14,13.67,0.33,0.31,0.69,21,0.904761904761905,0.905
"2025",1,"00-0037840","Kyren Williams","RB","LA",1,1.53,18,2,66,70.34,1,1,0,0,3,10.24,13.9,15.61,-1.71,0,1,19,0.947368421052632,1.265
"2025",1,"00-0034791","Nick Chubb","RB","HOU",0,0.71,13,1,60,56.77,0,0.04,0,0,0,7.09,6,7.34,-1.34,-0.04,0.04,21,0.619047619047619,0.355
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0039738","Blake Corum","RB","LA",1,0.88,1,1,2,4.85,0,0,0,0,14,7.6,2.6,2.18,0.42,0,0,19,0.0526315789473684,0.94
"2025",1,"00-0037258","Dameon Pierce","RB","HOU",0,0.88,3,1,5,13.44,0,0.02,0,0,0,5.21,0.5,2.88,-2.38,-0.02,0.02,21,0.142857142857143,0.44
"2025",1,"00-0033854","Dare Ogunbowale","RB","HOU",2,1.33,2,2,9,10.41,0,0.04,0,0.02,17,10.1,2.6,3.72,-1.12,-0.06,0.06,21,0.0952380952380952,1.665
"2025",1,"00-0036893","Najee Harris","RB","LAC",1,0.79,1,1,5,4.38,0,0.01,0,0.01,5,8.04,2,2.17,-0.17,-0.02,0.02,16,0.0625,0.895
"2025",1,"00-0037197","Isiah Pacheco","RB","KC",2,2.6,5,3,25,21.66,0,0.02,0,0,3,16.42,4.8,6.57,-1.77,-0.02,0.02,10,0.5,2.3
"2025",1,"00-0033923","Kareem Hunt","RB","KC",2,2.15,5,3,16,20.43,0,0.02,0,0.04,10,15.39,4.6,6.06,-1.46,-0.06,0.06,10,0.5,2.075
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0040666","Omarion Hampton","RB","LAC",2,1.69,15,2,48,67.87,0,0.29,0,0.01,13,12.53,8.1,11.55,-3.45,-0.3,0.3,16,0.9375,1.845
"2025",1,"00-0040734","TreVeyon Henderson","RB","NE",6,4.97,5,6,27,22.6,0,0.08,0,0.04,24,33.98,11.1,11.4,-0.299999999999999,-0.12,0.12,13,0.384615384615385,5.485
"2025",1,"00-0040122","Ashton Jeanty","RB","LV",2,1.65,19,2,38,73.9,1,0.45,0,0.02,2,10.25,12,12.9,-0.899999999999999,0.53,0.47,22,0.863636363636364,1.825
"2025",1,"00-0036875","Rhamondre Stevenson","RB","NE",2,2.33,7,3,15,29.51,0,0.21,0,0.01,12,18.81,4.7,8.46,-3.76,-0.22,0.22,13,0.538461538461538,2.165
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0036328","Antonio Gibson","RB","NE",0,0.76,1,1,3,4.52,0,0,0,0,0,6.62,0.3,1.9,-1.6,0,0,13,0.0769230769230769,0.38
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0036223","Jonathan Taylor","RB","IND",3,2.53,18,3,71,74.42,0,1.19,0,0.01,27,20.63,12.8,19.26,-6.46,-1.2,1.2,31,0.580645161290323,2.765
"2025",1,"00-0035125","Alec Ingold","RB","MIA",1,1.26,0,2,0,0,0,0,0,0,1,13.01,1.1,2.58,-1.48,0,0,9,0,1.13
"2025",1,"00-0039040","De'Von Achane","RB","MIA",3,3.2,7,4,55,31.53,0,0.03,1,0.1,20,19.43,16.5,9.05,7.45,0.87,0.13,9,0.777777777777778,3.1
"2025",1,"00-0040198","Ollie Gordon II","RB","MIA",1,0.87,2,1,4,6.02,0,0.14,0,0.02,-1,4.74,1.3,2.84,-1.54,-0.16,0.16,9,0.222222222222222,0.935
"2025",1,"00-0036275","D'Andre Swift","RB","CHI",3,4.1,17,5,53,78.2,0,0.23,0,0.01,12,33.66,9.5,16.77,-7.27,-0.24,0.24,17,1,3.55
"2025",1,"00-0040236","Kyle Monangai","RB","CHI",1,0.75,0,1,0,0,0,0,0,0.01,11,8.34,2.1,1.62,0.48,-0.01,0.01,17,0,0.875
"2025",1,"00-0037525","Jordan Mason","RB","MIN",1,0.89,15,1,68,65.56,0,0.22,0,0,7,5.91,8.5,9.36,-0.859999999999999,-0.22,0.22,23,0.652173913043478,0.945
"2025",1,"00-0033293","Aaron Jones","RB","MIN",3,1.96,8,3,23,34.38,0,0.03,1,0.34,44,20.9,15.7,9.74,5.96,0.63,0.37,23,0.347826086956522,2.48
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0033699","Austin Ekeler","RB","WAS",3,2.53,6,3,26,28.04,0,0.22,0,0.04,31,17.12,8.7,8.6,0.0999999999999996,-0.26,0.26,20,0.3,2.765
"2025",1,"00-0040715","Cam Skattebo","RB","NYG",2,1.57,2,2,-3,4.12,0,0.68,0,0.02,12,10.52,2.9,7.22,-4.32,-0.7,0.7,15,0.133333333333333,1.785
,,,,,,,,,,,,,,,,,,,,,,0,,,0
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0040242","Jacory Croskey-Merritt","RB","WAS",0,0.86,10,1,82,46.05,1,0.23,0,0,0,5.07,14.2,7.38,6.82,0.77,0.23,20,0.5,0.43
"2025",1,"00-0039384","Tyrone Tracy Jr.","RB","NYG",2,3.68,10,5,24,45.75,0,0.02,0,0.02,11,23.79,5.5,10.89,-5.39,-0.04,0.04,15,0.666666666666667,2.84
"2025",1,"00-0038120","Breece Hall","RB","NYJ",2,3.03,19,4,107,83.32,0,0.3,0,0.01,38,17.11,16.5,14.9,1.6,-0.31,0.31,27,0.703703703703704,2.515
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0036919","Kenneth Gainwell","RB","PIT",3,2.93,7,4,19,31.67,0,0.05,0,0.01,4,20.23,5.3,8.47,-3.17,-0.06,0.06,19,0.368421052631579,2.965
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0037228","Jaylen Warren","RB","PIT",2,1.38,11,2,37,42.16,0,0.48,1,0.28,22,7.09,13.9,10.84,3.06,0.24,0.76,19,0.578947368421053,1.69
"2025",1,"00-0033280","Christian McCaffrey","RB","SF",9,7.47,22,10,69,88.32,0,0.55,0,0.4,73,56.89,23.2,27.69,-4.49,-0.95,0.95,31,0.709677419354839,8.235
"2025",1,"00-0037746","Brian Robinson","RB","SF",1,1.63,9,2,33,39.36,0,0.06,0,0.01,4,13.42,4.7,7.35,-2.65,-0.07,0.07,31,0.290322580645161,1.315
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0038134","Kenneth Walker III","RB","SEA",3,2.5,10,3,20,41.54,0,0.11,0,0.01,4,17.28,5.4,9.12,-3.72,-0.12,0.12,22,0.454545454545455,2.75
"2025",1,"00-0029892","Kyle Juszczyk","RB","SF",2,1.2,0,2,0,0,0,0,0,0.07,32,17.46,5.2,3.36,1.84,-0.07,0.07,31,0,1.6
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0038542","Bijan Robinson","RB","ATL",6,5.84,12,7,24,47.37,0,0.78,1,0.08,100,42.58,24.4,20.01,4.39,0.14,0.86,22,0.545454545454545,5.92
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0037256","Rachaad White","RB","TB",1,0.84,2,1,14,8.71,0,0.01,0,0.03,2,6.05,2.6,2.57,0.0299999999999998,-0.04,0.04,17,0.117647058823529,0.92
"2025",1,"00-0039361","Bucky Irving","RB","TB",4,3.36,14,4,37,62.36,0,0.17,1,0.21,8,24.08,14.5,14.29,0.210000000000001,0.62,0.38,17,0.823529411764706,3.68
"2025",1,"00-0035261","Tony Pollard","RB","TEN",1,0.56,18,1,60,73.27,0,0.11,0,0,29,3.95,7.9,8.99,-1.09,-0.11,0.11,20,0.9,0.78
"2025",1,"00-0037085","Tyler Badie","RB","DEN",2,4.07,0,6,0,0,0,0,0,0.32,16,32.41,3.6,9.25,-5.65,-0.32,0.32,22,0,3.035
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0040730","RJ Harvey","RB","DEN",1,0.86,6,1,70,28.53,0,0.02,0,0,-1,7.37,7.9,4.62,3.28,-0.02,0.02,22,0.272727272727273,0.93
,,,,,,,,,,,,,,,,,,,,,,0,,,0
"2025",1,"00-0036158","J.K. Dobbins","RB","DEN",2,1.72,16,2,63,69.08,1,0.21,0,0.02,5,14.33,14.8,11.44,3.36,0.77,0.23,22,0.727272727272727,1.86
"2025",1,"00-0036727","Adam Prentice","RB","DEN",1,0.73,0,1,0,0,0,0,0,0,4,5.62,1.4,1.31,0.0899999999999999,0,0,22,0,0.865
"2025",2,"00-0038542","Bijan Robinson","RB","ATL",3,3.65,22,5,143,99.55,0,0.25,0,0.37,25,27.02,19.8,20.03,-0.23,-0.62,0.62,38,0.578947368421053,3.325
"2025",2,"00-0037525","Jordan Mason","RB","MIN",2,2.29,9,3,30,39.44,0,0.03,0,0.01,8,17.22,5.8,8.15,-2.35,-0.04,0.04,14,0.642857142857143,2.145
