season,player_id,full_name,position,posteam,kind,opportunities,neutral_opps,neutral_share,early_down_share,mean_wp
2025,00-0030506,Travis Kelce,TE,KC,target,109,68,0.6238532110091743,0.7798165137614679,0.5202986429932469
2025,00-0031381,Davante Adams,WR,LA,target,114,68,0.5964912280701754,0.6929824561403509,0.7320437399964584
2025,00-0031408,Mike Evans,WR,TB,target,62,42,0.6774193548387096,0.7741935483870968,0.5818070488110665
2025,00-0031588,Stefon Diggs,WR,NE,target,102,68,0.6666666666666666,0.6176470588235294,0.6549467480211866
2025,00-0032385,Sterling Shepard,WR,TB,target,54,24,0.4444444444444444,0.5370370370370371,0.3935551463643485
2025,00-0032764,Derrick Henry,RB,BAL,carry,307,184,0.5993485342019544,0.9055374592833876,0.6376659148701017
2025,00-0033090,Hunter Henry,TE,NE,target,87,48,0.5517241379310345,0.6896551724137931,0.6370063928951476
2025,00-0033280,Christian McCaffrey,RB,SF,carry,311,189,0.6077170418006431,0.9003215434083601,0.6656623658068309
2025,00-0033280,Christian McCaffrey,RB,SF,target,129,72,0.5581395348837209,0.7674418604651163,0.5296069615032767
2025,00-0033288,George Kittle,TE,SF,target,69,40,0.5797101449275363,0.7101449275362319,0.6129031670296673
2025,00-0033293,Aaron Jones,RB,MIN,carry,132,83,0.6287878787878788,0.9015151515151515,0.5042982154920924
2025,00-0033293,Aaron Jones,RB,MIN,target,41,26,0.6341463414634146,0.7317073170731707,0.35075759205671886
2025,00-0033307,Kendrick Bourne,WR,SF,target,53,26,0.49056603773584906,0.7358490566037735,0.5371344434339026
2025,00-0033526,Samaje Perine,RB,CIN,carry,84,47,0.5595238095238095,0.7023809523809523,0.4945914584658612
2025,00-0033555,Mack Hollins,WR,NE,target,65,39,0.6,0.7538461538461538,0.6223285478754685
2025,00-0033857,JuJu Smith-Schuster,WR,KC,target,45,26,0.5777777777777777,0.7333333333333333,0.5862123042345047
2025,00-0033858,Jonnu Smith,TE,PIT,target,55,33,0.6,0.7272727272727273,0.5228845617811025
2025,00-0033881,Evan Engram,TE,DEN,target,77,40,0.5194805194805194,0.6883116883116883,0.6095764882017363
2025,00-0033885,David Njoku,TE,CLE,target,48,21,0.4375,0.6875,0.24505978012166452
2025,00-0033906,Alvin Kamara,RB,NO,carry,131,68,0.5190839694656488,0.8931297709923665,0.25115533748659696
2025,00-0033908,Cooper Kupp,WR,SEA,target,71,31,0.43661971830985913,0.6197183098591549,0.6428578126688396
2025,00-0033921,Chris Godwin Jr.,WR,TB,target,52,28,0.5384615384615384,0.5961538461538461,0.46549480884196237
2025,00-0033923,Kareem Hunt,RB,KC,carry,163,85,0.5214723926380368,0.7300613496932515,0.5711865879536714
2025,00-0033955,Jeremy McNichols,RB,WAS,carry,45,17,0.37777777777777777,0.7111111111111111,0.47243693145914656
2025,00-0034348,Courtland Sutton,WR,DEN,target,125,64,0.512,0.544,0.5839820648716614
2025,00-0034351,Dallas Goedert,TE,PHI,target,82,48,0.5853658536585366,0.8048780487804879,0.6511345169856213
2025,00-0034383,Dalton Schultz,TE,HOU,target,107,53,0.4953271028037383,0.6822429906542056,0.5642044569103518
2025,00-0034753,Mark Andrews,TE,BAL,target,70,45,0.6428571428571429,0.6714285714285714,0.5335185631471957
2025,00-0034775,Christian Kirk,WR,HOU,target,53,30,0.5660377358490566,0.5283018867924528,0.6111587072113915
2025,00-0034791,Nick Chubb,RB,HOU,carry,122,76,0.6229508196721312,0.9262295081967213,0.6237545935437083
2025,00-0034827,DJ Moore,WR,CHI,target,85,50,0.5882352941176471,0.7058823529411765,0.48642413279791497
2025,00-0034829,Mike Gesicki,TE,CIN,target,43,21,0.4883720930232558,0.627906976744186,0.401031181721964
2025,00-0034844,Saquon Barkley,RB,PHI,carry,281,153,0.5444839857651246,0.9323843416370107,0.732330323295044
2025,00-0034844,Saquon Barkley,RB,PHI,target,51,28,0.5490196078431373,0.8431372549019608,0.6530295107849673
2025,00-0034960,Jakobi Meyers,WR,JAX,target,61,29,0.47540983606557374,0.7049180327868853,0.7296603756849883
2025,00-0034960,Jakobi Meyers,WR,LV,target,49,25,0.5102040816326531,0.6326530612244898,0.3776739473860104
2025,00-0035208,Olamide Zaccheaus,WR,CHI,target,66,39,0.5909090909090909,0.6515151515151515,0.4985185729339719
2025,00-0035229,T.J. Hockenson,TE,MIN,target,66,23,0.3484848484848485,0.7878787878787878,0.3411763845327214
2025,00-0035250,Devin Singletary,RB,NYG,carry,119,59,0.4957983193277311,0.8739495798319328,0.4315813748036833
2025,00-0035261,Tony Pollard,RB,TEN,carry,242,142,0.5867768595041323,0.9297520661157025,0.29211628032512155
2025,00-0035261,Tony Pollard,RB,TEN,target,41,14,0.34146341463414637,0.8292682926829268,0.1251397885072459
2025,00-0035535,Darius Slayton,WR,NYG,target,65,38,0.5846153846153846,0.7692307692307693,0.3599705067629514
2025,00-0035537,Ty Johnson,RB,BUF,carry,50,19,0.38,0.7,0.7047458320856095
2025,00-0035640,DK Metcalf,WR,PIT,target,99,72,0.7272727272727273,0.7474747474747475,0.5103644868482441
2025,00-0035644,Noah Fant,TE,CIN,target,41,24,0.5853658536585366,0.8536585365853658,0.41087107000327333
2025,00-0035659,Terry McLaurin,WR,WAS,target,60,27,0.45,0.6166666666666667,0.3338788753336606
2025,00-0035662,Marquise Brown,WR,KC,target,74,40,0.5405405405405406,0.7027027027027027,0.5275236230242897
2025,00-0035676,A.J. Brown,WR,PHI,target,121,65,0.5371900826446281,0.6942148760330579,0.6193411469782804
2025,00-0035685,David Montgomery,RB,DET,carry,158,77,0.4873417721518987,0.879746835443038,0.6900080005060646
2025,00-0035689,Dawson Knox,TE,BUF,target,50,23,0.46,0.74,0.5942096316806227
2025,00-0035700,Josh Jacobs,RB,GB,carry,234,149,0.6367521367521367,0.8675213675213675,0.7038572762384372
2025,00-0035700,Josh Jacobs,RB,GB,target,44,28,0.6363636363636364,0.8636363636363636,0.6623837571929803
2025,00-0035719,Deebo Samuel Sr.,WR,WAS,target,100,50,0.5,0.72,0.3814738595822169
2025,00-0036040,Juwan Johnson,TE,NO,target,102,41,0.4019607843137255,0.696078431372549,0.23072985311081728
2025,00-0036139,Rico Dowdle,RB,CAR,carry,237,142,0.5991561181434599,0.8987341772151899,0.42527688693494364
2025,00-0036139,Rico Dowdle,RB,CAR,target,50,28,0.56,0.88,0.305017471939791
2025,00-0036158,J.K. Dobbins,RB,DEN,carry,153,77,0.5032679738562091,0.9477124183006536,0.652735104577409
2025,00-0036223,Jonathan Taylor,RB,IND,carry,324,178,0.5493827160493827,0.8827160493827161,0.5605741894520173
2025,00-0036223,Jonathan Taylor,RB,IND,target,56,37,0.6607142857142857,0.8571428571428571,0.5339711694602987
2025,00-0036244,Colby Parkinson,TE,LA,target,56,28,0.5,0.8571428571428571,0.7306500843593053
2025,00-0036252,Michael Pittman,WR,IND,target,114,46,0.40350877192982454,0.7280701754385965,0.5156676679982871
2025,00-0036259,Jauan Jennings,WR,SF,target,93,49,0.5268817204301075,0.5806451612903226,0.5745791016250438
2025,00-0036275,D'Andre Swift,RB,CHI,carry,223,119,0.5336322869955157,0.8609865470852018,0.5431053079116074
2025,00-0036275,D'Andre Swift,RB,CHI,target,48,29,0.6041666666666666,0.7083333333333334,0.38427677861439713
2025,00-0036290,Cole Kmet,TE,CHI,target,49,24,0.4897959183673469,0.8367346938775511,0.45519542538276336
2025,00-0036309,Darnell Mooney,WR,ATL,target,72,38,0.5277777777777778,0.7222222222222222,0.45205710798452653
2025,00-0036322,Justin Jefferson,WR,MIN,target,142,80,0.5633802816901409,0.7253521126760564,0.41811213665276936
2025,00-0036358,CeeDee Lamb,WR,DAL,target,117,54,0.46153846153846156,0.7094017094017094,0.41842429282971544
2025,00-0036407,Jerry Jeudy,WR,CLE,target,106,58,0.5471698113207547,0.5943396226415094,0.3220190702395828
2025,00-0036410,Tee Higgins,WR,CIN,target,99,52,0.5252525252525253,0.6767676767676768,0.3731197076178782
2025,00-0036415,Van Jefferson,WR,TEN,target,52,24,0.46153846153846156,0.7115384615384616,0.20629181759921683
2025,00-0036554,Nico Collins,WR,HOU,target,121,69,0.5702479338842975,0.71900826446281,0.5131570767114969
2025,00-0036555,Chuba Hubbard,RB,CAR,carry,135,80,0.5925925925925926,0.8074074074074075,0.3771998446450969
2025,00-0036613,Jaylen Waddle,WR,MIA,target,100,51,0.51,0.76,0.45699758761822523
2025,00-0036755,Jaret Patterson,RB,LAC,carry,41,16,0.3902439024390244,0.926829268292683,0.7297318647729186
2025,00-0036875,Rhamondre Stevenson,RB,NE,carry,131,85,0.648854961832061,0.8625954198473282,0.7528720824173615
2025,00-0036894,Pat Freiermuth,TE,PIT,target,54,26,0.48148148148148145,0.6666666666666666,0.4417299458687517
2025,00-0036900,Ja'Marr Chase,WR,CIN,target,185,103,0.5567567567567567,0.7351351351351352,0.4298302507932169
2025,00-0036912,DeVonta Smith,WR,PHI,target,114,68,0.5964912280701754,0.6140350877192983,0.6515712875851855
2025,00-0036919,Kenneth Gainwell,RB,PIT,carry,114,71,0.6228070175438597,0.868421052631579,0.6409015734475759
2025,00-0036919,Kenneth Gainwell,RB,PIT,target,85,53,0.6235294117647059,0.611764705882353,0.5177737684644799
2025,00-0036924,Michael Carter,RB,ARI,carry,92,44,0.4782608695652174,0.8804347826086957,0.3399606944746229
2025,00-0036924,Michael Carter,RB,ARI,target,45,12,0.26666666666666666,0.9111111111111111,0.2566484253964923
2025,00-0036963,Amon-Ra St. Brown,WR,DET,target,172,100,0.5813953488372093,0.6337209302325582,0.5579424777686146
2025,00-0036970,Kyle Pitts,TE,ATL,target,119,74,0.6218487394957983,0.6218487394957983,0.42255555655018345
2025,00-0036973,Travis Etienne,RB,JAX,carry,260,120,0.46153846153846156,0.9384615384615385,0.6900346969628256
2025,00-0036973,Travis Etienne,RB,JAX,target,52,29,0.5576923076923077,0.9423076923076923,0.607008762872563
2025,00-0036997,Javonte Williams,RB,DAL,carry,252,135,0.5357142857142857,0.9404761904761905,0.519046220347278
2025,00-0036997,Javonte Williams,RB,DAL,target,51,24,0.47058823529411764,0.7843137254901961,0.444540335180457
2025,00-0037112,Jake Tonges,TE,SF,target,46,23,0.5,0.717391304347826,0.4999210844487053
2025,00-0037157,Bam Knight,RB,ARI,carry,83,48,0.5783132530120482,0.8674698795180723,0.35005912462463734
2025,00-0037197,Isiah Pacheco,RB,KC,carry,118,82,0.6949152542372882,0.9576271186440678,0.6725305656002738
2025,00-0037228,Jaylen Warren,RB,PIT,carry,211,146,0.6919431279620853,0.919431279620853,0.5432828062200715
2025,00-0037228,Jaylen Warren,RB,PIT,target,45,33,0.7333333333333333,0.8444444444444444,0.5379379113204777
2025,00-0037238,Drake London,WR,ATL,target,113,70,0.6194690265486725,0.6902654867256637,0.5041717511159327
2025,00-0037239,Chris Olave,WR,NO,target,156,64,0.41025641025641024,0.6987179487179487,0.29039588467090216
2025,00-0037240,Jameson Williams,WR,DET,target,102,42,0.4117647058823529,0.6470588235294118,0.5161491510915963
2025,00-0037247,George Pickens,WR,DAL,target,137,59,0.4306569343065693,0.6861313868613139,0.43608954795687216
2025,00-0037248,James Cook,RB,BUF,carry,309,165,0.5339805825242718,0.9449838187702265,0.6610601773141949
2025,00-0037248,James Cook,RB,BUF,target,40,15,0.375,0.925,0.5358190225437284
2025,00-0037256,Rachaad White,RB,TB,carry,133,91,0.6842105263157895,0.849624060150376,0.552936389483343
2025,00-0037256,Rachaad White,RB,TB,target,45,23,0.5111111111111111,0.7333333333333333,0.424118565661249
2025,00-0037261,Khalil Shakir,WR,BUF,target,97,41,0.422680412371134,0.6082474226804123,0.5322444650368745
2025,00-0037263,Tyler Allgeier,RB,ATL,carry,143,65,0.45454545454545453,0.8251748251748252,0.6370162535631861
2025,00-0037291,Jalen Nailor,WR,MIN,target,54,25,0.46296296296296297,0.5555555555555556,0.4203479779815232
2025,00-0037525,Jordan Mason,RB,MIN,carry,159,86,0.5408805031446541,0.9056603773584906,0.5173061380568493
2025,00-0037545,Rashid Shaheed,WR,NO,target,66,21,0.3181818181818182,0.7424242424242424,0.13565140802072134
2025,00-0037563,Malik Davis,RB,DAL,carry,52,26,0.5,0.9423076923076923,0.6252952862467703
2025,00-0037614,John Metchie III,WR,NYJ,target,44,15,0.3409090909090909,0.6363636363636364,0.16368414076284601
2025,00-0037664,Alec Pierce,WR,IND,target,84,45,0.5357142857142857,0.7738095238095238,0.5234084521836762
2025,00-0037740,Garrett Wilson,WR,NYJ,target,60,26,0.43333333333333335,0.6833333333333333,0.21843248250894223
2025,00-0037744,Trey McBride,TE,ARI,target,170,72,0.4235294117647059,0.7764705882352941,0.3176169601110376
2025,00-0037746,Brian Robinson,RB,SF,carry,92,43,0.4673913043478261,0.9565217391304348,0.6970065356353702
2025,00-0037809,Chig Okonkwo,TE,TEN,target,79,33,0.4177215189873418,0.7721518987341772,0.21289173928364352
2025,00-0037816,Romeo Doubs,WR,GB,target,86,67,0.7790697674418605,0.6744186046511628,0.6883595258138618
2025,00-0037837,Calvin Austin III,WR,PIT,target,55,31,0.5636363636363636,0.5818181818181818,0.42067439417640506
2025,00-0037840,Kyren Williams,RB,LA,carry,259,130,0.5019305019305019,0.8494208494208494,0.7579915299184593
2025,00-0037840,Kyren Williams,RB,LA,target,50,24,0.48,0.76,0.6300007766135969
2025,00-0038041,Jake Ferguson,TE,DAL,target,103,52,0.5048543689320388,0.7378640776699029,0.44889016418283795
2025,00-0038117,Wan'Dale Robinson,WR,NYG,target,141,63,0.44680851063829785,0.5957446808510638,0.3665515304420322
2025,00-0038120,Breece Hall,RB,NYJ,carry,243,125,0.51440329218107,0.9176954732510288,0.27542242227038005
2025,00-0038120,Breece Hall,RB,NYJ,target,48,16,0.3333333333333333,0.8333333333333334,0.178811577383082
2025,00-0038124,Christian Watson,WR,GB,target,55,36,0.6545454545454545,0.6181818181818182,0.6129936120726845
2025,00-0038129,Cade Otton,TE,TB,target,82,40,0.4878048780487805,0.7073170731707317,0.4344468965055876
2025,00-0038134,Kenneth Walker III,RB,SEA,carry,221,123,0.5565610859728507,0.9366515837104072,0.7480586374028928
2025,00-0038393,Dontayvion Wicks,WR,GB,target,46,27,0.5869565217391305,0.5869565217391305,0.633881771018344
2025,00-0038454,Keaton Mitchell,RB,BAL,carry,59,33,0.559322033898305,0.9661016949152542,0.7023831223641691
2025,00-0038542,Bijan Robinson,RB,ATL,carry,288,186,0.6458333333333334,0.9201388888888888,0.5356809692200517
2025,00-0038542,Bijan Robinson,RB,ATL,target,103,62,0.6019417475728155,0.7864077669902912,0.4813714080401306
2025,00-0038543,Jaxon Smith-Njigba,WR,SEA,target,163,83,0.50920245398773,0.754601226993865,0.6714571292420701
2025,00-0038544,Quentin Johnston,WR,LAC,target,84,44,0.5238095238095238,0.7380952380952381,0.5441801016064953
2025,00-0038551,Kendre Miller,RB,NO,carry,47,18,0.3829787234042553,0.9574468085106383,0.27435134921688586
2025,00-0038555,Tank Bigsby,RB,PHI,carry,58,27,0.46551724137931033,0.9137931034482759,0.8127750266214897
2025,00-0038558,Darnell Washington,TE,PIT,target,44,23,0.5227272727272727,0.7954545454545454,0.5817648137851872
2025,00-0038559,Michael Wilson,WR,ARI,target,127,42,0.33070866141732286,0.6535433070866141,0.22652670750420553
2025,00-0038563,Tre Tucker,WR,LV,target,92,43,0.4673913043478261,0.8152173913043478,0.27886150980487445
2025,00-0038597,Chase Brown,RB,CIN,carry,233,145,0.6223175965665236,0.9399141630901288,0.4877008511658517
2025,00-0038597,Chase Brown,RB,CIN,target,89,42,0.47191011235955055,0.8314606741573034,0.3297169420548477
2025,00-0038606,Parker Washington,WR,JAX,target,97,49,0.5051546391752577,0.6494845360824743,0.5962360383904315
2025,00-0038608,Kayshon Boutte,WR,NE,target,46,29,0.6304347826086957,0.6956521739130435,0.6371744749662668
2025,00-0038611,Chris Rodriguez Jr.,RB,WAS,carry,112,51,0.45535714285714285,0.8660714285714286,0.37996829395027426
2025,00-0038618,Xavier Hutchinson,WR,HOU,target,57,34,0.5964912280701754,0.7894736842105263,0.6568994397264822
2025,00-0038619,Andrei Iosivas,WR,CIN,target,58,28,0.4827586206896552,0.6724137931034483,0.3377267816595749
2025,00-0038621,DeMario Douglas,WR,NE,target,46,32,0.6956521739130435,0.6521739130434783,0.6522720580029746
2025,00-0038705,Emari Demercado,RB,ARI,carry,44,11,0.25,0.7727272727272727,0.42431623022176523
2025,00-0038797,Emanuel Wilson,RB,GB,carry,125,72,0.576,0.864,0.6560895736718084
2025,00-0038933,Dalton Kincaid,TE,BUF,target,50,29,0.58,0.7,0.6338236743754149
2025,00-0038935,Brenton Strange,TE,JAX,target,60,38,0.6333333333333333,0.7833333333333333,0.6727739753822486
2025,00-0038951,Sean Tucker,RB,TB,carry,86,61,0.7093023255813954,0.8604651162790697,0.5368489255317059
2025,00-0038976,Marvin Mims Jr.,WR,DEN,target,51,25,0.49019607843137253,0.6470588235294118,0.6203498315139144
2025,00-0038994,Jordan Addison,WR,MIN,target,79,40,0.5063291139240507,0.7721518987341772,0.36436383513673604
2025,00-0038996,Tucker Kraft,TE,GB,target,44,24,0.5454545454545454,0.6590909090909091,0.6740328005769036
2025,00-0038997,Josh Downs,WR,IND,target,88,54,0.6136363636363636,0.5454545454545454,0.49823856007424183
2025,00-0039032,Tyjae Spears,RB,TEN,carry,72,36,0.5,0.75,0.3377487173112663
2025,00-0039032,Tyjae Spears,RB,TEN,target,50,19,0.38,0.62,0.17822818598717274
2025,00-0039040,De'Von Achane,RB,MIA,carry,238,121,0.5084033613445378,0.9453781512605042,0.5353065363774973
2025,00-0039040,De'Von Achane,RB,MIA,target,85,46,0.5411764705882353,0.7294117647058823,0.3467858552591839
2025,00-0039064,Zay Flowers,WR,BAL,target,119,70,0.5882352941176471,0.6554621848739496,0.5659093200283521
2025,00-0039065,Sam LaPorta,TE,DET,target,49,24,0.4897959183673469,0.6326530612244898,0.5685200085388308
2025,00-0039066,Michael Mayer,TE,LV,target,50,32,0.64,0.66,0.39989311431340874
2025,00-0039067,Rashee Rice,WR,KC,target,79,51,0.6455696202531646,0.7088607594936709,0.6011018771722063
2025,00-0039075,Puka Nacua,WR,LA,target,166,94,0.5662650602409639,0.7108433734939759,0.6662434369426625
2025,00-0039139,Jahmyr Gibbs,RB,DET,carry,243,136,0.5596707818930041,0.8930041152263375,0.6225087541354813
2025,00-0039139,Jahmyr Gibbs,RB,DET,target,94,51,0.5425531914893617,0.776595744680851,0.47115018332446434
2025,00-0039165,Zach Charbonnet,RB,SEA,carry,185,91,0.4918918918918919,0.827027027027027,0.7429120154713053
2025,00-0039338,Brock Bowers,TE,LV,target,87,37,0.42528735632183906,0.735632183908046,0.24050150041855745
2025,00-0039342,Xavier Legette,WR,CAR,target,64,27,0.421875,0.703125,0.30948943708739307
2025,00-0039361,Bucky Irving,RB,TB,carry,173,113,0.653179190751445,0.9075144508670521,0.6637545625942979
2025,00-0039373,Audric Estimé,RB,NO,carry,46,25,0.5434782608695652,0.8260869565217391,0.3714603407551413
2025,00-0039384,Tyrone Tracy Jr.,RB,NYG,carry,176,92,0.5227272727272727,0.9375,0.41664400743601687
2025,00-0039384,Tyrone Tracy Jr.,RB,NYG,target,48,24,0.5,0.6458333333333334,0.3658556905553876
2025,00-0039391,Kimani Vidal,RB,LAC,carry,155,85,0.5483870967741935,0.896774193548387,0.7025811661876017
2025,00-0039405,Jawhar Jordan,RB,HOU,carry,43,16,0.37209302325581395,0.9302325581395349,0.8908447068791057
2025,00-0039410,Ryan Flournoy,WR,DAL,target,56,26,0.4642857142857143,0.625,0.37096038810393245
2025,00-0039424,Devaughn Vele,WR,NO,target,40,14,0.35,0.675,0.2278335241364053
2025,00-0039491,Jalen Coker,WR,CAR,target,45,20,0.4444444444444444,0.6666666666666666,0.3102096580328132
2025,00-0039738,Blake Corum,RB,LA,carry,145,77,0.5310344827586206,0.9517241379310345,0.7883422725994526
2025,00-0039793,AJ Barner,TE,SEA,target,68,37,0.5441176470588235,0.7352941176470589,0.642474984359818
2025,00-0039798,Isaiah Davis,RB,NYJ,carry,43,20,0.46511627906976744,0.6511627906976745,0.21891694387209842
2025,00-0039847,Theo Johnson,TE,NYG,target,74,36,0.4864864864864865,0.581081081081081,0.34979152134946084
2025,00-0039849,Marvin Harrison Jr.,WR,ARI,target,74,38,0.5135135135135135,0.7162162162162162,0.40717551560005083
2025,00-0039868,Troy Franklin,WR,DEN,target,107,67,0.6261682242990654,0.7289719626168224,0.5823340216945404
2025,00-0039874,Jaylen Wright,RB,MIA,carry,70,24,0.34285714285714286,0.8857142857142857,0.5870915346517516
2025,00-0039875,Ray Davis,RB,BUF,carry,58,16,0.27586206896551724,0.9310344827586207,0.8615504613342888
2025,00-0039880,Malik Washington,WR,MIA,target,65,31,0.47692307692307695,0.6,0.4035049499357999
2025,00-0039890,Adonai Mitchell,WR,NYJ,target,58,19,0.3275862068965517,0.6206896551724138,0.1427545813760154
2025,00-0039893,Brian Thomas Jr.,WR,JAX,target,91,45,0.4945054945054945,0.7362637362637363,0.5816184828098822
2025,00-0039894,Xavier Worthy,WR,KC,target,73,51,0.6986301369863014,0.7945205479452054,0.5432537869256858
2025,00-0039901,Keon Coleman,WR,BUF,target,62,25,0.4032258064516129,0.7419354838709677,0.5559755097410412
2025,00-0039915,Ladd McConkey,WR,LAC,target,106,61,0.5754716981132075,0.7264150943396226,0.5550286244636156
2025,00-0039916,Ricky Pearsall,WR,SF,target,53,36,0.6792452830188679,0.6037735849056604,0.6695548481536362
2025,00-0039919,Rome Odunze,WR,CHI,target,91,57,0.6263736263736264,0.6483516483516484,0.4545578907505654
2025,00-0040078,Brashard Smith,RB,KC,carry,44,22,0.5,0.8636363636363636,0.7653933136977932
2025,00-0040122,Ashton Jeanty,RB,LV,carry,267,162,0.6067415730337079,0.8951310861423221,0.35845924541921026
2025,00-0040122,Ashton Jeanty,RB,LV,target,73,37,0.5068493150684932,0.821917808219178,0.2733590954592055
2025,00-0040124,Tetairoa McMillan,WR,CAR,target,122,66,0.5409836065573771,0.5737704918032787,0.2995841600060408
2025,00-0040126,Colston Loveland,TE,CHI,target,83,39,0.46987951807228917,0.6746987951807228,0.451573819865844
2025,00-0040128,Tyler Warren,TE,IND,target,114,69,0.6052631578947368,0.7719298245614035,0.5347059822453231
2025,00-0040129,Emeka Egbuka,WR,TB,target,128,72,0.5625,0.71875,0.46506664844440565
2025,00-0040130,Jayden Higgins,WR,HOU,target,69,37,0.5362318840579711,0.7101449275362319,0.5553185293171284
2025,00-0040134,Pat Bryant,WR,DEN,target,49,26,0.5306122448979592,0.7142857142857143,0.590215061579199
2025,00-0040162,Dylan Sampson,RB,CLE,carry,65,34,0.5230769230769231,0.8769230769230769,0.4686301808150558
2025,00-0040162,Dylan Sampson,RB,CLE,target,40,16,0.4,0.875,0.3098520663136696
2025,00-0040170,Elic Ayomanor,WR,TEN,target,89,43,0.48314606741573035,0.5842696629213483,0.18618664552132344
2025,00-0040189,Oronde Gadsden II,TE,LAC,target,69,37,0.5362318840579711,0.7681159420289855,0.48188307880190073
2025,00-0040198,Ollie Gordon II,RB,MIA,carry,70,38,0.5428571428571428,0.6857142857142857,0.4527651319453591
2025,00-0040202,Devin Neal,RB,NO,carry,57,28,0.49122807017543857,0.8771929824561403,0.2945806934097946
2025,00-0040236,Kyle Monangai,RB,CHI,carry,171,106,0.6198830409356725,0.8771929824561403,0.5631819030137983
2025,00-0040237,Tez Johnson,WR,TB,target,44,19,0.4318181818181818,0.7954545454545454,0.41051847181709245
2025,00-0040242,Jacory Croskey-Merritt,RB,WAS,carry,176,78,0.4431818181818182,0.9602272727272727,0.40959321525280673
2025,00-0040583,Woody Marks,RB,HOU,carry,196,111,0.5663265306122449,0.8877551020408163,0.6355809057559059
2025,00-0040584,Gunnar Helm,TE,TEN,target,55,16,0.2909090909090909,0.7636363636363637,0.14837838500967665
2025,00-0040663,Harold Fannin Jr.,TE,CLE,target,108,46,0.42592592592592593,0.7037037037037037,0.26680761494641636
2025,00-0040666,Omarion Hampton,RB,LAC,carry,124,73,0.5887096774193549,0.8629032258064516,0.5641133298838299
2025,00-0040667,Matthew Golden,WR,GB,target,44,25,0.5681818181818182,0.6136363636363636,0.6244451168749947
2025,00-0040705,Chimere Dike,WR,TEN,target,74,33,0.44594594594594594,0.6351351351351351,0.20817699068088952
2025,00-0040715,Cam Skattebo,RB,NYG,carry,102,64,0.6274509803921569,0.9215686274509803,0.5285591108347564
2025,00-0040718,Travis Hunter,WR,JAX,target,45,22,0.4888888888888889,0.7111111111111111,0.3787976431873177
2025,00-0040719,Bhayshul Tuten,RB,JAX,carry,84,41,0.4880952380952381,0.8452380952380952,0.6812117648757723
2025,00-0040727,Tre Harris,WR,LAC,target,43,24,0.5581395348837209,0.6511627906976745,0.5125212954908209
2025,00-0040730,RJ Harvey,RB,DEN,carry,147,84,0.5714285714285714,0.9115646258503401,0.7271289365909848
2025,00-0040730,RJ Harvey,RB,DEN,target,58,37,0.6379310344827587,0.7068965517241379,0.65747642313764465
2025,00-0040734,TreVeyon Henderson,RB,NE,carry,180,104,0.5777777777777777,0.9388888888888889,0.774822261184454
2025,00-0040734,TreVeyon Henderson,RB,NE,target,42,30,0.7142857142857143,0.8095238095238095,0.6784676169710501
2025,00-0040735,Luther Burden III,WR,CHI,target,60,33,0.55,0.7333333333333333,0.4690659330479169
2025,00-0040736,Mason Taylor,TE,NYJ,target,66,20,0.30303030303030304,0.7272727272727273,0.1643271810588503
2025,00-0040782,Isaiah Bond,WR,CLE,target,44,19,0.4318181818181818,0.5227272727272727,0.22207114836030747
2025,00-0040784,Quinshon Judkins,RB,CLE,carry,231,149,0.645021645021645,0.8917748917748918,0.3829530522717167
