"season","week","player_id","full_name","position","posteam","receptions","receptions_exp","rec_attempt","rec_air_yards","rec_yards_gained","rec_yards_gained_exp","rec_touchdown","rec_touchdown_exp","total_fantasy_points","total_fantasy_points_exp","total_fantasy_points_diff","total_touchdown_diff","tprr_proxy","yprr_proxy","team_targets","first_read_share","team_rec_exp","vacated_targets"
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0035659","Terry McLaurin","WR","WAS",3,3.56,6,79,74,43.24,1,0.55,16.4,11.16,5.24,0.45,1.68539325842697,12.1460674157303,12,0.5,7.23,3.67
"2022",18,"00-0029608","T.Y. Hilton","WR","DAL",2,2.21,4,69,19,30.91,0,0.02,3.9,5.4,-1.5,-0.02,1.80995475113122,13.9864253393665,23,0.173913043478261,13.01,10.8
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0033282","Curtis Samuel","WR","WAS",1,0.87,1,-3,-2,4.18,0,0,0.4,2.11,-1.71,-0.02,1.14942528735632,4.80459770114942,12,0.0833333333333333,7.23,6.36
"2022",18,"00-0034104","Cam Sims","WR","WAS",0,0.43,1,5,0,2.04,0,0.43,0,3.23,-3.23,-0.43,2.32558139534884,4.74418604651163,12,0.0833333333333333,7.23,6.8
"2022",18,"00-0034764","Michael Gallup","WR","DAL",1,3.02,6,66,10,38.66,0,0.28,2,8.59,-6.59,-0.28,1.98675496688742,12.8013245033113,23,0.260869565217391,13.01,9.99
"2022",18,"00-0037741","Jahan Dotson","WR","WAS",3,2.37,4,60,72,34.78,0,0.1,10.2,6.44,3.76,-0.1,1.68776371308017,14.6751054852321,12,0.333333333333333,7.23,4.86
"2022",18,"00-0036358","CeeDee Lamb","WR","DAL",5,4.15,7,86,52,48.06,1,0.31,16.2,10.85,5.35,0.69,1.68674698795181,11.5807228915663,23,0.304347826086957,13.01,8.86
"2022",18,"00-0038124","Christian Watson","WR","GB",5,3.42,6,103,104,55.63,0,0.15,16.6,11.54,5.06,-0.16,1.75438596491228,16.266081871345,16,0.375,9.55,6.13
"2022",18,"00-0032464","Kalif Raymond","WR","DET",4,4.07,6,66,66,46.28,0,0.29,10.6,10.43,0.17,-0.29,1.47420147420147,11.3710073710074,22,0.272727272727273,14.46,10.39
"2022",18,"00-0033943","Josh Reynolds","WR","DET",1,0.98,2,27,16,18.27,0,0.01,2.6,2.86,-0.26,-0.01,2.04081632653061,18.6428571428571,22,0.0909090909090909,14.46,13.48
"2022",18,"00-0028002","Randall Cobb","WR","GB",2,1.58,2,4,11,11.64,0,0.02,3.1,2.85,0.25,-0.02,1.26582278481013,7.36708860759494,16,0.125,9.55,7.97
"2022",18,"00-0036963","Amon-Ra St. Brown","WR","DET",6,6.15,9,66,49,70.14,0,0.38,10.9,15.45,-4.55,-0.38,1.46341463414634,11.4048780487805,22,0.409090909090909,14.46,8.31
"2022",18,"00-0034521","Allen Lazard","WR","GB",4,3.35,6,62,41,47.91,1,0.41,14.1,12.38,1.72,0.53,1.7910447761194,14.3014925373134,16,0.375,9.55,6.2
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0034777","D.J. Chark","WR","DET",3,2.62,4,25,14,28.16,0,0.11,4.4,6.07,-1.67,-0.11,1.52671755725191,10.7480916030534,22,0.181818181818182,14.46,11.84
"2022",18,"00-0037816","Romeo Doubs","WR","GB",0,1.2,2,25,0,18.5,0,0.02,0,3.14,-3.14,-0.02,1.66666666666667,15.4166666666667,16,0.125,9.55,8.35
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0037240","Jameson Williams","WR","DET",0,0.64,1,12,0,10.49,0,0.01,0,1.72,-1.72,-0.01,1.5625,16.390625,22,0.0454545454545455,14.46,13.82
"2022",18,"00-0031236","Brandin Cooks","WR","HOU",5,2.67,6,110,106,51.41,1,0.44,21.6,10.48,11.12,0.56,2.24719101123596,19.2546816479401,16,0.375,8.21,5.54
"2022",18,"00-0037664","Alec Pierce","WR","IND",3,2.22,4,45,42,32.57,0,0.42,7.2,7.97,-0.77,-0.42,1.8018018018018,14.6711711711712,18,0.222222222222222,10.82,8.6
"2022",18,"00-0036252","Michael Pittman","WR","IND",3,2.79,5,38,30,20.04,1,1.24,12,12.98,-0.98,-0.26,1.7921146953405,7.18279569892473,18,0.277777777777778,10.82,8.03
"2022",18,"00-0036991","Amari Rodgers","WR","HOU",3,2.87,4,18,22,25.03,0,0.01,5.2,5.46,-0.26,-0.01,1.39372822299652,8.7212543554007,16,0.25,8.21,5.34
"2022",18,"00-0032398","Chris Moore","WR","HOU",2,2.67,6,96,22,39.29,0,0.31,4,9.19,-5.19,-0.32,2.24719101123596,14.7153558052434,16,0.375,8.21,5.54
"2022",18,"00-0035639","Parris Campbell","WR","IND",6,5.81,9,78,42,55.89,0,0.31,12.8,13.98,-1.18,-0.31,1.54905335628227,9.61962134251291,18,0.5,10.82,5.01
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0034386","Justin Watson","WR","KC",1,0.85,2,75,67,35.63,0,0.09,7.7,4.95,2.75,-0.09,2.35294117647059,41.9176470588235,12,0.166666666666667,7.68,6.83
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0031381","Davante Adams","WR","LV",5,5.41,9,119,73,82.93,0,0.81,12.3,18.55,-6.25,-0.81,1.66358595194085,15.3290203327172,21,0.428571428571429,13.81,8.4
"2022",18,"00-0034983","Hunter Renfrow","WR","LV",7,4.98,7,33,63,43.2,1,0.28,19.3,10.99,8.31,0.72,1.40562248995984,8.67469879518072,21,0.333333333333333,13.81,8.83
"2022",18,"00-0034272","Marquez Valdes-Scantling","WR","KC",3,3.67,6,102,27,67.56,0,0.42,5.7,12.94,-7.24,-0.42,1.63487738419619,18.408719346049,12,0.5,7.68,4.01
"2022",18,"00-0033555","Mack Hollins","WR","LV",2,1.99,3,39,15,26.18,0,0.01,3.5,4.66,-1.16,-0.01,1.50753768844221,13.1557788944724,21,0.142857142857143,13.81,11.82
"2022",18,"00-0033857","JuJu Smith-Schuster","WR","KC",2,1.47,2,24,35,22.9,0,0.1,5.5,4.33,1.17,-0.1,1.36054421768707,15.578231292517,12,0.166666666666667,7.68,6.21
"2022",18,"00-0036913","Kadarius Toney","WR","KC",2,1.69,2,1,18,10.6,0,0.2,12.4,7.63,4.77,0.48,1.18343195266272,6.27218934911243,12,0.166666666666667,7.68,5.99
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0033681","Keelan Cole","WR","LV",1,1.43,2,23,5,20.73,0,0.02,1.5,3.63,-2.13,-0.02,1.3986013986014,14.4965034965035,21,0.0952380952380952,13.81,12.38
"2022",18,"00-0030279","Keenan Allen","WR","LAC",8,6.66,11,91,102,72.63,2,0.48,30.2,16.81,13.39,1.52,1.65165165165165,10.9054054054054,27,0.407407407407407,16.78,10.12
"2022",18,"00-0031763","DeAndre Carter","WR","LAC",3,2.74,5,67,43,33.82,0,0.23,5.3,7.52,-2.22,-0.23,1.82481751824817,12.3430656934307,27,0.185185185185185,16.78,14.04
"2022",18,"00-0033536","Mike Williams","WR","LAC",4,3.21,5,49,32,32.18,0,0.14,7.2,7.26,-0.0599999999999996,-0.14,1.55763239875389,10.0249221183801,27,0.185185185185185,16.78,13.57
"2022",18,"00-0034348","Courtland Sutton","WR","DEN",3,3.4,7,104,33,50.6,1,0.52,12.3,11.57,0.73,0.48,2.05882352941176,14.8823529411765,16,0.4375,8.03,4.63
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0036407","Jerry Jeudy","WR","DEN",5,2.92,6,157,154,67.57,0,0.06,24.3,12.52,11.78,-0.15,2.05479452054795,23.1404109589041,16,0.375,8.03,5.11
"2022",18,"00-0036988","Josh Palmer","WR","LAC",4,4.17,6,32,39,36.62,0,0.05,9.9,9.02,0.880000000000001,-0.05,1.43884892086331,8.78177458033573,27,0.222222222222222,16.78,12.61
"2022",18,"00-0036247","Freddie Swain","WR","DEN",2,1.71,3,51,54,23.37,0,0.07,7.4,4.44,2.96,-0.07,1.75438596491228,13.6666666666667,16,0.1875,8.03,6.32
"2022",18,"00-0035640","DK Metcalf","WR","SEA",3,4.73,8,105,40,74.42,0,0.32,7,14.11,-7.11,-0.32,1.69133192389006,15.7336152219873,19,0.421052631578947,11.71,6.98
"2022",18,"00-0032211","Tyler Lockett","WR","SEA",4,3.88,7,96,54,55.2,1,0.3,15.4,11.19,4.21,0.7,1.80412371134021,14.2268041237113,19,0.368421052631579,11.71,7.83
"2022",18,"00-0034646","Brandon Powell","WR","LA",1,2.18,3,18,2,22.77,0,0.03,2.7,5.08,-2.38,-0.03,1.37614678899083,10.4449541284404,13,0.230769230769231,7.29,5.11
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0036810","Cade Johnson","WR","SEA",2,1.48,2,15,21,17.48,0,0.01,4.1,3.27,0.83,-0.01,1.35135135135135,11.8108108108108,19,0.105263157894737,11.71,10.23
"2022",18,"00-0036415","Van Jefferson","WR","LA",3,3.64,7,134,61,76.43,0,0.07,9.1,11.7,-2.6,-0.07,1.92307692307692,20.9972527472527,13,0.538461538461538,7.29,3.65
"2022",18,"00-0036849","Tutu Atwell","WR","LA",2,1.47,3,61,27,26.27,0,0.08,11.8,6.24,5.56,0.71,2.04081632653061,17.8707482993197,13,0.230769230769231,7.29,5.82
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0037093","Dareke Young","WR","SEA",2,1.62,2,1,24,10.96,0,0.01,4.4,2.78,1.62,-0.01,1.23456790123457,6.76543209876543,19,0.105263157894737,11.71,10.09
"2022",18,"00-0034279","Equanimeous St. Brown","WR","CHI",1,0.8,1,4,3,6.95,0,0,1.3,1.51,-0.21,0,1.25,8.6875,18,0.0555555555555556,9.95,9.15
"2022",18,"00-0036322","Justin Jefferson","WR","MIN",4,3.67,5,37,38,40.27,0,0.18,7.8,8.78,-0.98,-0.18,1.36239782016349,10.9727520435967,21,0.238095238095238,13.37,9.7
"2022",18,"00-0036345","K.J. Osborn","WR","MIN",5,3.22,6,102,117,49.9,0,0.36,16.7,10.37,6.33,-0.36,1.86335403726708,15.4968944099379,21,0.285714285714286,13.37,10.15
"2022",18,"00-0030035","Adam Thielen","WR","MIN",2,1.53,3,18,8,9.81,1,0.96,9.2,9.15,0.0500000000000007,0.01,1.96078431372549,6.41176470588235,21,0.142857142857143,13.37,11.84
"2022",18,"00-0037745","Velus Jones","WR","CHI",1,0.89,2,43,28,21.72,0,0.03,14,3.82,10.18,0.96,2.24719101123596,24.4044943820225,18,0.111111111111111,9.95,9.06
"2022",18,"00-0036326","Chase Claypool","WR","CHI",2,2.51,6,141,29,55.7,0,0.15,4.9,9,-4.1,-0.15,2.39043824701195,22.191235059761,18,0.333333333333333,9.95,7.44
"2022",18,"00-0034860","Dante Pettis","WR","CHI",2,4.03,6,45,19,42.55,0,0.05,3.9,8.56,-4.66,-0.05,1.48883374689826,10.5583126550868,18,0.333333333333333,9.95,5.92
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0037291","Jalen Nailor","WR","MIN",4,3.52,5,53,62,53.99,0,0.08,10.2,9.41,0.789999999999999,-0.08,1.42045454545455,15.3380681818182,21,0.238095238095238,13.37,9.85
"2022",18,"00-0035624","N'Keal Harry","WR","CHI",1,0.96,2,44,7,18.22,0,0.26,1.7,4.32,-2.62,-0.26,2.08333333333333,18.9791666666667,18,0.111111111111111,9.95,8.99
"2022",18,"00-0036387","Jalen Reagor","WR","MIN",2,1.43,2,16,17,18.08,0,0.01,4.2,4.88,-0.68,-0.19,1.3986013986014,12.6433566433566,21,0.0952380952380952,13.37,11.94
"2022",18,"00-0034297","Byron Pringle","WR","CHI",1,0.76,1,5,5,6.27,0,0,1.5,1.4,0.1,0,1.31578947368421,8.25,18,0.0555555555555556,9.95,9.19
"2022",18,"00-0031588","Stefon Diggs","WR","BUF",7,5.84,10,152,104,84.38,1,0.61,23.4,17.92,5.48,0.39,1.71232876712329,14.4486301369863,26,0.384615384615385,14.5,8.66
"2022",18,"00-0036196","Gabe Davis","WR","BUF",3,5.32,10,165,39,88.31,0,1.14,6.9,20.96,-14.06,-1.14,1.8796992481203,16.5996240601504,26,0.384615384615385,14.5,9.18
"2022",18,"00-0034960","Jakobi Meyers","WR","NE",3,4.41,7,49,32,43.57,1,0.47,12.2,11.59,0.609999999999999,0.53,1.58730158730159,9.87981859410431,22,0.318181818181818,13.37,8.96
"2022",18,"00-0031547","DeVante Parker","WR","NE",6,3.47,7,120,79,57.52,2,0.8,25.9,14.04,11.86,1.2,2.01729106628242,16.5763688760807,22,0.318181818181818,13.37,9.9
"2022",18,"00-0037261","Khalil Shakir","WR","BUF",1,1,2,34,28,18.8,0,0.34,3.8,4.93,-1.13,-0.34,2,18.8,26,0.0769230769230769,14.5,13.5
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0033466","Isaiah McKenzie","WR","BUF",2,2.12,3,20,19,23.56,0,0.01,3.9,4.55,-0.65,-0.01,1.41509433962264,11.1132075471698,26,0.115384615384615,14.5,12.38
"2022",18,"00-0033307","Kendrick Bourne","WR","NE",4,3.67,5,26,45,34.16,0,0.08,8.5,7.55,0.95,-0.08,1.36239782016349,9.30790190735695,22,0.227272727272727,13.37,9.7
"2022",18,"00-0031549","Nelson Agholor","WR","NE",0,0.43,1,19,0,8.61,0,0.22,0,2.62,-2.62,-0.22,2.32558139534884,20.0232558139535,22,0.0454545454545455,13.37,12.94
"2022",18,"00-0038104","Tyquan Thornton","WR","NE",1,1.39,2,10,13,12.27,0,0.01,2.3,2.67,-0.37,-0.01,1.43884892086331,8.8273381294964,22,0.0909090909090909,13.37,11.98
"2022",18,"00-0031051","John Brown","WR","BUF",1,0.22,1,42,42,9.66,1,0.22,11.2,2.53,8.67,0.78,4.54545454545455,43.9090909090909,26,0.0384615384615385,14.5,14.28
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0035676","A.J. Brown","WR","PHI",4,5.82,10,156,95,86.06,0,0.46,13.5,17.21,-3.71,-0.46,1.71821305841924,14.786941580756,22,0.454545454545455,14.59,8.77
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0036271","Quez Watkins","WR","PHI",2,2.87,4,25,14,29.64,0,0.03,3.4,6,-2.6,-0.03,1.39372822299652,10.3275261324042,22,0.181818181818182,14.59,11.72
"2022",18,"00-0032980","Marcus Johnson","WR","NYG",3,2.74,6,96,36,43.58,0,0.04,6.6,8.25,-1.65,-0.04,2.18978102189781,15.9051094890511,13,0.461538461538462,6.35,3.61
"2022",18,"00-0036912","DeVonta Smith","WR","PHI",7,5.9,8,24,67,44.52,0,0.43,13.7,12.9,0.799999999999999,-0.43,1.35593220338983,7.54576271186441,22,0.363636363636364,14.59,8.69
"2022",18,"00-0033932","Kenny Golladay","WR","NYG",2,3.61,7,64,30,36.74,1,0.29,11,9.01,1.99,0.71,1.93905817174515,10.1772853185596,13,0.538461538461538,6.35,2.74
"2022",18,"00-0033040","Tyreek Hill","WR","MIA",2,2.33,5,80,23,41.38,0,0.14,4.3,7.3,-3,-0.14,2.14592274678112,17.7596566523605,12,0.416666666666667,7.21,4.88
"2022",18,"00-0036613","Jaylen Waddle","WR","MIA",5,3.25,5,30,44,31.79,0,0.03,10.3,7.42,2.88,-0.04,1.53846153846154,9.78153846153846,12,0.416666666666667,7.21,3.96
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0037740","Garrett Wilson","WR","NYJ",8,8.45,16,199,102,118.87,0,0.12,18.2,21.04,-2.84,-0.12,1.89349112426036,14.0674556213018,20,0.8,10.99,2.54
"2022",18,"00-0036980","Elijah Moore","WR","NYJ",1,0.28,1,15,15,5.16,0,0.01,2.5,0.85,1.65,-0.01,3.57142857142857,18.4285714285714,20,0.05,10.99,10.71
"2022",18,"00-0038092","Erik Ezukanma","WR","MIA",1,0.87,1,-4,3,4.6,0,0,1.3,1.35,-0.05,0,1.14942528735632,5.28735632183908,12,0.0833333333333333,7.21,6.34
"2022",18,"00-0033871","Corey Davis","WR","NYJ",1,2.26,3,14,17,18.77,0,0.01,2.7,4.22,-1.52,-0.01,1.32743362831858,8.30530973451327,20,0.15,10.99,8.73
"2022",18,"00-0034054","River Cracraft","WR","MIA",1,0.76,1,5,5,5.74,0,0.01,1.5,1.39,0.11,-0.01,1.31578947368421,7.55263157894737,12,0.0833333333333333,7.21,6.45
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0033921","Chris Godwin","WR","TB",6,4.87,7,40,55,46.21,0,0.1,9.5,10.07,-0.57,-0.1,1.43737166324435,9.48870636550308,26,0.269230769230769,16.23,11.36
"2022",18,"00-0034411","Russell Gage","WR","TB",3,3.66,6,32,15,30.59,1,0.57,10.5,10.16,0.34,0.43,1.63934426229508,8.35792349726776,26,0.230769230769231,16.23,12.57
"2022",18,"00-0037238","Drake London","WR","ATL",6,4.2,8,139,120,71.79,0,0.69,18,15.52,2.48,-0.69,1.9047619047619,17.0928571428571,18,0.444444444444444,10.04,5.84
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0035208","Olamide Zaccheaus","WR","ATL",4,4.12,7,75,37,46.46,1,0.96,13.7,14.53,-0.83,0.04,1.69902912621359,11.2766990291262,18,0.388888888888889,10.04,5.92
"2022",18,"00-0037487","Deven Thompkins","WR","TB",4,5.52,9,75,25,55.27,0,0.38,8.2,14.08,-5.88,-0.39,1.6304347826087,10.0126811594203,26,0.346153846153846,16.23,10.71
"2022",18,"00-0031868","Damiere Byrd","WR","ATL",1,0.75,1,0,0,4.11,0,0,1,1.17,-0.17,0,1.33333333333333,5.48,18,0.0555555555555556,10.04,9.29
"2022",18,"00-0036951","Frank Darby","WR","ATL",1,0.63,1,14,15,11,0,0.01,2.5,1.8,0.7,-0.01,1.58730158730159,17.4603174603175,18,0.0555555555555556,10.04,9.41
"2022",18,"00-0038149","Josh Ali","WR","ATL",0,0.34,1,45,0,16.94,0,0.07,0,2.44,-2.44,-0.07,2.94117647058824,49.8235294117647,18,0.0555555555555556,10.04,9.7
"2022",18,"00-0035298","Scott Miller","WR","TB",1,1.22,2,7,8,8.74,0,0,1.8,2.12,-0.32,0,1.63934426229508,7.16393442622951,26,0.0769230769230769,16.23,15.01
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0032054","Breshad Perriman","WR","TB",1,0.96,2,40,9,15.08,0,0.04,1.9,2.69,-0.79,-0.04,2.08333333333333,15.7083333333333,26,0.0769230769230769,16.23,15.27
"2022",18,"00-0030431","Robert Woods","WR","TEN",4,2.71,5,37,40,29.03,0,0.05,8,5.93,2.07,-0.05,1.8450184501845,10.7121771217712,13,0.384615384615385,8.14,5.43
"2022",18,"00-0033891","Zay Jones","WR","JAX",4,3.87,6,43,21,37.39,0,0.45,6.1,10.3,-4.2,-0.45,1.55038759689922,9.66149870801034,21,0.285714285714286,12.3,8.43
"2022",18,"00-0037742","Treylon Burks","WR","TEN",4,4.67,7,53,19,46.98,0,0.05,5.9,9.69,-3.79,-0.05,1.49892933618844,10.0599571734475,13,0.538461538461538,8.14,3.47
,,,,,,,,,,,,,,,,,,,,,,,
"2022",18,"00-0034775","Christian Kirk","WR","JAX",6,4.45,8,112,99,65.96,1,0.67,21.9,15.09,6.81,0.33,1.79775280898876,14.8224719101124,21,0.380952380952381,12.3,7.85
"2022",18,"00-0033572","Jamal Agnew","WR","JAX",1,0.88,1,-4,8,5.15,0,0,1.8,1.42,0.38,0,1.13636363636364,5.85227272727273,21,0.0476190476190476,12.3,11.42
"2022",18,"00-0029293","Marvin Jones","WR","JAX",2,3.1,6,90,29,49.73,0,0.41,4.9,10.55,-5.65,-0.41,1.93548387096774,16.041935483871,21,0.285714285714286,12.3,9.2
"2022",18,"00-0036182","Nick Westbrook-Ikhine","WR","TEN",0,0.76,1,3,0,4.84,0,0,0,1.27,-1.27,0,1.31578947368421,6.36842105263158,13,0.0769230769230769,8.14,7.38
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0033009","Tyler Boyd","WR","CIN",3,2.12,3,18,26,20.65,0,0.01,5.6,4.24,1.36,-0.01,1.41509433962264,9.74056603773585,21,0.142857142857143,13.86,11.74
"2022",19,"00-0036900","Ja'Marr Chase","WR","CIN",9,8.06,12,91,84,89.92,1,0.3,23.4,18.86,4.54,0.7,1.48883374689826,11.1563275434243,21,0.571428571428571,13.86,5.8
"2022",19,"00-0036410","Tee Higgins","WR","CIN",4,3.68,6,55,37,42.66,0,0.33,9.7,11.09,-1.39,-0.33,1.6304347826087,11.5923913043478,21,0.285714285714286,13.86,10.18
"2022",19,"00-0031325","Sammy Watkins","WR","BAL",1,1.76,3,13,12,12.54,0,0.34,2.2,5.05,-2.85,-0.34,1.70454545454545,7.125,6,0.5,3.11,1.35
"2022",19,"00-0032775","Demarcus Robinson","WR","BAL",2,1.35,3,38,49,16.62,1,0.41,12.9,5.49,7.41,0.59,2.22222222222222,12.3111111111111,6,0.5,3.11,1.76
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0036358","CeeDee Lamb","WR","DAL",4,4.09,6,49,68,48.52,1,0.26,16.8,10.51,6.29,0.74,1.46699266503667,11.8630806845966,18,0.333333333333333,12.08,7.99
"2022",19,"00-0029608","T.Y. Hilton","WR","DAL",2,2.46,4,71,23,39.89,0,0.1,4.3,7.07,-2.77,-0.1,1.6260162601626,16.2154471544715,18,0.222222222222222,12.08,9.62
"2022",19,"00-0034411","Russell Gage","WR","TB",2,5.48,8,39,10,46.61,0,0.55,3,13.41,-10.41,-0.55,1.45985401459854,8.50547445255474,43,0.186046511627907,28.88,23.4
"2022",19,"00-0031408","Mike Evans","WR","TB",6,6.37,11,145,74,92.71,0,0.11,15.4,17.32,-1.92,-0.11,1.72684458398744,14.5541601255887,43,0.255813953488372,28.88,22.51
"2022",19,"00-0034764","Michael Gallup","WR","DAL",5,3.86,6,41,46,39.34,1,0.6,15.6,11.41,4.19,0.4,1.55440414507772,10.1917098445596,18,0.333333333333333,12.08,8.22
"2022",19,"00-0033591","Noah Brown","WR","DAL",2,1.67,2,-4,18,9.99,0,0.01,3.8,2.7,1.1,-0.01,1.19760479041916,5.98203592814371,18,0.111111111111111,12.08,10.41
"2022",19,"00-0033921","Chris Godwin","WR","TB",10,9.94,13,43,85,84.42,0,0.09,18.5,19.91,-1.41,-0.09,1.30784708249497,8.49295774647887,43,0.302325581395349,28.88,18.94
"2022",19,"00-0027944","Julio Jones","WR","TB",7,7.09,11,72,74,56.12,1,1.55,20.4,22,-1.6,-0.55,1.55148095909732,7.91537376586742,43,0.255813953488372,28.88,21.79
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0034775","Christian Kirk","WR","JAX",8,9.54,14,102,78,102.72,1,0.36,21.8,21.97,-0.169999999999998,0.64,1.46750524109015,10.7672955974843,34,0.411764705882353,22.01,12.47
"2022",19,"00-0033891","Zay Jones","WR","JAX",8,7.85,13,132,74,83.76,1,0.59,21.4,19.76,1.64,0.41,1.65605095541401,10.6700636942675,34,0.382352941176471,22.01,14.16
"2022",19,"00-0031763","DeAndre Carter","WR","LAC",2,2.15,3,15,17,17.41,0,0.54,3.7,7.1,-3.4,-0.54,1.3953488372093,8.09767441860465,22,0.136363636363636,14.97,12.82
"2022",19,"00-0036988","Josh Palmer","WR","LAC",2,3.36,6,70,31,45.23,0,0.54,5.1,11.15,-6.05,-0.54,1.78571428571429,13.4613095238095,22,0.272727272727273,14.97,11.61
"2022",19,"00-0030279","Keenan Allen","WR","LAC",6,9.46,13,63,61,90.17,0,1.34,12.1,26.5,-14.4,-1.34,1.37420718816068,9.53171247357294,22,0.590909090909091,14.97,5.51
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0029293","Marvin Jones","WR","JAX",3,3.79,6,59,29,42.21,1,0.41,11.9,10.5,1.4,0.59,1.58311345646438,11.1372031662269,34,0.176470588235294,22.01,18.22
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0033572","Jamal Agnew","WR","JAX",1,0.83,1,-2,2,2.97,0,0.17,1.2,2.13,-0.93,-0.17,1.20481927710843,3.57831325301205,34,0.0294117647058824,22.01,21.18
"2022",19,"00-0037261","Khalil Shakir","WR","BUF",3,2.74,5,105,51,54.03,0,0.19,8.1,9.27,-1.17,-0.19,1.82481751824817,19.7189781021898,29,0.172413793103448,15.61,12.87
"2022",19,"00-0031588","Stefon Diggs","WR","BUF",7,5.02,9,163,114,78.29,0,0.41,18.4,15.33,3.07,-0.41,1.79282868525896,15.5956175298805,29,0.310344827586207,15.61,10.59
"2022",19,"00-0029000","Cole Beasley","WR","BUF",2,3.12,5,32,35,30.66,1,0.23,11.5,7.57,3.93,0.77,1.6025641025641,9.82692307692308,29,0.172413793103448,15.61,12.49
"2022",19,"00-0036613","Jaylen Waddle","WR","MIA",3,2.94,7,151,44,57.99,0,0.11,8.2,10.47,-2.27,-0.23,2.38095238095238,19.7244897959184,25,0.28,13.65,10.71
"2022",19,"00-0034487","Trent Sherfield","WR","MIA",0,0.74,2,45,0,19.32,0,0.01,0,2.73,-2.73,-0.01,2.7027027027027,26.1081081081081,25,0.08,13.65,12.91
"2022",19,"00-0033040","Tyreek Hill","WR","MIA",7,9.35,15,156,69,111.18,0,0.19,16.4,24.22,-7.82,-0.28,1.60427807486631,11.8909090909091,25,0.6,13.65,4.3
"2022",19,"00-0036196","Gabe Davis","WR","BUF",6,4.42,9,184,113,93.07,1,0.42,23.3,16.27,7.03,0.58,2.03619909502262,21.0565610859728,29,0.310344827586207,15.61,11.19
"2022",19,"00-0031051","John Brown","WR","BUF",0,0.31,1,50,0,16.24,0,0.27,0,3.56,-3.56,-0.27,3.2258064516129,52.3870967741935,29,0.0344827586206897,15.61,15.3
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0034418","Cedrick Wilson","WR","MIA",1,0.62,1,8,14,6.93,0,0,2.4,1.33,1.07,0,1.61290322580645,11.1774193548387,25,0.04,13.65,13.03
"2022",19,"00-0036322","Justin Jefferson","WR","MIN",7,6.02,9,99,47,70.57,0,0.58,11.62,16.72,-5.1,-0.58,1.49501661129568,11.7225913621262,16,0.5625,10.26,4.24
"2022",19,"00-0030035","Adam Thielen","WR","MIN",3,2.2,4,72,50,45.96,0,0.07,8,7.24,0.76,-0.07,1.81818181818182,20.8909090909091,16,0.25,10.26,8.06
"2022",19,"00-0034286","Richie James","WR","NYG",4,4.97,6,13,31,38.31,0,0.14,7.1,9.65,-2.55,-0.14,1.20724346076459,7.70824949698189,23,0.260869565217391,16.77,11.8
"2022",19,"00-0035535","Darius Slayton","WR","NYG",4,5.47,8,87,88,71.66,0,0.56,13.1,18.05,-4.95,-0.82,1.46252285191956,13.1005484460695,23,0.347826086956522,16.77,11.3
"2022",19,"00-0036165","Isaiah Hodgins","WR","NYG",8,6.33,9,75,105,68.98,1,1.04,24.5,19.46,5.04,-0.04,1.4218009478673,10.8973143759874,23,0.391304347826087,16.77,10.44
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0036345","K.J. Osborn","WR","MIN",2,2.04,3,30,20,26.17,1,0.19,10,5.79,4.21,0.81,1.47058823529412,12.828431372549,16,0.1875,10.26,8.22
,,,,,,,,,,,,,,,,,,,,,,,
"2022",19,"00-0035719","Deebo Samuel","WR","SF",6,5.61,9,86,133,63.71,1,0.22,28.5,15.74,12.76,0.7,1.60427807486631,11.3565062388592,19,0.473684210526316,10.24,4.63
