season,week,posteam,plays,proe
2024,4,SEA,76,7.835811572639583
2024,4,SF,58,-1.183231271289531
2024,4,TB,71,15.287655224682617
2024,4,TEN,60,-20.637582441171
2024,4,WAS,68,3.6981035023927245
2024,5,ARI,55,-8.286361206661585
2024,5,ATL,75,3.006702860196453
2024,5,BAL,75,-1.9668732086817409
2024,5,BUF,58,-9.870426665092346
2024,5,CAR,54,-6.0030334249690736
2024,5,CHI,66,-2.622673683094301
2024,5,CIN,63,6.4998949804003665
2024,5,CLE,52,-7.933053875771822
2024,5,DAL,73,-3.782803003918611
2024,5,DEN,51,-0.09835162291337296
2024,5,GB,54,-6.716303748113139
2024,5,HOU,66,-3.3082961810357414
2024,5,IND,64,6.333706574514508
2024,5,JAX,57,0.3720992489865349
2024,5,KC,75,0.27343455950417095
2024,5,LA,74,-2.7910096822558517
2024,5,LV,63,-5.8255093201758035
2024,5,MIA,73,-14.32329976599508
2024,5,MIN,60,-1.177419871091856
2024,5,NE,52,-5.252990671075297
2024,5,NO,50,3.8154235184192475
2024,5,NYG,67,-0.2856851958517037
2024,5,NYJ,68,6.137277229743832
2024,5,PIT,54,-3.3991897271739235
2024,5,SEA,51,10.143862869225295
2024,5,SF,61,2.8700737191027836
2024,5,TB,49,8.536457338807502
2024,5,WAS,62,-6.215980060158177
2024,6,ARI,55,-6.845141405409006
2024,6,ATL,65,-4.356399407753581
2024,6,BAL,61,-7.625859792603795
2024,6,BUF,55,-8.707361410964632
2024,6,CAR,62,-5.631665500902338
2024,6,CHI,55,0.6834271821108406
2024,6,CIN,46,9.804242250064132
2024,6,CLE,48,-11.216939333826303
2024,6,DAL,61,1.1760415112386124
2024,6,DEN,52,-0.4666072244827624
2024,6,DET,61,-3.300668061023837
2024,6,GB,68,-1.8867451314102834
2024,6,HOU,59,0.2993956208229176
2024,6,IND,66,-0.1347334208813944
2024,6,JAX,56,0.5981462342398602
2024,6,LAC,69,-1.2275606069875322
2024,6,LV,60,-1.8023533622424037
2024,6,NE,59,-11.667826266612046
2024,6,NO,61,-0.3263726586201221
2024,6,NYG,69,0.17876037652941879
2024,6,NYJ,56,-4.201950665031163
2024,6,PHI,57,-12.849930608481708
2024,6,PIT,58,-4.036650755282112
2024,6,SEA,71,-5.091125528577367
2024,6,SF,61,-1.9917581291472808
2024,6,TB,72,-0.058871926739823
2024,6,TEN,55,-9.118434515866348
2024,6,WAS,53,6.671221357471535
2024,7,ARI,53,-1.1039465384663383
2024,7,ATL,67,-11.679549670931133
2024,7,BAL,52,-6.558154749039257
2024,7,BUF,53,10.2290963508048
2024,7,CAR,40,-10.630941279232491
2024,7,CIN,47,-5.954737208308025
2024,7,CLE,73,3.7333749132613336
2024,7,DEN,59,-0.10773352647228673
2024,7,DET,50,-11.414387285709381
2024,7,GB,53,-1.3687588415055685
2024,7,HOU,54,-14.721489311368401
2024,7,IND,60,-11.39107810954253
2024,7,JAX,60,-12.263866638143867
2024,7,KC,64,-2.856387273641303
2024,7,LA,49,-7.6836577635638506
2024,7,LAC,60,1.6250202308098594
2024,7,LV,73,-10.781056423709835
2024,7,MIA,65,-21.417677242022304
2024,7,MIN,49,2.129038925073601
2024,7,NE,53,3.7270446430962
2024,7,NO,59,-1.3361582564095253
2024,7,NYG,46,-4.835599596085771
2024,7,NYJ,55,8.635479022156112
2024,7,PHI,59,-18.271858188307878
2024,7,PIT,65,-8.754082783483558
2024,7,SEA,55,-1.5511766753413592
2024,7,SF,56,-1.5508907980152697
2024,7,TB,76,-2.181407142626579
2024,7,TEN,63,-0.8798919736392574
2024,7,WAS,60,-10.432419124990687
2024,8,ARI,62,-2.810499408552758
2024,8,ATL,58,-5.41740960987479
2024,8,BAL,57,-0.011321562424038145
2024,8,BUF,65,-0.25222683755249387
2024,8,CAR,58,-3.750063478946719
2024,8,CHI,58,-12.393232486371353
2024,8,CIN,56,7.819136205528487
2024,8,CLE,65,4.696357915034666
2024,8,DAL,56,-4.217089659401363
2024,8,DEN,69,5.5255307883455895
2024,8,DET,43,-3.965060932691722
2024,8,GB,63,-14.717202219698184
2024,8,HOU,66,0.9208815341646082
2024,8,IND,56,-7.590652470077764
2024,8,JAX,55,-7.557224360379289
2024,8,KC,63,3.001119149109699
2024,8,LA,63,-4.4761564878244116
2024,8,LAC,60,3.6707015087206973
2024,8,LV,48,-10.524179972708225
2024,8,MIA,63,-0.4850456402414993
2024,8,MIN,46,-3.217264329609648
2024,8,NE,62,-9.42793392365977
2024,8,NO,63,-3.6015969420236105
2024,8,NYG,64,-12.661028141155839
2024,8,NYJ,57,-5.645503129875462
2024,8,PHI,59,-14.830541939048425
2024,8,PIT,57,-8.519263983818515
2024,8,SEA,45,3.310315675205655
2024,8,SF,61,-8.748611734538825
2024,8,TB,70,2.391058142696134
2024,8,TEN,70,-5.208738361086141
2024,8,WAS,70,-0.48287504485672317
2024,9,ARI,54,-13.497157622542632
2024,9,ATL,52,-9.99186434424838
2024,9,BAL,52,-13.637045075973631
2024,9,BUF,58,6.007236370752578
2024,9,CAR,48,-4.659822055449081
2024,9,CHI,63,-2.741555207305457
2024,9,CIN,68,9.115834282163316
2024,9,CLE,70,0.6640164341245591
2024,9,DAL,71,-0.7515624585286318
2024,9,DEN,63,-5.428498888772615
2024,9,DET,51,-4.989209004184792
2024,9,GB,63,-5.428107059191111
2024,9,HOU,66,-8.938093506025568
2024,9,IND,45,-6.682807803153967
2024,9,JAX,50,0.21142944693566257
2024,9,KC,79,0.2973080624508295
2024,9,LA,68,5.8140718980747135
2024,9,LAC,48,-0.5369394086301327
2024,9,LV,54,-4.8161337497057755
2024,9,MIA,58,-8.323070792288622
2024,9,MIN,66,-0.1533600417050085
2024,9,NE,60,8.46025755008063
2024,9,NO,74,-18.521017994026877
2024,9,NYG,59,-13.760915726928364
2024,9,NYJ,52,3.8237800678381895
2024,9,PHI,70,-15.136072422776914
2024,9,SEA,66,-10.146242447874743
2024,9,TB,50,0.19962960481645364
2024,9,TEN,72,-12.527535690201619
2024,9,WAS,57,-5.651507657348071
2024,10,ARI,55,-3.632813902063786
2024,10,ATL,70,-12.149260576282227
2024,10,BAL,58,-2.613381938687709
2024,10,BUF,67,2.0586929881750926
2024,10,CAR,57,-9.52005679147283
2024,10,CHI,50,-9.899880617856994
2024,10,CIN,73,14.000698138181466
2024,10,DAL,53,-11.329917187960659
2024,10,DEN,53,-4.900224478739634
2024,10,DET,63,-16.32643436628675
2024,10,HOU,61,-7.619345456850346
2024,10,IND,57,-2.2416346167262957
2024,10,JAX,40,-6.538289338350289
2024,10,KC,61,9.706371314212948
2024,10,LA,63,-0.5130731397204658
2024,10,LAC,55,-10.486765205860138
2024,10,MIA,49,-1.2274728593777429
2024,10,MIN,79,-5.871433811851667
2024,10,NE,59,-2.9514102517801066
2024,10,NO,51,-5.21917582726944
2024,10,NYG,69,-11.812662603198653
2024,10,NYJ,52,2.022343702041174
2024,10,PHI,59,-8.955778711933165
2024,10,PIT,69,-17.90726811125661
2024,10,SF,56,0.7810854219964303
2024,10,TB,56,-11.199045979550926
2024,10,TEN,44,-11.250562491742055
2024,10,WAS,56,-1.4573109469243617
2024,11,ATL,51,-6.269054830658649
2024,11,BAL,52,-2.768945350096763
2024,11,BUF,69,2.532430533049723
2024,11,CHI,66,-5.276738987727603
2024,11,CIN,75,2.1365552345911754
2024,11,CLE,68,-0.876841014798968
2024,11,DAL,74,4.023253233046164
2024,11,DEN,59,1.7819274911435867
2024,11,DET,74,5.420755539592853
2024,11,GB,42,-12.506128847599035
2024,11,HOU,59,8.44255151637534
2024,11,IND,67,-18.42354404837336
2024,11,JAX,46,-4.025955077098786
2024,11,KC,50,9.741481125354756
2024,11,LA,48,-0.9737186133861542
2024,11,LAC,60,0.6736229856808773
2024,11,LV,60,0.7733034963409158
2024,11,MIA,61,4.997193917143528
2024,11,MIN,64,5.789216115954332
2024,11,NE,69,-1.4112783298976583
2024,11,NO,55,0.46726233579895693
2024,11,NYJ,49,-5.329811725081212
2024,11,PHI,67,-13.608831634272361
2024,11,PIT,68,-0.8789456065963708
2024,11,SEA,55,-4.850221980701763
2024,11,SF,55,-3.1889778104695177
2024,11,TEN,50,-5.281341731548306
2024,11,WAS,61,-5.325110989515858
2024,12,ARI,51,5.194578860320287
2024,12,BAL,58,-15.297365484052644
2024,12,CAR,57,1.206565478391819
2024,12,CHI,71,2.61324870754297
2024,12,CLE,56,-0.6751745407070575
2024,12,DAL,60,3.050375400731953
2024,12,DEN,64,8.728320617228746
2024,12,DET,68,1.2488289818386455
2024,12,GB,65,-15.636415802515497
2024,12,HOU,50,5.551545798778534
2024,12,IND,48,-5.581405727813649
2024,12,KC,63,8.240575165975672
2024,12,LA,55,4.588813294063887
2024,12,LAC,56,-0.9462741602744296
2024,12,LV,68,5.2010938744334485
2024,12,MIA,61,10.130649805068936
2024,12,MIN,62,2.269922713598893
2024,12,NE,59,-1.2627596824856258
2024,12,NYG,51,-2.079325549158384
2024,12,PHI,65,-15.990469742279812
2024,12,PIT,64,-19.44267468061298
2024,12,SEA,54,0.08458842833840574
2024,12,SF,44,-1.1456434699621987
2024,12,TB,62,-1.259936740802159
2024,12,TEN,56,-8.641619315104837
2024,12,WAS,63,-12.039775602401214
2024,13,ARI,75,2.6169729034106415
2024,13,ATL,76,-11.177281800069327
2024,13,BAL,68,-7.450996164013379
2024,13,BUF,53,-19.322743997821245
2024,13,CAR,67,4.602529531094557
2024,13,CHI,54,6.706320963524027
2024,13,CIN,53,12.588804538519893
2024,13,CLE,82,3.263684416689494
2024,13,DAL,66,-1.7081491084713019
2024,13,DEN,59,4.210711131661615
2024,13,DET,67,-8.387762107955876
2024,13,GB,53,-0.9159213318577719
2024,13,HOU,56,10.517646931111823
2024,13,IND,58,-21.012736060496056
2024,13,JAX,69,-6.913972246474131
2024,13,KC,60,15.23025502761205
2024,13,LA,51,-8.816133505281293
2024,13,LAC,39,1.281589957383955
2024,13,LV,59,-6.615766832384029
2024,13,MIA,62,6.907672170669798
2024,13,MIN,45,12.937353286478249
2024,13,NE,62,-0.6121552999942437
2024,13,NO,69,-12.015572017517684
2024,13,NYG,53,-2.7582362013042983
2024,13,NYJ,60,1.9092420736948723
2024,13,PHI,50,-12.097511850297465
2024,13,PIT,62,9.020057669089699
2024,13,SEA,53,-1.1022916379964554
2024,13,SF,44,-21.49489298462867
2024,13,TB,72,-12.475835780302669
2024,13,TEN,49,2.472155556386846
2024,13,WAS,74,3.937530049399751
2024,14,ARI,61,-4.217847448880585
2024,14,ATL,70,-15.205661122288017
2024,14,BUF,54,6.670709920150242
2024,14,CAR,67,-7.425785242621574
2024,14,CHI,46,-5.609177506488317
2024,14,CIN,61,9.616553710132347
2024,14,CLE,66,-6.359309770844224
2024,14,DAL,56,-4.290288500487782
2024,14,DET,75,-1.7004016538461175
2024,14,GB,43,-7.514121296793896
2024,14,JAX,56,-4.305215153310948
2024,14,KC,60,6.968962078293139
2024,14,LA,72,-11.989276349130579
2024,14,LAC,54,-3.7877453698051955
2024,14,LV,61,2.356162862699507
2024,14,MIA,66,11.738858078465341
2024,14,MIN,49,5.632120842228128
2024,14,NO,63,-7.659582367965145
2024,14,NYG,72,-0.918574010332418
2024,14,NYJ,60,8.624527156352979
2024,14,PHI,52,-17.35405678359363
2024,14,PIT,59,-4.0756051760103995
2024,14,SEA,61,-1.5620431084124475
2024,14,SF,59,-6.088269880767583
2024,14,TB,55,1.4537717943841622
2024,14,TEN,60,-8.205792630712184
2024,15,ARI,63,1.546327054264074
2024,15,ATL,54,-23.10940165210656
2024,15,BAL,55,-6.885369636795735
2024,15,BUF,67,4.103445728768196
2024,15,CAR,44,-0.10143826630983899
2024,15,CHI,61,-7.542176935516432
2024,15,CIN,62,4.088680764600161
2024,15,CLE,54,-0.36636179795971335
2024,15,DAL,67,-7.71430868433039
2024,15,DEN,57,3.8622828363849226
2024,15,DET,72,3.230561688542355
2024,15,GB,61,-2.6168866602123533
2024,15,HOU,43,9.669692571773092
2024,15,IND,70,-10.274679724659219
2024,15,JAX,76,1.09264570239338
2024,15,KC,73,3.9244277275180206
2024,15,LA,65,-10.731531444650443
2024,15,LAC,45,10.850423375765484
2024,15,LV,60,-4.840848396221819
2024,15,MIA,59,4.576067954806962
2024,15,MIN,69,2.549035625829199
2024,15,NE,47,-7.687939703464486
2024,15,NO,48,-9.94515301038822
2024,15,NYG,56,1.8180163045014464
2024,15,NYJ,53,0.7414649890841063
2024,15,PHI,71,-2.325856538725568
2024,15,PIT,39,-4.770579055333723
2024,15,SEA,49,-0.33410599037092537
2024,15,SF,50,-3.972929000854475
2024,15,TB,66,-7.239523535650788
2024,15,TEN,63,-4.656298955281546
2024,15,WAS,66,1.5677384129076266
2024,16,ARI,61,-11.562912043977935
2024,16,ATL,63,-11.366211776695573
2024,16,BAL,58,-9.924120751434351
2024,16,BUF,57,1.30789930883205
2024,16,CAR,61,-3.698515293539506
2024,16,CHI,57,4.849495490392053
2024,16,CIN,51,11.454481149421058
2024,16,CLE,58,-7.04629177163385
2024,16,DAL,52,2.4650138158064494
2024,16,DEN,61,5.206638305890731
2024,16,DET,63,-1.420847533477676
2024,16,GB,67,-2.4957257086661633
2024,16,HOU,56,5.9296224000198405
2024,16,IND,61,-26.102747062801324
2024,16,JAX,60,-6.331388913095015
2024,16,KC,67,9.938053113978329
2024,16,LA,47,-13.445795834698565
2024,16,LAC,58,0.13604141001039016
2024,16,LV,63,7.662160410767549
2024,16,MIA,63,0.3686508489033735
2024,16,MIN,56,7.18926538580228
2024,16,NE,66,-3.1859157211853173
2024,16,NO,50,-4.361071586608878
2024,16,NYG,52,12.087188947659278
2024,16,NYJ,62,1.3632535093253795
2024,16,PHI,67,-13.119029420525274
2024,16,PIT,56,-5.345363329563835
2024,16,SEA,58,10.876226014104361
2024,16,SF,56,7.46360506330217
2024,16,TB,66,-2.230762758038274
2024,16,TEN,57,-3.2890687124771167
2024,16,WAS,63,0.3548322215913058
2024,17,ARI,70,9.87743471349991
2024,17,ATL,58,-3.5615450092431056
2024,17,BAL,60,-15.75865192959704
2024,17,BUF,60,-9.195699042951077
2024,17,CAR,41,0.2621741556539936
2024,17,CHI,51,-7.136012584555362
2024,17,CIN,76,13.312902154499017
2024,17,CLE,75,-7.193168024222074
2024,17,DAL,59,-13.789299736588722
2024,17,DEN,58,-6.596996763656859
2024,17,DET,65,-6.402126458974977
2024,17,GB,55,-12.67782693559475
2024,17,HOU,49,-1.951144787729986
2024,17,IND,72,-8.027861950298142
2024,17,JAX,54,-6.659042648971086
2024,17,KC,59,15.481500075025068
2024,17,LA,53,-0.12607546347490617
2024,17,LAC,77,-0.5900328228999885
2024,17,LV,71,-6.8398722093290125
2024,17,MIA,51,2.227919198134387
2024,17,MIN,66,7.1247981127464
2024,17,NE,44,-7.363076643510292
2024,17,NO,49,0.5942105334632464
2024,17,NYG,49,-7.579581181005568
2024,17,NYJ,55,-1.1261612989685976
2024,17,PHI,59,-26.432723211029842
2024,17,PIT,68,-8.248212845886494
2024,17,SEA,47,-12.135443535256861
2024,17,SF,57,8.697533241489507
2024,17,TB,69,-0.8147234394066449
2024,17,TEN,61,-17.905486216310596
2024,17,WAS,71,2.4512641446690964
2024,18,ARI,63,3.0010564725787003
2024,18,ATL,76,-11.156255575387132
2024,18,BAL,66,-2.732061493125837
2024,18,BUF,65,-15.890783071517944
2024,18,CAR,64,5.169606313575059
2024,18,CHI,55,-9.915239214897188
2024,18,CIN,66,14.848413408705674
2024,18,CLE,52,1.4031909406184928
2024,18,DAL,73,-12.589998318724454
2024,18,DEN,71,-2.8946634959167272
2024,18,DET,64,-0.9382054733578116
2024,18,GB,59,-20.098195035578858
2024,18,HOU,56,2.101595693134861
2024,18,IND,74,-7.250117852881122
2024,18,JAX,64,-10.572339268401265
2024,18,KC,28,-5.3251482546329605
2024,18,LA,63,4.101001364844192
2024,18,LAC,70,-1.3908680954149877
2024,18,LV,47,7.382104910434551
2024,18,MIA,64,-3.845943184569478
2024,18,MIN,59,4.258481223704436
2024,18,NE,57,2.0630381609264226
2024,18,NO,61,4.02947305167306
2024,18,NYG,54,-17.193978721344884
2024,18,NYJ,60,9.306913067897138
2024,18,PHI,65,5.188601911068003
2024,18,PIT,54,-8.502088652716711
2024,18,SEA,51,-1.7953245663175244
2024,18,SF,69,-7.59169303852576
2024,18,TB,62,-4.171777132057364
2024,18,TEN,59,-23.200059442196824
2024,18,WAS,48,1.8913893029093742
2025,1,ARI,56,-1.8815516627260331
2025,1,ATL,69,-2.4401750469553174
2025,1,BAL,48,-11.989696587746334
2025,1,BUF,76,1.6839636195646768
2025,1,CAR,59,-2.1353377124010753
2025,1,CHI,61,-0.10074330646485663
2025,1,CIN,46,-2.214514302170778
2025,1,CLE,69,2.0972589651743756
2025,1,DAL,55,-0.6777406551620846
2025,1,DEN,68,5.612920997116532
2025,1,DET,60,-5.220565299193092
2025,1,GB,46,-0.5400690533544639
2025,1,HOU,54,-8.853071100182031
2025,1,IND,69,-4.744721927504631
2025,1,JAX,60,0.7217853640516858
2025,1,KC,56,11.446686461567857
2025,1,LA,52,-1.9714071200444327
2025,1,LAC,56,13.774241453834923
2025,1,LV,56,8.589408214070959
2025,1,MIA,44,4.882208156314782
2025,1,MIN,48,-7.267447918032599
2025,1,NE,64,8.714623469859362
2025,1,NO,66,-1.6926868395372163
2025,1,NYG,60,5.022171760598804
2025,1,NYJ,63,-19.895270608720356
2025,1,PHI,58,-1.2970453063989362
2025,1,PIT,49,-3.9048515412272056
2025,1,SEA,48,-16.047402750700712
2025,1,SF,69,-4.801298461962478
2025,1,TB,54,4.925993871357715
2025,1,TEN,49,-7.229965529879734
2025,1,WAS,59,1.2031244208752012
2025,2,ARI,46,-2.164837183511792
2025,2,ATL,59,-16.68663250629677
2025,2,BAL,47,5.7194182530362685
2025,2,BUF,66,-8.801068534905305
2025,2,CAR,75,0.19778847694398305
2025,2,CHI,60,-4.784062492350715
2025,2,CIN,62,3.664902621699906
2025,2,CLE,70,-0.8483020961284504
2025,2,DAL,80,-3.294014371931586
2025,2,DEN,54,2.8631862114977147
2025,2,DET,58,-8.551528279123644
2025,2,GB,59,-2.8094733481185186
2025,2,HOU,43,3.8139587917993323
2025,2,IND,66,-5.888214752529608
2025,2,JAX,69,5.917918768481922
2025,2,KC,55,4.4102065129713814
2025,2,LA,56,7.826731353998218
2025,2,LAC,51,12.798001708499374
2025,2,LV,62,4.3469598456736485
2025,2,MIA,47,-2.7687632974157883
2025,2,MIN,40,-2.283031046390527
2025,2,NE,50,-4.330039590597123
2025,2,NO,64,-11.313951178453863
2025,2,NYG,62,5.845020999831519
2025,2,NYJ,43,-12.393953425939696
2025,2,PHI,54,-13.607480783981279
2025,2,PIT,57,0.43393634913257983
2025,2,SEA,62,-3.6339958799221472
2025,2,SF,61,2.2114331360722828
2025,2,TB,69,0.36593438058656336
2025,2,TEN,59,-10.410149799565138
2025,2,WAS,60,3.386646459499998
2025,3,ARI,63,5.110623983163731
2025,3,ATL,66,-3.3127905292944515
2025,3,BAL,48,0.011746088663733278
2025,3,BUF,55,3.16716807809746
2025,3,CAR,53,-3.6047611877603636
2025,3,CHI,55,-7.390507175163796
2025,3,CIN,48,-10.890926017115522
2025,3,CLE,54,-4.641363935338139
2025,3,DAL,66,1.5577810731800978
2025,3,DEN,45,-3.8503487904866573
2025,3,DET,65,-9.306555608144185
2025,3,GB,55,-10.97796914252368
2025,3,HOU,55,3.580672199075874
2025,3,IND,50,1.9193588048220023
2025,3,JAX,63,2.453569831356195
2025,3,KC,62,7.2448187898243805
2025,3,LA,64,-5.7406503008678555
2025,3,LAC,75,-1.1932499011357844
2025,3,LV,59,-18.92843261613688
2025,3,MIA,59,-11.171283029903778
2025,3,MIN,55,-4.110253561626786
2025,3,NE,66,3.610314361073741
2025,3,NO,68,-4.516953098423382
2025,3,NYG,59,-11.831445688918496
2025,3,NYJ,57,2.452148183396008
2025,3,PHI,59,-8.85580237639154
2025,3,PIT,46,-4.576591369898441
2025,3,SEA,53,-7.8655887535720614
2025,3,SF,59,2.3900758917048903
2025,3,TB,62,-9.284878762498948
2025,3,TEN,61,0.4496139581086078
2025,3,WAS,52,-10.33812979092964
2025,4,ARI,58,2.541193828500543
2025,4,ATL,60,-8.951953674356117
2025,4,BAL,50,4.800459742546071
2025,4,BUF,51,0.796471090585571
2025,4,CAR,64,-9.410584112629294
2025,4,CHI,63,-3.4053881490041182
2025,4,CIN,39,2.0360530951084033
2025,4,CLE,61,-9.745754057266677
2025,4,DAL,66,-2.974003417925386
2025,4,DEN,77,2.2128676729542773
2025,4,DET,54,-11.070508923795474
2025,4,GB,77,-8.840767265140226
2025,4,HOU,64,-3.779086290160194
2025,4,IND,53,-3.7146059971935097
2025,4,JAX,60,-1.8092963596184841
2025,4,KC,67,4.39490836058093
2025,4,LA,64,-4.826796357519925
2025,4,LAC,55,7.3510697213086225
2025,4,LV,51,-13.844704131285363
2025,4,MIA,56,-3.9157515059092427
2025,4,MIN,66,0.7011137902736886
2025,4,NE,44,-5.9744633056900645
2025,4,NO,63,-12.39997673602331
2025,4,NYG,64,-11.753072519786656
2025,4,NYJ,56,-16.348657544170074
2025,4,PHI,56,-4.452149330505284
2025,4,PIT,49,2.133175517831548
2025,4,SEA,61,-13.428794849114329
2025,4,SF,63,-6.477691848126643
2025,4,TB,65,-5.756255159011225
2025,4,TEN,43,-7.7102604647015465
2025,4,WAS,49,-9.26229959847974
2025,5,ARI,61,-2.8323005701674897
2025,5,BAL,39,-16.770747686043762
2025,5,BUF,60,3.8929996887843044
2025,5,CAR,59,-15.987695362103215
2025,5,CIN,56,6.346547949526993
2025,5,CLE,64,-9.997536148875952
2025,5,DAL,55,2.5702949477867554
2025,5,DEN,69,-1.9178835270197925
2025,5,DET,55,-5.913456651297472
2025,5,HOU,62,5.079010357299197
2025,5,IND,61,-1.8633008003234863
2025,5,JAX,51,1.4574309190114598
2025,5,KC,63,15.409669114483748
2025,5,LA,62,11.332110748175628
2025,5,LAC,58,-9.477308032841524
2025,5,LV,61,-5.006775699677979
2025,5,MIA,50,9.245994031429284
2025,5,MIN,57,3.9672298912416526
2025,5,NE,52,-1.4061679633763813
2025,5,NO,61,-8.783498101058584
2025,5,NYG,68,-3.60897319281801
2025,5,NYJ,68,5.0723781699643755
2025,5,PHI,48,18.604106114556384
2025,5,SEA,54,-2.3852840893798466
2025,5,SF,81,4.420441959375254
2025,5,TB,57,6.201770300405074
2025,5,TEN,59,-4.030920615640743
2025,5,WAS,53,9.923570082997374
2025,6,ARI,68,7.414274136809718
2025,6,ATL,63,0.6593647220778154
2025,6,BAL,70,-15.75279152819089
2025,6,BUF,50,-6.430987924337373
2025,6,CAR,61,-12.205599394978067
2025,6,CHI,56,-3.5898763686418755
2025,6,CIN,60,1.788557817538594
2025,6,CLE,69,-2.944253449854617
2025,6,DAL,52,2.219930319831942
2025,6,DEN,54,-5.966965495436249
2025,6,DET,52,-6.436298501033033
2025,6,GB,58,-0.7520154375454724
2025,6,IND,55,1.0697514360601068
2025,6,JAX,61,1.9418153117914616
2025,6,KC,55,11.656987016851216
2025,6,LA,47,2.6658477142770143
2025,6,LAC,63,1.0969814563554503
2025,6,LV,52,-5.126881893151075
2025,6,MIA,54,-9.306104646788715
2025,6,NE,55,-5.384619534015622
2025,6,NO,49,-4.793268290101249
2025,6,NYG,62,-0.6202809692871347
2025,6,NYJ,48,-24.039481890698266
2025,6,PHI,53,3.846191994424153
2025,6,PIT,55,-1.485266997055612
2025,6,SEA,50,-2.0951975211501384
2025,6,SF,61,2.2901358663058424
2025,6,TB,49,-5.3175815514155955
2025,6,TEN,52,-4.320591000410234
2025,6,WAS,56,-0.45833329537082745
2025,7,ARI,64,1.303002587519586
2025,7,ATL,58,2.224797883938079
2025,7,CAR,66,-1.7253968356685578
2025,7,CHI,64,-11.168557062046602
2025,7,CIN,67,8.671814447908254
2025,7,CLE,50,-14.777089715003955
2025,7,DAL,59,-2.0409430992805677
2025,7,DEN,75,-5.204832951227822
2025,7,DET,61,-7.202351954383901
2025,7,GB,51,0.7659896331675187
2025,7,HOU,67,7.259211956120271
2025,7,IND,54,10.616783073378933
2025,7,JAX,67,3.4607604590814245
2025,7,KC,73,-1.6701418651293598
2025,7,LA,58,10.940106444317715
2025,7,LAC,71,8.266461525164882
2025,7,LV,29,0.5873385174521184
2025,7,MIA,53,-11.625385382827712
2025,7,MIN,65,1.8201844050334315
2025,7,NE,58,1.076365769680221
2025,7,NO,49,-3.6663664847004007
2025,7,NYG,66,-6.512465711795956
2025,7,NYJ,54,-2.425690712752193
2025,7,PHI,45,-5.308623040715843
2025,7,PIT,54,-5.3867490203292405
2025,7,SEA,63,-2.897258031935912
2025,7,SF,63,-12.520978519959147
2025,7,TB,62,4.708902778164048
2025,7,TEN,46,2.9239601091198386
2025,7,WAS,60,-9.059870814283666
2025,8,ATL,47,-7.345748835421595
2025,8,BAL,57,-10.580285694123393
2025,8,BUF,58,-11.561846193568442
2025,8,CAR,52,-23.29195737838742
2025,8,CHI,61,-4.7323610938963645
2025,8,CIN,57,1.2601320680819317
2025,8,CLE,52,3.1504608260897515
2025,8,DAL,66,0.04473868193050068
2025,8,DEN,56,0.43661788638147403
2025,8,GB,63,7.038741186261199
2025,8,HOU,74,1.0634033814877486
2025,8,IND,49,13.315100047965412
2025,8,KC,63,7.81840922103989
2025,8,LAC,68,-5.713838119717218
2025,8,MIA,64,-8.915732929017395
2025,8,MIN,42,1.0018966027668497
2025,8,NE,56,-0.8688524897609629
2025,8,NO,65,8.939986756214747
2025,8,NYG,44,-11.386186629533778
2025,8,NYJ,70,-10.135892831853466
2025,8,PHI,50,-11.186262279748949
2025,8,PIT,55,-2.204455679113193
2025,8,SF,43,4.254289907078423
2025,8,TB,53,-7.249368502283998
2025,8,TEN,62,-9.202898582143181
2025,8,WAS,50,6.979025721549981
2025,9,ARI,58,4.605343809415574
2025,9,ATL,53,4.370479707447982
2025,9,BAL,52,0.20868109825715742
2025,9,BUF,60,-5.127447334428592
2025,9,CAR,53,-18.383367584561395
2025,9,CHI,75,-1.5643386120597902
2025,9,CIN,62,2.382945245312107
2025,9,DAL,59,-0.19736269773061865
2025,9,DEN,61,-3.8271520714291185
2025,9,DET,57,-7.010549463723859
2025,9,GB,62,-8.400813177708677
2025,9,HOU,68,-2.290733640684839
2025,9,IND,68,7.145985303556246
2025,9,JAX,75,-9.891745905081445
2025,9,KC,55,-5.961025384339402
2025,9,LA,71,-4.19090184527382
2025,9,LAC,58,3.842434338454559
2025,9,LV,59,12.04276880470373
2025,9,MIA,59,-2.607774785009487
2025,9,MIN,50,-2.3815994262695095
2025,9,NE,59,-1.1595970998376393
2025,9,NO,38,-9.344494264376802
2025,9,NYG,54,-2.0291552223541065
2025,9,PIT,57,10.45108834902443
2025,9,SEA,48,-5.294014513492584
2025,9,SF,61,-9.705150243444544
2025,9,TEN,40,-8.758704438805577
2025,9,WAS,58,-16.699858176811013
2025,10,ARI,69,5.61879929425062
2025,10,ATL,57,-7.049534822765169
2025,10,BAL,65,-3.0711603909730822
2025,10,BUF,63,-2.5374931711999005
2025,10,CAR,48,-9.542154707014571
2025,10,CHI,62,-2.2706985713974337
2025,10,CLE,64,-9.518385212868452
2025,10,DEN,53,-3.2584181863744566
2025,10,DET,67,2.1207817288031894
2025,10,GB,62,-12.62266734434715
2025,10,HOU,70,-1.7596083027975773
2025,10,IND,68,-9.154509380459752
2025,10,JAX,51,-6.539832406184232
2025,10,LA,63,7.087866521425667
2025,10,LAC,63,0.7927697565820457
2025,10,LV,52,-5.878335294815217
2025,10,MIA,51,-14.246334077096485
2025,10,MIN,61,0.7290944701335511
2025,10,NE,57,4.748909279965552
2025,10,NO,62,-9.497122869135893
