"season","player_id","full_name","position","posteam","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_two_point_conv_exp","rec_two_point_conv_exp","rush_two_point_conv_exp","pass_first_down","rec_first_down","rush_first_down","pass_first_down_exp","rec_first_down_exp","rush_first_down_exp","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_two_point_conv_diff","rec_two_point_conv_diff","rush_two_point_conv_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_interception_diff","rec_interception_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_first_down_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_two_point_conv_exp_team","rec_two_point_conv_exp_team","rush_two_point_conv_exp_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_first_down_exp_team","rec_first_down_exp_team","rush_first_down_exp_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_two_point_conv_diff_team","rec_two_point_conv_diff_team","rush_two_point_conv_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_first_down_diff_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","games"
"2022","00-0037248","James Cook","RB","BUF",0,32,106,0,77,0,21,0,23.69,0,180,559,0,208.05,476.17,0,1,3,0,1.35,1.74,0,0,0,0,0,0,0,5,26,0,9.08,24.76,0,1,0,0.35,0,1,0,52.56,58.18,0,45,71.9,739,684.22,4,3.09,31,33.84,116.9,110.74,0,-2.69,0,-28.05,82.83,0,-0.35,1.26,0,0,0,0,-4.08,1.24,0,0.65,0,-7.56,13.72,54.78,0.91,-2.84,6.16,655,655,475,6268,6268,409,409,426.14,426.12,4908,4908,2402,5177.71,5177.71,2139.54,38,38,17,41.05,41.12,17.53,1,1,1,0.54,0.54,0.85,242,242,140,254.67,254.6,135.34,17,17,14.21,14.25,2,7,344.1,1191.45,321.5,316.32,1125.8,330.2,-17.14,-17.12,-269.71,-269.71,262.46,-3.05,-3.12,-0.53,0.46,0.46,0.15,-12.67,-12.6,4.66,2.79,2.75,-27.78,-65.65,8.7,7310,7317.25,-7.25000000000004,55,58.65,-3.65,382,389.94,-7.94,1456,1512.95,-56.95,18
"2023","00-0037248","James Cook","RB","BUF",0,63,273,0,119,0,52,0,46.8,0,471,1262,0,385.47,1233.23,0,4,2,0,2.52,6.11,0,0,0,0,0,0,0,17,62,0,17.32,62.9,0,0,0,0.66,1,1,0,100.64,159.88,0,121.1,136.2,1733,1618.7,6,8.63,79,80.22,257.3,260.52,0,5.2,0,85.53,28.77,0,1.48,-4.11,0,0,0,0,-0.32,-0.899999999999999,0,-0.66,0,20.46,-23.68,114.3,-2.63,-1.22,-3.22000000000002,648,648,585,5459,5459,432,432,425.93,425.9,4695,4695,2561,4720.07,4719.99,2504.48,33,33,25,32.02,31.92,27.53,2,2,0,1.68,1.68,0,222,222,183,226.85,226.88,176.74,18,18,12.93,12.93,4,4,294.38,1093.49,415.68,287.8,1095.5,398.1,6.07,6.1,-25.07,-24.99,56.52,0.98,1.08,-2.53,0.32,0.32,0,-4.85,-4.88,6.26,5.07,5.07,-6.58,2.00999999999999,-17.58,7256,7224.47,31.53,58,59.45,-1.45,405,403.62,1.38,1493.6,1509.17,-15.57,19
"2024","00-0037248","James Cook","RB","BUF",0,44,260,0,25,0,38,0,34.22,0,322,1281,0,283.18,1077.48,0,2,19,0,1.53,13.12,0,0,0,0,0,0,0,16,63,0,13.59,59.11,0,0,0,0.38,0,0,0,71.76,186.49,0,82.2,242.1,1603,1360.66,21,14.65,79,72.7,324.3,258.25,0,3.78,0,38.82,203.52,0,0.47,5.88,0,0,0,0,2.41,3.89,0,-0.38,0,10.44,55.61,242.34,6.35,6.3,66.05,577,577,570,4733,4733,368,368,381.78,381.81,4352,4352,2585,4253.28,4253.29,2367.85,32,32,37,32.9,32.84,30.52,2,2,0,1.82,1.82,0.34,197,197,165,205.85,205.86,164.59,6,6,12.19,12.18,0,0,280.99,1008.06,420.62,294.08,999.2,480.5,-13.78,-13.81,98.72,98.71,217.15,-0.9,-0.839999999999999,6.48,0.18,0.18,-0.34,-8.85,-8.86,0.41,-6.19,-6.18,13.09,-8.85999999999999,59.88,6937,6621.14,315.86,69,63.36,5.64,362,370.45,-8.45,1479.7,1428.68,51.02,19
"2025","00-0037248","James Cook","RB","BUF",0,46,348,0,57,0,37,0,35.52,0,320,1784,0,298.37,1478.32,0,2,12,0,0.97,10.72,0,0,0,0,0,0,0,12,76,0,14.2,75.3,0,0,0,0.44,0,4,0,71.22,212.04,0,81,242.4,2104,1776.69,14,11.69,88,89.5,323.4,283.26,0,1.48,0,21.63,305.68,0,1.03,1.28,0,0,0,0,-2.2,0.7,0,-0.44,0,9.78,30.36,327.31,2.31,-1.5,40.14,569,569,609,4251,4251,397,397,389.42,389.43,4448,4448,2976,4297.79,4297.83,2524.89,33,33,32,28.46,28.4,30.1,2,2,0,4.96,4.96,0,222,222,167,220.09,220.12,168.21,12,12,11.67,11.68,2,7,272.41,999.96,433.22,289.92,1039.8,475.6,7.58,7.57,150.21,150.17,451.11,4.54,4.6,1.9,-2.96,-2.96,0,1.91,1.88,-1.21,0.33,0.32,17.51,39.84,42.38,7424,6822.72,601.28,65,58.5,6.5,389,388.33,0.670000000000001,1515.4,1433.18,82.22,19
"2023","00-0030513","Latavius Murray","RB","BUF",0,28,79,0,38,0,22,0,21.08,0,159,300,0,162.02,296.22,0,0,4,0,1.52,6.01,0,0,0,0,0,0,0,8,27,0,9.1,26.44,0,0,0,0.25,0,0,0,46.49,65.68,0,37.9,54,459,458.24,4,7.53,35,35.54,91.9,112.17,0,0.92,0,-3.02,3.78,0,-1.52,-2.01,0,0,0,0,-1.1,0.56,0,-0.25,0,-8.59,-11.68,0.759999999999987,-3.53,-0.539999999999999,-20.27,589,589,519,4814,4814,387,387,387.84,387.83,4099,4099,2328,4245.02,4244.94,2231.88,30,30,23,28.19,28.1,24.32,2,2,0,1.68,1.68,0,197,197,167,205.24,205.27,154.88,15,15,11.66,11.68,4,3,262.57,984.89,369.14,257.96,972.9,364.8,-0.840000000000002,-0.829999999999998,-146.02,-145.94,96.12,1.81,1.9,-1.32,0.32,0.32,0,-8.24,-8.27,12.12,3.34,3.32,-4.61,-11.99,-4.34,6427,6476.82,-49.82,53,52.42,0.58,364,360.15,3.85,1337.7,1354.03,-16.33,17
"2023","00-0033856","Leonard Fournette","RB","BUF",0,0,12,0,0,0,0,0,0,0,0,40,0,0,43.26,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,2,0,0,3.36,0,0,0,0,0,0,0,0,9.39,0,0,4,40,43.26,0,0.84,2,3.36,4,9.39,0,0,0,0,-3.26,0,0,-0.84,0,0,0,0,0,-1.36,0,0,0,0,-5.39,-3.26,-0.84,-1.36,-5.39,59,59,66,645,645,45,45,38.09,38.07,596,596,233,475.05,475.05,272.6,3,3,2,3.83,3.82,3.21,0,0,0,0,0,0,25,25,16,21.61,21.61,21.86,3,3,1.27,1.25,0,1,31.81,108.6,46.54,29.84,122.6,33.3,6.91,6.93,120.95,120.95,-39.6,-0.83,-0.82,-1.21,0,0,0,3.39,3.39,-5.86,1.73,1.75,-1.97,14,-13.24,829,747.65,81.35,5,7.03,-2.03,41,43.47,-2.47,155.9,155.14,0.759999999999999,2
"2021","00-0033308","Matt Breida","RB","BUF",0,9,26,0,8,0,7,0,6.97,0,72,125,0,54.95,124.38,0,2,1,0,0.58,0.59,0,0,0,0,0,0,0,4,5,0,2.79,7.64,0,0,0,0.07,0,1,0,15.96,15.98,0,26.2,16.5,197,179.33,3,1.17,9,10.43,42.7,31.94,0,0.0300000000000004,0,17.05,0.619999999999997,0,1.42,0.41,0,0,0,0,1.21,-2.64,0,-0.07,0,10.24,0.52,17.67,1.83,-1.43,10.76,265,265,165,2178,2178,168,168,178.03,178.03,1787,1787,851,2001.27,2001.31,781.96,15,15,6,14.51,14.47,5.32,0,0,1,0,0,0.4,89,89,53,101.51,101.49,48.28,8,8,5.19,5.15,0,2,127.67,465.16,111.07,115.48,436.7,119.1,-10.03,-10.03,-214.27,-214.31,69.04,0.49,0.53,0.68,0,0,0.6,-12.51,-12.49,4.72,2.81,2.85,-12.19,-28.46,8.03,2638,2783.27,-145.27,21,19.79,1.21,142,149.77,-7.77,555.8,576.23,-20.43,7
"2022","00-0034367","Nyheim Hines","RB","BUF",0,12,6,0,85,0,7,0,7.41,0,64,-3,0,76.76,25.84,0,1,0,0,0.56,0.46,0,0,0,0,0,0,0,3,0,0,2.74,2.1,0,0,0,0.18,0,0,0,18.45,5.44,0,19.4,-0.3,61,102.6,1,1.02,3,4.84,19.1,23.89,0,-0.41,0,-12.76,-28.84,0,0.44,-0.46,0,0,0,0,0.26,-2.1,0,-0.18,0,0.949999999999999,-5.74,-41.6,-0.0200000000000001,-1.84,-4.79,353,353,277,3607,3607,215,215,221.59,221.6,2448,2448,1452,2795.31,2795.29,1278.58,16,16,13,18.44,18.46,11.06,1,1,1,0.54,0.54,0.85,128,128,83,134.42,134.38,79.2,10,10,8.12,8.16,1,2,170.48,612.96,196.56,143.92,555.8,221.2,-6.59,-6.6,-347.31,-347.29,173.42,-2.44,-2.46,1.94,0.46,0.46,0.15,-6.42,-6.38,3.8,1.88,1.84,-26.56,-57.16,24.64,3900,4073.87,-173.87,29,29.52,-0.52,211,213.58,-2.58,777,809.52,-32.52,10
"2024","00-0039875","Ray Davis","RB","BUF",0,19,120,0,16,0,17,0,14.48,0,189,478,0,108.56,510.81,0,3,4,0,1.17,3.08,0,0,0,0,0,0,0,8,27,0,6.24,27.61,0,0,0,0.19,0,0,0,32.29,69.53,0,53.9,71.8,667,619.37,7,4.25,35,33.85,125.7,101.82,0,2.52,0,80.44,-32.81,0,1.83,0.92,0,0,0,0,1.76,-0.609999999999999,0,-0.19,0,21.61,2.27,47.63,2.75,1.15,23.88,565,565,586,4466,4466,365,365,373.5,373.52,4225,4225,2631,4075.97,4075.98,2418.31,31,31,35,33.24,33.2,28.28,2,2,0,1.82,1.82,0.34,193,193,169,199.54,199.54,164.39,6,6,11.63,11.6,0,0,276.36,984.07,412.23,285,977.5,473.1,-8.5,-8.52,149.03,149.02,212.69,-2.24,-2.2,6.72,0.18,0.18,-0.34,-6.54,-6.54,4.61,-5.63,-5.6,8.64,-6.57,60.87,6856,6494.29,361.71,66,61.48,4.52,362,363.93,-1.93,1450.6,1396.3,54.3,19
"2025","00-0039875","Ray Davis","RB","BUF",0,15,58,0,-7,0,12,0,11.3,0,95,275,0,80.88,257.86,0,2,0,0,1.21,1.57,0,0,0,0,0.52,0,0,8,15,0,5.28,12.72,0,0,0,0.13,0,0,0,27.73,35.27,0,33.5,27.5,370,338.74,2,2.78,23,18,61,63,0,0.7,0,14.12,17.14,0,0.79,-1.57,0,-0.52,0,0,2.72,2.28,0,-0.13,0,5.77,-7.77,31.26,-0.78,5,-2,416,416,472,3205,3205,281,281,281.09,281.09,3114,3114,2333,3117.64,3117.69,1976.79,25,25,22,22.06,22.03,23.11,1,1,0,3.78,3.78,0,162,162,134,158.86,158.89,132.62,8,8,8.94,8.94,1,6,202.71,732.84,336.55,210.56,742.4,353.3,-0.0899999999999972,-0.0900000000000021,-3.64000000000001,-3.68999999999998,356.21,2.94,2.97,-1.11,-2.78,-2.78,0,3.14,3.11,1.38,-0.94,-0.94,7.85,9.56000000000001,16.75,5447,5094.48,352.52,47,45.14,1.86,296,291.51,4.49,1095.7,1069.39,26.31,14
"2021","00-0036187","Reggie Gilliam","RB","BUF",0,8,3,0,18,0,6,0,6.06,0,35,3,0,51.41,10.08,0,0,0,0,0.42,0.06,0,0,0,0,0,0,0,0,0,0,1.88,1.34,0,0,0,0.05,0,0,0,13.75,1.41,0,9.5,0.3,38,61.49,0,0.48,0,3.22,9.8,15.16,0,-0.06,0,-16.41,-7.08,0,-0.42,-0.06,0,0,0,0,-1.88,-1.34,0,-0.05,0,-4.25,-1.11,-23.49,-0.48,-3.22,-5.36,303,303,230,2529,2529,198,198,199.06,199.09,2227,2227,1118,2234.86,2234.85,959.68,24,24,11,25.84,25.82,13.4,1,1,1,1.82,1.82,0.4,115,115,73,116.58,116.57,72.68,5,5,6.02,6.01,1,0,184.31,581.19,177.31,177.08,564.7,179.8,-1.06,-1.09,-7.85999999999996,-7.84999999999999,158.32,-1.84,-1.82,-2.4,-0.82,-0.82,0.6,-1.58,-1.57,0.319999999999999,-1.02,-1.01,-7.23,-16.49,2.49,3345,3194.53,150.47,35,39.22,-4.22,188,189.25,-1.25,744.5,758.5,-14,8
"2022","00-0036187","Reggie Gilliam","RB","BUF",0,10,0,0,58,0,8,0,7.22,0,69,0,0,79.45,0,0,1,0,0,0.6,0,0,0,0,0,0,0,0,4,0,0,3.19,0,0,0,0,0.12,0,0,0,18.76,0,0,20.9,0,69,79.45,1,0.6,4,3.19,20.9,18.76,0,0.78,0,-10.45,0,0,0.4,0,0,0,0,0,0.81,0,0,-0.12,0,2.14,0,-10.45,0.4,0.81,2.14,169,169,109,1282,1282,110,110,114.18,114.2,1218,1218,595,1257.36,1257.34,482.09,11,11,3,12.3,12.32,3.48,1,1,0,0.54,0.54,0,61,61,33,65.06,65.05,32,2,2,3.26,3.25,1,1,94.11,314.83,69.2,90.72,297.8,75.5,-4.18,-4.2,-39.36,-39.34,112.91,-1.3,-1.32,-0.48,0.46,0.46,0,-4.06,-4.05,1,-1.26,-1.25,-3.39,-17.03,6.3,1813,1739.43,73.57,14,15.8,-1.8,94,97.05,-3.05,373.3,384.03,-10.73,4
"2023","00-0036187","Reggie Gilliam","RB","BUF",0,1,0,0,1,0,1,0,0.8,0,3,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.01,0,0,0,1.47,0,0,1.3,0,3,6.6,0,0,0,0.25,1.3,1.47,0,0.2,0,-3.6,0,0,0,0,0,0,0,0,-0.25,0,0,-0.01,0,-0.17,0,-3.6,0,-0.25,-0.17,37,37,35,171,171,31,31,26.95,26.95,274,274,183,242.44,242.43,123.41,3,3,2,3.81,3.81,3.4,0,0,0,0,0,0,17,17,10,15.46,15.47,10.5,0,0,0.5,0.5,0,0,23.94,74.08,32.74,22.96,76.4,30.3,4.05,4.05,31.56,31.57,59.59,-0.81,-0.81,-1.4,0,0,0,1.54,1.53,-0.5,-0.5,-0.5,-0.98,2.32,-2.44,457,365.84,91.16,5,7.21,-2.21,27,25.97,1.03,106.7,106.82,-0.120000000000003,1
"2024","00-0036187","Reggie Gilliam","RB","BUF",0,0,3,0,0,0,0,0,0,0,0,7,0,0,9.94,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,1,0,0,1.22,0,0,0,0,0,0,0,0,2.06,0,0,0.7,7,9.94,0,0.18,1,1.22,0.7,2.06,0,0,0,0,-2.94,0,0,-0.18,0,0,0,0,0,-0.22,0,0,0,0,-1.36,-2.94,-0.18,-0.22,-1.36,60,60,67,430,430,35,35,38.17,38.16,380,380,227,377.37,377.37,269.1,4,4,3,3.36,3.37,4.32,0,0,0,0,0,0,17,17,15,19.85,19.84,19.49,0,0,1.5,1.49,0,0,25.58,96.12,52.83,31.2,97,40.7,-3.17,-3.16,2.63000000000001,2.63000000000001,-42.1,0.64,0.63,-1.32,0,0,0,-2.85,-2.84,-4.49,-1.5,-1.49,5.62,0.879999999999999,-12.13,607,646.47,-39.47,7,7.69,-0.69,32,39.33,-7.33,137.7,148.95,-11.25,2
"2025","00-0036187","Reggie Gilliam","RB","BUF",0,2,2,0,22,0,2,0,1.17,0,24,4,0,15.39,4.29,0,0,0,0,0.11,0.61,0,0,0,0,0.56,0,0,1,1,0,0.57,1.41,0,0,0,0.04,0,0,0,4.51,4.08,0,4.4,0.4,28,19.68,0,0.72,2,1.98,4.8,8.59,0,0.83,0,8.61,-0.29,0,-0.11,-0.61,0,-0.56,0,0,0.43,-0.41,0,-0.04,0,-0.11,-3.68,8.32,-0.72,0.0200000000000002,-3.79,93,93,90,706,706,65,65,62.7,62.7,796,796,451,691.75,691.74,370.73,7,7,5,6.23,6.2,4.82,1,1,0,1.64,1.64,0,38,38,22,36.97,36.98,24.02,4,4,1.73,1.73,1,0,52.41,172.54,65.96,53.84,186.6,75.1,2.3,2.3,104.25,104.26,80.27,0.77,0.8,0.18,-0.64,-0.64,0,1.03,1.02,-2.02,2.27,2.27,1.43,14.06,9.14,1247,1062.47,184.53,12,11.02,0.98,60,61,-0.999999999999999,261.7,238.5,23.2,3
"2020","00-0032209","T.J. Yeldon","RB","BUF",0,9,15,0,29,0,5,0,6.67,0,63,89,0,59.74,62.69,0,1,0,0,0.41,0.6,0,0,0,0,0,0,0,2,6,0,2.46,5.75,0,0,0,0.13,0,0,0,15.11,9.81,0,17.3,8.9,152,122.43,1,1.01,8,8.21,26.2,24.92,0,-1.67,0,3.26,26.31,0,0.59,-0.6,0,0,0,0,-0.46,0.25,0,-0.13,0,2.19,-0.91,29.57,-0.0100000000000001,-0.21,1.28,198,198,101,1656,1656,128,128,133.62,133.59,1377,1377,420,1508.65,1508.66,442.01,11,11,3,14.6,14.6,5.54,0,0,0,1.12,1.12,0,72,72,28,74.8,74.84,31.91,4,4,4.19,4.24,0,0,112.63,374.38,77.43,91.08,331.7,60,-5.62,-5.59,-131.65,-131.66,-22.01,-3.6,-3.6,-2.54,-1.12,-1.12,0,-2.8,-2.84,-3.91,-0.19,-0.24,-21.55,-42.68,-17.43,1797,1950.67,-153.67,14,20.14,-6.14,100,106.75,-6.75,391.7,451.81,-60.11,5
"2020","00-0028063","Taiwan Jones","RB","BUF",0,2,0,0,44,0,0,0,0.52,0,0,0,0,11.78,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.08,0,0,0,4.78,0,0,0,0,0,11.78,0,0.52,0,0.38,0,4.78,0,-0.52,0,-11.78,0,0,-0.52,0,0,0,0,0,-0.38,0,0,-0.08,0,-4.78,0,-11.78,-0.52,-0.38,-4.78,86,86,53,803,803,59,59,57.76,57.76,629,629,225,712.06,712.06,242.13,6,6,1,5.46,5.46,1.04,0,0,0,0.56,0.56,0,35,35,18,35.1,35.09,18.03,2,2,1.74,1.78,0,0,47.98,162.87,30.48,45.16,157.9,28.5,1.24,1.24,-83.06,-83.06,-17.13,0.54,0.54,-0.0400000000000001,-0.56,-0.56,0,-0.100000000000001,-0.0899999999999994,-0.0300000000000005,0.26,0.22,-2.82,-4.97,-1.98,854,954.19,-100.19,7,6.5,0.5,53,53.12,-0.12,186.4,193.35,-6.95,2
"2023","00-0035537","Ty Johnson","RB","BUF",0,10,45,0,26,0,8,0,7.42,0,76,186,0,64.77,188.12,0,1,0,0,0.52,0.87,0,0,0,0,0,0,0,3,14,0,3.35,10.46,0,0,0,0.12,0,0,0,17.08,24.12,0,21.6,18.6,262,252.89,1,1.39,17,13.81,40.2,41.2,0,0.58,0,11.23,-2.12000000000001,0,0.48,-0.87,0,0,0,0,-0.35,3.54,0,-0.12,0,4.52,-5.52,9.11,-0.39,3.19,-0.999999999999999,303,303,327,2467,2467,186,186,197.12,197.11,2035,2035,1483,2164.6,2164.55,1415.22,14,14,13,14.15,14.08,13.14,1,1,0,0.58,0.58,0,93,93,108,102.23,102.25,100.93,8,8,5.94,5.95,1,1,132.43,499.63,220.4,123.4,473.5,224.3,-11.12,-11.11,-129.6,-129.55,67.78,-0.15,-0.0800000000000001,-0.14,0.42,0.42,0,-9.23,-9.25,7.07,2.06,2.05,-9.03,-26.13,3.9,3518,3579.77,-61.77,27,27.22,-0.22,201,203.18,-2.18,697.8,720.03,-22.23,9
"2024","00-0035537","Ty Johnson","RB","BUF",0,29,61,0,224,0,22,0,17.99,0,318,307,0,202.02,267.45,0,4,1,0,2.37,1.67,0,0,0,0,0,0,0,17,18,0,11.5,17.6,0,0,0,0.63,0,0,0,52.46,36.72,0,77.8,36.7,625,469.47,5,4.04,35,29.1,114.5,89.18,0,4.01,0,115.98,39.55,0,1.63,-0.67,0,0,0,0,5.5,0.4,0,-0.63,0,25.34,-0.0200000000000007,155.53,0.96,5.9,25.32,602,602,603,4936,4936,387,387,397.46,397.49,4567,4567,2734,4408.67,4408.68,2491.87,34,34,38,34.63,34.58,31.73,2,2,0,1.82,1.82,0.34,207,207,175,213.42,213.42,171.93,6,6,12.73,12.7,0,0,293.03,1049.65,440.28,310.68,1051.7,501.4,-10.46,-10.49,158.33,158.32,242.13,-0.63,-0.58,6.27,0.18,0.18,-0.34,-6.42,-6.42,3.07,-6.73,-6.7,17.65,2.05000000000001,61.12,7301,6900.55,400.45,72,66.31,5.69,382,385.35,-3.35,1553.1,1489.93,63.17,20
"2025","00-0035537","Ty Johnson","RB","BUF",0,33,50,0,-39,0,24,0,26.37,0,231,200,0,197.42,192.76,0,2,3,0,1.14,3.95,0,0,0,0,0,0,0,11,13,0,10.36,16.74,0,0,0,0.31,0,0,0,52.9,43.01,0,59.1,38,431,390.18,5,5.09,24,27.1,97.1,95.91,0,-2.37,0,33.58,7.23999999999999,0,0.86,-0.95,0,0,0,0,0.64,-3.74,0,-0.31,0,6.2,-5.01,40.82,-0.0900000000000003,-3.1,1.19,495,495,547,3614,3614,344,344,339.97,339.98,3916,3916,2714,3746.07,3746.11,2275.67,29,29,30,25.75,25.7,26.66,2,2,0,4.96,4.96,0,196,196,146,193.73,193.78,147.12,10,10,9.97,9.97,2,5,242.91,879.07,387.66,256.64,909.6,441.4,4.03,4.02,169.93,169.89,438.33,3.25,3.3,3.34,-2.96,-2.96,0,2.27,2.22,-1.12,0.0300000000000001,0.0300000000000005,13.73,30.53,53.74,6630,6021.78,608.22,59,52.36,6.64,342,340.9,1.1,1351,1266.73,84.27,17
"2020","00-0036251","Zack Moss","RB","BUF",0,22,119,0,40,0,18,0,16.14,0,121,502,0,136.2,497.59,0,1,4,0,1.26,4.95,0,0,0,0,0,0,0,7,30,0,6.76,32.16,0,0,0,0.2,0,0,0,37.36,79.41,0,36.1,74.2,623,633.79,5,6.21,37,38.92,110.3,116.77,0,1.86,0,-15.2,4.41,0,-0.26,-0.95,0,0,0,0,0.24,-2.16,0,-0.2,0,-1.26,-5.21,-10.79,-1.21,-1.92,-6.47,518,518,365,4559,4559,359,359,345.66,345.7,4226,4226,1560,4063.82,4063.77,1564.22,34,34,14,34.36,34.35,15.01,0,0,0,0,0,0,212,212,104,195.31,195.27,106.31,8,8,10.17,10.2,2,5,279.59,958.14,246.44,289.04,981.6,230,13.34,13.3,162.18,162.23,-4.21999999999998,-0.36,-0.350000000000001,-1.01,0,0,0,16.69,16.73,-2.31,-2.17,-2.2,9.45,23.46,-16.44,5786,5627.99,158.01,48,49.36,-1.36,316,301.58,14.42,1211.6,1204.58,7.01999999999998,14
"2021","00-0036251","Zack Moss","RB","BUF",0,32,97,0,26,0,23,0,25.17,0,197,345,0,206.7,410.3,0,1,4,0,1.65,5.61,0,0,0,0,0,0,0,12,22,0,10.27,22.99,0,1,0,0.24,1,0,0,55.66,74.57,0,46.7,58.5,542,617,5,7.26,34,33.26,105.2,130.23,0,-2.17,0,-9.7,-65.3,0,-0.65,-1.61,0,0,0,0,1.73,-0.99,0,0.76,0,-8.96,-16.07,-75,-2.26,0.74,-25.03,513,513,387,4359,4359,328,328,338.3,338.34,3710,3710,1857,3870.02,3870.04,1652.61,31,31,20,40.48,40.5,20.22,2,2,1,2.43,2.43,0.75,197,197,115,195.75,195.75,108.69,12,12,9.8,9.77,1,3,301.92,973,288.16,252.4,887,301.7,-10.3,-10.34,-160.02,-160.04,204.39,-9.48,-9.5,-0.22,-0.43,-0.43,0.25,1.25,1.25,6.31,2.2,2.23,-49.52,-86,13.54,5567,5522.65,44.35,51,60.72,-9.72,312,304.44,7.56,1188.7,1261.16,-72.46,14
"2022","00-0036251","Zack Moss","RB","BUF",0,8,17,0,-5,0,7,0,6.74,0,27,91,0,53.54,80.02,0,0,0,0,0.14,0.13,0,0,0,0,0,0,0,1,3,0,3.11,3.95,0,0,0,0.04,0,1,0,12.87,8.73,0,9.7,7.1,118,133.56,0,0.27,4,7.06,16.8,21.6,0,0.26,0,-26.54,10.98,0,-0.14,-0.13,0,0,0,0,-2.11,-0.95,0,-0.04,0,-3.17,-1.63,-15.56,-0.27,-3.06,-4.8,206,206,115,1629,1629,135,135,142.54,142.51,1659,1659,582,1600.75,1600.75,501.56,14,14,3,14.39,14.42,3.96,0,0,0,0,0,0,78,78,33,82.2,82.17,29.3,4,4,3.85,3.83,1,3,113.97,389.02,73.83,114.36,382.9,70.2,-7.54,-7.51,58.25,58.25,80.44,-0.39,-0.42,-0.96,0,0,0,-4.2,-4.17,3.7,0.15,0.17,0.390000000000001,-6.12,-3.63,2241,2102.31,138.69,17,18.38,-1.38,111,111.47,-0.47,453.1,462.85,-9.75,5
